학습목표,Quiz 1,Korean 1,Option 1-1,Option 1-2,Option 1-3,Answer 1,Index 1,Quiz 2,Korean 2,Option 2-1,Option 2-2,Option 2-3,Answer 2,Index 2,샘플 스크립트 (영어),샘플 스크립트 (한국어)
부정사 enough to를 사용할 수 있어요.,The student is clever ___ to solve challenging problems.,학생은 도전적인 문제를 해결하기에 충분히 똑똑해요.,very,enough,too,enough,2,My friend is strong ___ to join the debate club.,내 친구는 토론 클럽에 참여하기에 충분히 강해요.,enough,very,too,enough,1,"A: Do you feel confident enough to present your project? B: Yes, I believe I am skilled enough to deliver a clear presentation. A: Is your team prepared enough to win the championship? B: Absolutely, they practiced hard enough to succeed.","A: 프로젝트를 발표할 만큼 자신감이 있나요? B: 네, 명확하게 발표할 만큼 실력이 있다고 생각해요. A: 팀이 챔피언십에서 이길 만큼 준비되었나요? B: 물론이죠, 성공할 만큼 열심히 연습했어요."
분사구문을 사용할 수 있어요.,"______ the sunset, I felt inspired to pursue my dreams.","해 질 때, 나는 내 꿈을 향해 나아가도록 영감을 받았어요.",Seen,Seeing,Saw,Seeing,2,"______ the stars, I imagined a bright future.","별들을 바라보면서, 나는 밝은 미래를 상상했어요.",Watching,Watch,Watched,Watching,1,"A: Running in the park, I enjoyed the cool breeze. B: Cycling around town, I felt very refreshed. A: Studying hard, I prepared for the exam. B: Reading carefully, I grasped the theory.","A: 공원에서 뛰면서, 시원한 바람을 즐겼어요. B: 동네를 자전거로 돌면서, 매우 상쾌함을 느꼈어요. A: 열심히 공부하면서, 시험 준비를 했어요. B: 책을 꼼꼼히 읽으면서, 이론을 이해했어요."
가정법 과거를 사용할 수 있어요.,I ___ travel endlessly if I had more time.,나는 시간이 더 많았다면 끝없이 여행했을 거예요.,would,will,should,would,1,She ___ try new foods if she visited another country.,그녀는 다른 나라를 방문했다면 새로운 음식을 시도했을 거예요.,will,would,did,would,2,A: What would you do if you had a day to yourself? B: I would read all the books if I had a day to myself. A: What would you try if you had the chance? B: I would try new sports if you had the chance.,A: 하루 자유 시간이 있다면 무엇을 할 거예요? B: 하루 자유 시간이 있다면 모든 책을 읽을 거예요. A: 기회가 있다면 무엇을 시도할 거예요? B: 기회가 있다면 새로운 스포츠를 시도할 거예요.
"비교급 the ~, the ~를 사용할 수 있어요.","The more you recycle, the ___ our Earth becomes.",재활용을 많이 할수록 우리 지구는 더 행복해져요.,happy,happier,happiest,happier,2,"The more we plant trees, the ___ the air becomes.",나무를 더 심을수록 공기는 더 깨끗해져요.,cleaner,clean,cleanest,cleaner,1,"A: The more I sleep, the more energized I become. B: Yes, a good rest always recharges me. A: The more you read, the more imaginative you are. B: Definitely, reading sparks creativity.","A: 더 잘수록 저는 더 활기차져요. B: 네, 좋은 잠은 늘 저를 재충전시켜줘요. A: 더 책을 읽을수록 당신은 더 상상력이 풍부해져요. B: 맞아요, 독서는 창의력을 자극해요."
간접화법을 사용할 수 있어요.,Mr. Kim said he ___ how to identify fake information.,김 선생님께서 가짜 정보를 식별하는 방법을 설명하고 계셨다고 하셨어요.,is explaining,was explaining,has explained,was explaining,2,Mrs. Lee mentioned that she ___ an article about facts.,이씨 부인께서 사실에 관한 기사를 읽고 계셨다고 하셨어요.,was reading,is reading,has read,was reading,1,A: The director said that the meeting would begin at nine. B: I heard that he mentioned the change in schedule. A: The analyst stated that the data had improved. B: I was informed that she explained the findings clearly.,A: 이사님께서 회의가 아홉 시에 시작될 거라고 하셨어요. B: 저는 그분께서 스케줄 변경을 말씀하셨다고 들었어요. A: 분석가께서 데이터가 개선되었다고 하셨어요. B: 저는 그녀께서 결과를 자세히 설명해주셨다고 들었어요.
부정대명사를 사용할 수 있어요.,"___ warmly greeted him, and others helped him.","일부는 따뜻하게 맞이해줬어요, 다른 사람들은 도와줬어요.",Many,Some,Any,Some,2,"Some listened to his story, and ___ offered advice.","일부는 그의 이야기를 들었고, 다른 사람들은 조언을 해줬어요.",others,some,few,others,1,"A: Some admired the sculpture, B: others praised it. A: Some organized the event, B: others declined the invitation.","A: 일부는 조각상을 감상했어요, B: 다른 사람들은 칭찬했어요. A: 일부는 행사를 조직했어요, B: 다른 사람들은 초대를 거절했어요."
강조의 'do'를 사용할 수 있어요.,I ___ love playing in the park.,나는 공원에서 노는 것을 정말 좋아해요.,did,do,does,do,2,I ___ appreciate the quiet of nature while reading.,나는 독서를 하면서 자연의 고요함을 정말 감사해요.,do,did,does,do,1,A: I do admire the vibrant art scene. B: I do enjoy exploring local galleries. A: I do cherish quiet moments at dawn. B: I do appreciate a good cup of coffee.,A: 저는 생동감 있는 예술 장면을 정말 감탄해요. B: 저는 지역 갤러리를 정말 즐겨요. A: 저는 새벽의 고요한 순간을 정말 소중히 여겨요. B: 저는 좋은 커피 한 잔을 정말 감사해요.
현재완료진행형을 사용할 수 있어요.,She ___ about different traditions for two years.,그녀는 2년 동안 다양한 전통에 대해 배우고 있어요.,have been learning,has been learning,has learning,has been learning,2,He ___ historical sites since spring.,그는 봄부터 역사적 장소들을 방문하고 있어요.,has been visiting,have been visiting,has visiting,has been visiting,1,"A: Have you been jogging in the park today? B: Yes, I have been jogging since sunrise. A: Has your neighbor been gardening lately? B: Yes, he has been gardening every weekend.","A: 오늘 공원에서 조깅하고 있어요? B: 네, 일출부터 조깅하고 있어요. A: 이웃분께서 최근에 정원 가꾸고 계세요? B: 네, 매주 주말에 정원 가꾸고 계세요."
It ~ that 강조 구문을 사용할 수 있어요.,It is the ______ that builds my confidence.,내 자신감을 키워주는 초기 직업 경험이에요.,recent job experience,early job experience,modern job experience,early job experience,2,It is the ______ that inspires me.,도전적인 인턴십이 나에게 영감을 줘요.,challenging internship,challenge internship,challenging intership,challenging internship,1,A: Why do you enjoy your creative projects? B: It is the innovative approach that excites me. A: What makes your weekends special? B: It is the relaxed atmosphere that rejuvenates me.,A: 왜 창의적인 프로젝트를 즐기세요? B: 혁신적인 접근 방식이 저를 신나게 해요. A: 주말을 특별하게 만드는 것은 무엇인가요? B: 편안한 분위기가 저를 재충전시켜줘요.
to 부정사의 의미상의 주어를 사용할 수 있어요.,It is important for us ___ design guidelines for responsible internet use.,우리가 책임감 있는 인터넷 사용을 위해 지침을 설계하는 것이 중요해요.,for,to,with,to,2,It is essential for her ___ follow digital etiquette.,그녀가 디지털 예절을 따르는 것이 필수적이에요.,to,for,of,to,1,"A: Do you think it is important for us to recycle? B: Yes, recycling helps protect nature. A: Is it essential for him to complete his assignment? B: Absolutely, finishing tasks builds good habits.","A: 우리에게 재활용하는 것이 중요하다고 생각해요? B: 네, 재활용하는 것이 자연을 보호하는 데 도움이 돼요. A: 그가 과제를 완료하는 것이 필수적이라고 생각해요? B: 맞아요, 과제를 끝내는 것이 좋은 습관을 기르는 데 도움이 돼요."
과거완료를 사용할 수 있어요.,I remembered the dream that I ___ during the national parade.,나는 국경일 퍼레이드 중에 본 꿈을 기억했어요.,saw,had seen,see,had seen,2,He ___ his speech before the national event began.,그는 국가 행사가 시작되기 전에 연설을 준비했어요.,had prepared,prepared,has prepared,had prepared,1,"A: Had you finished your dinner before the movie started? B: Yes, I had eaten everything. A: Had you read the book before watching the film? B: No, I had not read it.","A: 영화 시작 전에 저녁 식사를 끝내셨어요? B: 네, 전부 드셨어요. A: 영화 보기 전에 책을 읽으셨어요? B: 아니요, 아직 읽지 않으셨어요."
관계대명사의 계속적 용법을 사용할 수 있어요.,"A traveler uses a guide, which ____ hidden places.","여행자가 안내서를 사용해요, 그것이 숨겨진 장소들을 설명해요.",explained,explains,explain,explains,2,"A student reads an article, which ____ unique traditions.","학생이 기사를 읽어요, 그것이 독특한 전통들을 소개해요.",introduces,introduce,introduced,introduces,1,"A: Do you use a guide, which shows local landmarks? B: Yes, it helps me find interesting places. A: Did you read a booklet, which describes historical sites? B: Yes, it makes my visit more informative.","A: 안내서를 사용하세요, 그것이 지역 명소들을 보여줘요? B: 네, 그것이 흥미로운 장소들을 찾는 데 도움을 줘요. A: 소책자를 읽으셨어요, 그것이 역사적 장소들을 설명해요? B: 네, 그것이 방문을 더 유익하게 만들어줘요."
관계부사 how를 사용할 수 있어요.,I admired ___ my friend explained the game.,나는 친구가 게임을 설명하는 방식을 감탄했어요.,when,how,that,how,2,He noticed ___ the crowd cheered during the match.,그는 경기 중 관중이 환호한 방식을 알아챘어요.,how,when,who,how,1,A: Did you see the new performance? B: I admired how the actor delivered his lines. A: Have you ever been to a festival? B: I noticed how the crowd celebrated with excitement.,A: 새로운 공연을 보셨어요? B: 저는 배우가 대사를 전달하는 방식을 감탄했어요. A: 축제에 가본 적 있으세요? B: 저는 관중이 환호하는 방식을 알아챘어요.
분사구문을 사용할 수 있어요.,______ digital art seems modern.,"간단한 패턴을 사용해서, 디지털 예술이 현대적으로 보여요.","Using simple pattern,","Using simple patterns,","Using simply patterns,","Using simple patterns,",2,______ street art feels lively.,"선명한 색을 사용해서, 거리 예술이 생동감 있게 느껴져요.","Using vivid colors,","Using vivid color,","Using vividly colors,","Using vivid colors,",1,"A: Using dynamic techniques, animation appears exciting. B: Using crisp lines, illustrations look sharp. A: Using organic forms, design seems inspired. B: Using eclectic styles, fashion feels unique.","A: 역동적인 기법을 사용해서, 애니메이션이 신나게 보여요. B: 깔끔한 선을 사용해서, 일러스트가 뚜렷하게 보여요. A: 유기적인 형태를 사용해서, 디자인이 영감을 받아 보여요. B: 다양한 스타일을 사용해서, 패션이 독특하게 느껴져요."
I wish 가정법 과거를 사용할 수 있어요.,I wish he ___ a modern smartphone.,그가 현대적인 스마트폰을 가졌으면 좋겠어요.,have,had,has,had,2,I wish they ___ a longer break.,그들이 더 긴 쉬는 시간을 가졌으면 좋겠어요.,has,have,had,had,3,A: I wish my room was tidier. B: I wish I had more free time. A: I wish the game was more challenging. B: I wish the meal was tastier.,A: 제 방이 더 깔끔했으면 좋겠어요. B: 더 많은 자유 시간이 있었으면 좋겠어요. A: 게임이 더 도전적이었으면 좋겠어요. B: 식사가 더 맛있었으면 좋겠어요.
too ... to부정사를 사용할 수 있어요.,She is too ___ to stop dreaming.,그녀는 너무 신나서 꿈꾸기를 멈출 수 없어요.,excite,excitation,excited,excited,3,I am too ___ to lose hope.,저는 희망을 잃지 않기에는 너무 단호해요.,determined,determine,determination,determined,1,A: Why is he too excited to join the contest? B: He is too excited to risk a loss. A: Are you too determined to face the challenge? B: I am too determined to step back.,A: 그는 왜 대회에 참여하기에는 너무 신나서 안되나요? B: 그는 패배를 감수하기에는 너무 신나서 안돼요. A: 당신은 왜 도전을 맞이하기에는 너무 단호하신가요? B: 저는 물러서기에는 너무 단호해요.
분사구문을 사용할 수 있어요.,"Minho, ______, often practices extra for tests.","민호는 꾸준히 공부하면 더 똑똑해진다고 믿으면서, 시험을 위해 추가 연습을 해요.",believe that studying consistently makes him smarter,believing that studying consistently makes him smarter,believed that studying consistently makes him smarter,believing that studying consistently makes him smarter,2,"Hyun, ______, rarely skips gym time.","현은 운동이 기분을 좋게 해준다고 생각하면서, 헬스장을 거의 빠지지 않아요.",thinking that exercise improves mood,think that exercise improves mood,thought that exercise improves mood,thinking that exercise improves mood,1,"A: The learner, believing that constant effort improves skills, practiced the piano. B: He performed at the recital. A: The friend, knowing that a balanced diet enhances energy, prepared a healthy meal. B: She enjoyed the cooking.",A: 학습자는 꾸준한 노력이 능력을 향상시킨다고 믿으면서 피아노를 연습했어요. B: 그는 리사이틀에서 연주했어요. A: 친구는 균형 잡힌 식단이 에너지를 높여준다고 생각하면서 건강한 식사를 준비했어요. B: 그녀는 요리를 매우 즐겼어요.
"the 비교급, the 비교급을 사용할 수 있어요.","The ______ water you drink, the more refreshed your body feels.","물을 더 많이 마실수록, 몸이 더 상쾌하게 느껴져요.",most,more,much,more,2,"The more fruits you eat, the ______ you become.","과일을 더 많이 먹을수록, 몸이 더 건강해져요.",healthier,healthy,happier,healthier,1,"A: The more you study history, the more interesting your world becomes. B: I find that really fascinating. A: The more you practice music, the more harmonious your soul sounds. B: I definitely experience that.","A: 역사를 더 많이 공부할수록, 세상이 더 흥미롭게 변해요. B: 전 정말 흥미롭게 생각해요. A: 음악을 더 많이 연습할수록, 영혼이 더 조화롭게 들려요. B: 확실히 그렇게 느껴요."
접속사 'although'를 사용할 수 있어요.,"______ the school warned about dangers, a minor accident happened.","비록 학교가 위험에 대해 경고했어요, 작은 사고가 발생했어요.",Because,Although,If,Although,2,"______ the instructions were clear, some people got confused.","비록 지시사항이 명확했어요, 몇몇 사람들이 혼란스러워했어요.",Although,Because,When,Although,1,"A: Although I stayed up late, I woke up early. B: Although I was tired, I went jogging. A: Although my friend warned me, I tried the new recipe. B: Although the ingredients were fresh, the dish turned out odd.","A: 비록 늦게 잤어요, 일찍 일어났어요. B: 비록 피곤했어요, 조깅을 했어요. A: 비록 친구가 경고했어요, 새로운 레시피를 시도했어요. B: 비록 재료가 신선했어요, 요리가 이상하게 나왔어요."
관계대명사 'what'을 사용할 수 있어요.,___ you love and how you express it show your personality.,당신이 사랑하는 것과 그것을 표현하는 방식이 당신의 개성을 보여줘요.,Who,What,Which,What,2,___ you believe and how you act make you unique.,당신이 믿는 것과 행동하는 방식이 당신을 독특하게 만들어줘요.,What,Who,Which,What,1,A: What movie do you enjoy watching? B: I appreciate what makes the story interesting. A: What book did you read recently? B: I value what offers deep insights.,A: 어떤 영화를 보는 것을 즐기세요? B: 이야기의 흥미를 주는 것을 소중히 여겨요. A: 최근에 어떤 책을 읽으셨어요? B: 깊은 통찰을 주는 것을 소중히 여겨요.
as + 형용사/부사의 원급 + as 구문을 사용할 수 있어요.,My used phone is as ______ as a brand new one.,내 중고폰은 새것만큼 유용해요.,more useful,useful,most useful,useful,2,Her second-hand jacket is as ______ as a fresh one.,그녀의 중고 재킷은 새것만큼 따뜻해요.,warm,warmer,warmest,warm,1,"A: Is your book as informative as the manual? B: Yes, it is as detailed as the guide. A: Is your phone as fast as the latest model? B: No, it is as slow as an old device.","A: 당신의 책은 매뉴얼만큼 유익해요? B: 네, 아주 자세해요. A: 당신의 전화기는 최신 모델만큼 빨라요? B: 아니요, 오래된 기종만큼 느려요."
가정법 과거를 사용할 수 있어요.,"If she ___, her small savings would disappear.","만약 그녀가 현명하게 쓰지 않았다면, 그녀의 작은 저축은 사라졌어요.",do not spend wisely,did not spend wisely,didn't spent wisely,did not spend wisely,2,"If he ___, his simple idea would change everything.","만약 그가 신중하게 생각했다면, 그의 단순한 아이디어는 모든 것을 바꿨어요.",thought carefully,think carefully,thinks carefully,thought carefully,1,"A: If you played the guitar, would you join the band? B: If I played the guitar, I would join the band. A: If they organized the event, would it be successful? B: If they organized the event, it would be successful.","A: 만약 기타를 쳤다면, 밴드에 가입할까요? B: 만약 제가 기타를 쳤다면, 밴드에 가입했을 거예요. A: 만약 그들이 행사를 조직했다면, 성공적일까요? B: 만약 그들이 행사를 조직했다면, 성공적이었을 거예요."
not only ... but also를 사용할 수 있어요.,Fruit salad is ___ refreshing but also nutritious.,과일 샐러드는 단지 상쾌한 것이 아니라 영양도 풍부해요.,only,not only,not always,not only,2,The green smoothie is not only energizing ___ delicious.,그린 스무디는 단지 활력을 주는 것이 아니라 맛도 좋아요.,but also,and also,only,but also,1,A: Did you taste the new juice blend? B: It was not only refreshing but also revitalizing. A: Are you going to join the yoga class? B: I heard it is not only relaxing but also energizing.,A: 새로운 주스 블렌드를 맛보셨어요? B: 그것은 단지 상쾌한 것뿐만 아니라 활력도 줘요. A: 요가 수업에 참여하실 거예요? B: 그 수업은 단지 편안할 뿐만 아니라 에너지도 북돋아줘요.
선행사를 포함한 관계대명사 what을 사용할 수 있어요.,Discover ___ inspires you every day.,매일 당신에게 영감을 주는 것이 무엇인지 알아봐요.,that,what,which,what,2,Uncover ___ drives your ambition.,당신의 야망을 이끄는 것이 무엇인지 밝혀봐요.,what,which,that,what,1,A: Can you explain what motivates you at work? B: I believe what challenges me helps me improve. A: Do you remember what makes weekends enjoyable? B: I discovered what relaxes me recently.,A: 직장에서 무엇이 동기를 부여하는지 설명해 줄 수 있어요? B: 무엇이 저를 도전하게 하는지 믿어요. A: 주말을 즐겁게 만드는 것이 무엇인지 기억하세요? B: 최근에 무엇이 저를 편하게 만드는지 발견했어요.
명사 뒤에서 명사를 수식하는 분사를 사용할 수 있어요.,A balanced meal ___ fresh ingredients makes you feel energetic.,균형 잡힌 식사가 신선한 재료를 포함해서 당신을 활기차게 만들어요.,admiring,including,ignoring,including,2,A healthy snack ___ fruits boosts your concentration.,건강한 간식이 과일을 포함해서 당신의 집중력을 높여줘요.,including,between,ignoring,including,1,"A: Did you try the new dessert including chocolate chips? B: Yes, it tasted amazing. A: I found a recipe including organic vegetables online. B: Great, I saved it for later.","A: 새로운 디저트가 초콜릿 칩을 포함해서 만들어졌다는 걸 드셔보셨어요? B: 네, 정말 맛있었어요. A: 온라인에서 유기농 채소를 포함한 레시피를 찾았어요. B: 좋네요, 나중에 꼭 시도해볼게요."
접속사를 사용할 수 있어요.,"______ it was my first time experiencing a heavy rain, I didn’t know how to react.",처음 폭우를 경험해서 어떻게 반응해야 할지 몰랐어요.,Although,Since,Because,Since,2,"______ it was my first time visiting a busy market, I couldn't find my way.",처음 붐비는 시장을 방문해서 길을 찾을 수 없었어요.,Since,Because,Although,Since,1,"A: Since it was my first time using that software, I felt overwhelmed. B: I understood completely because I had experienced similar difficulties. A: Since it was my first time exploring the new park, I got a bit lost. B: I recall my first visit too and felt surprised.",A: 처음 그 소프트웨어를 사용했기 때문에 많이 당황했어요. B: 저도 비슷한 어려움을 겪었어서 완전히 이해했어요. A: 처음 새 공원을 탐험했기 때문에 약간 길을 잃었어요. B: 저도 처음 방문했을 때 놀랐어요.
조동사의 수동태를 사용할 수 있어요.,I believe a role like mine ___ by the community.,저는 제 역할과 같은 것이 지역사회에서 인식될 수 있다고 믿어요.,can recognized,can be recognized,cans be recognized,can be recognized,2,A person like me ___ by everyone.,저와 같은 사람은 모두에게 소중히 여겨져야 해요.,should be valued,should valued,should value,should be valued,1,"A: Do you think the sculpture can be admired by the public? B: Yes, it can be appreciated widely. A: Will the novel be recognized by critics? B: It can be celebrated remarkably.","A: 조각상이 대중에게 감탄받을 수 있다고 생각해요? B: 네, 넓게 감상될 수 있어요. A: 소설이 평론가들에게 인정받을 수 있다고 생각해요? B: 네, 훌륭하게 칭송받을 수 있어요."
관계부사를 사용할 수 있어요.,The lab is a place ___ innovative ideas are born.,그 연구실은 혁신적인 아이디어가 태어나는 곳이에요.,when,where,what,where,2,They visited a library ___ digital resources are available.,그들은 디지털 자료가 이용 가능한 도서관을 방문했어요.,where,why,when,where,1,"A: Do you know a restaurant where spicy dishes are served? B: Yes, I discovered a restaurant where the flavors impress. A: Can you mention a park where children play freely? B: I visited a park where families often gather.","A: 매운 요리가 제공되는 식당이 어디 있는지 아세요? B: 네, 맛이 인상적인 식당을 발견했어요. A: 아이들이 자유롭게 노는 공원이 어디 있는지 말씀해 주실 수 있어요? B: 네, 가족들이 자주 모이는 공원을 방문했어요."
분사구문을 사용할 수 있어요.,"______ many encouraging voices, I decided to start saving money.","많은 격려의 목소리를 듣고, 저는 돈을 저축하기 시작했어요.",Listen,Hearing,Listening,Hearing,2,"______ numerous benefits of saving, I decided to open a bank account.","저축의 많은 이점을 보면서, 저는 은행 계좌를 개설하기로 결정했어요.",Feeling,Seeing,Saw,Seeing,2,"A: Hearing gentle music, I decided to relax. B: Seeing clear skies, I planned a picnic. A: Hearing urgent sirens, I decided to check the situation. B: Noticing a crowded station, I took a later train.","A: 부드러운 음악을 들으면서, 저는 휴식을 취하기로 했어요. B: 맑은 하늘을 보면서, 저는 소풍을 계획했어요. A: 긴급한 사이렌 소리를 들으면서, 저는 상황을 확인하기로 했어요. B: 붐비는 역을 보면서, 저는 늦은 열차를 탔어요."
목적을 나타내는 so that를 사용할 수 있어요.,This system adjusts the temperature ____ you can drive comfortably.,이 시스템은 편안하게 운전할 수 있도록 온도를 조절해요.,because,so that,although,so that,2,It updates map information ____ you can reach places faster.,지도 정보를 업데이트해서 더 빠르게 도착할 수 있도록 해요.,so that,because,unless,so that,1,A: I improved my schedule so that I can finish work early. B: That's a well-planned move. A: I organized my files so that I can find them quickly. B: That makes work much easier.,A: 저는 일찍 퇴근할 수 있도록 스케줄을 개선했어요. B: 참 잘 계획했어요. A: 저는 파일들을 빨리 찾을 수 있도록 정리했어요. B: 그것 때문에 업무가 훨씬 수월해졌어요.
관계대명사 who의 비제한적 용법을 사용할 수 있어요.,I have a friend ___ loves adventure.,저는 모험을 좋아하는 친구가 있어요.,whom,who,whose,who,2,She has a neighbor ___ rides his bike every morning.,그녀는 매일 아침 자전거를 타는 이웃이 있어요.,who,whom,which,who,1,"A: I have a cousin who loves photography. B: My friend, who lives overseas, sends me postcards. A: My teacher, who gives inspiring lectures, is retiring. B: My neighbor who organizes community events is hosting a party.","A: 저는 사진을 좋아하는 사촌이 있어요. B: 제 친구, 해외에 사시는 분께서 엽서를 보내 주세요. A: 제 선생님, 영감을 주시는 강의를 하시는 분은 은퇴하고 계세요. B: 제 이웃, 지역 행사를 주최하는 분은 파티를 열고 있어요."
「주어 + 동사 + 목적어 + 목적격 보어」 구문을 사용할 수 있어요.,He ____ pizza a masterpiece of flavor and tradition.,그는 피자를 맛과 전통의 걸작으로 명명했어요.,name,named,naming,named,2,They ____ rice a staple food.,그들은 쌀을 주식으로 삼았어요.,made,make,making,made,1,A: Who named the dessert a delight? B: The chef named the dessert a delight. A: Why did they call the festival a celebration? B: They called the festival a celebration.,A: 누가 디저트를 기쁨으로 명명했어요? B: 요리사가 디저트를 기쁨으로 명명했어요. A: 왜 그들은 축제를 축하로 불렀어요? B: 그들은 축제를 축하로 불렀어요.
사역동사 make를 사용할 수 있어요.,The advertisement ___ me choose the limited edition sneakers.,그 광고가 나에게 한정판 스니커즈를 선택하게 만들었어요.,make,made,makes,made,2,The store promotion ___ me buy a stylish jacket.,그 매장 프로모션은 나에게 멋진 재킷을 구매하게 만들었어요.,made,make,makes,made,1,"A: Did the email make you rewrite the report? B: Yes, it made me revise it. A: Did the meeting make you delay the deadline? B: No, it didn't make me postpone it.","A: 이메일이 당신에게 보고서를 다시 쓰게 만들었어요? B: 네, 그것이 제가 수정하게 만들었어요. A: 회의가 당신에게 마감일을 늦추게 만들었어요? B: 아니요, 그것이 제가 미루게 만들지 않았어요."
분사구문을 사용할 수 있어요.,"___ with fellow students, we have organized a community clean-up.","동료 학생들과 함께, 우리는 지역 사회 청소를 조직했어요.",Worked,Working,Work,Working,2,"___ with local businesses, we have raised funds.","지역 사업체와 함께, 우리는 기금을 모았어요.",Work,Worked,Working,Working,3,"A: Running with my dog, I enjoy the morning walk. B: Laughing with neighbors, I cherish the quiet time. A: Cooking with fresh ingredients, I prepare a healthy meal. B: Reading with great interest, I explore new worlds.","A: 강아지와 함께 달리면서, 아침 산책을 즐겨요. B: 이웃과 함께 웃으면서, 조용한 시간을 소중히 해요. A: 신선한 재료로 요리하면서, 건강한 식사를 준비해요. B: 큰 관심으로 책을 읽으면서, 새로운 세계를 탐험해요."
비교급 구조를 사용할 수 있어요.,"The less time we rest, the ___ our recovery.","우리가 휴식을 덜하면 할수록, 회복이 더욱 빨라요.",quick,quicker,quickest,quicker,2,"The less water the athlete ___ during the game, the more effort he puts in.","경기 중에 운동선수가 물을 덜 마시면 할수록, 더 많은 노력을 기울여요.",drinks,drink,drank,drinks,1,"A: The less homework I have, the more time I play games. B: I really enjoy that balance. A: The less traffic on my way home, the sooner I start my favorite show. B: Absolutely, it makes my evening pleasant.","A: 숙제가 적을수록 게임할 시간이 많아져요. B: 그 균형을 정말 즐겨요. A: 집에 오는 길에 교통이 적을수록 좋아하는 프로그램을 더 빨리 시작해요. B: 맞아요, 그래서 저녁이 즐거워요."
지각동사 구문을 사용할 수 있어요.,I sometimes hear the wind ________ through the trees.,저는 때때로 나무 사이로 바람이 속삭이는 소리를 들어요.,whisper,whispering,whispered,whispering,2,Children often see clouds ________ in the sky.,어린이들이 하늘에서 구름이 춤추는 것을 자주 봐요.,dancing,dance,danced,dancing,1,"A: I sometimes hear the violin playing in the hall. B: I sometimes see shadows dancing on the wall. A: Did you ever hear the church bells ringing at dawn? B: Yes, I sometimes notice the leaves rustling in the morning breeze.","A: 저는 때때로 홀에서 바이올린이 연주되는 소리를 들어요. B: 저는 때때로 벽에 그림자가 춤추는 것을 봐요. A: 새벽에 교회 종이 울리는 것을 들어본 적이 있나요? B: 네, 저는 아침 산들바람에 나뭇잎이 바스락거리는 것을 눈으로 봐요."
so ~ that ...를 사용할 수 있어요.,My painting was so ____ that it caught everyone's attention.,내 그림은 너무 생동감 있어서 모두의 관심을 끌었어요.,vibrantly,vibrant,more vibrant,vibrant,2,The sculpture was so ____ that I admired it for hours.,그 조각상은 너무 정교해서 나는 몇 시간 동안 감탄했어요.,detailed,detailedly,more detailed,detailed,1,A: The show was so captivating that the audience was silent. B: I couldn't believe my eyes. A: The dessert was so delightful that I asked for a second serving. B: It truly impressed my taste buds.,A: 그 쇼는 너무 매력적이어서 관객들이 조용했어요. B: 저는 눈을 믿을 수 없었어요. A: 그 디저트는 너무 맛있어서 두 번째 접시를 요청했어요. B: 그것은 제 미각을 감동시켰어요.
to부정사의 형용사적 용법을 사용할 수 있어요.,I got a chance ____ a famous singer.,나는 유명한 가수를 만날 기회를 얻었어요.,meeting,to meet,meet,to meet,2,She got a chance ____ a classic movie.,그녀는 고전 영화를 볼 기회를 얻었어요.,to watch,watching,watch,to watch,1,"A: Did you get a chance to try the new exhibit? B: Yes, I got a chance to see modern paintings. A: Have you got a chance to attend the cooking class? B: Yes, I got a chance to learn new recipes.","A: 새로운 전시회를 볼 기회를 얻었어요? B: 네, 현대 그림을 볼 기회를 얻었어요. A: 요리 수업에 참석할 기회를 얻었어요? B: 네, 새로운 요리법을 배울 기회를 얻었어요."
so that의 사용법을 익힐 수 있어요.,My mother baked a cake ___ I could celebrate.,어머니께서 제가 축하할 수 있도록 케이크를 구워주셨어요.,if,so that,because,so that,2,The teacher prepared extra lessons ___ we could practice more.,선생님께서 우리가 더 연습할 수 있도록 추가 수업을 준비해주셨어요.,so that,unless,until,so that,1,A: I practiced the guitar so that I could perform at the concert. B: I reviewed my notes so that I could understand the lesson better. A: I organized my books so that I could study efficiently. B: I exercised daily so that I could stay fit.,A: 저는 콘서트에서 연주할 수 있도록 기타를 연습했어요. B: 저는 수업을 더 잘 이해할 수 있도록 노트를 복습했어요. A: 저는 효율적으로 공부할 수 있도록 책을 정리했어요. B: 저는 건강을 유지할 수 있도록 매일 운동했어요.
It ~ that 구문을 사용할 수 있어요.,It ___ that my friend trusts me.,제 친구가 저를 신뢰한다는 것이 놀라워요.,feel amazing,feels amazing,feels amazingly,feels amazing,2,It ___ that she loves animals.,그녀가 동물을 사랑한다는 것이 분명해요.,seems clear,seem clear,seems clearly,seems clear,1,A: It feels amazing that the library is open early today. B: It seems clear that the computers are working well. A: It turns out that the new cafe serves delicious coffee. B: It feels amazing that the staff is so friendly.,A: 오늘 도서관이 일찍 열린다는 것이 정말 놀라워요? B: 컴퓨터들이 잘 작동한다는 것이 분명해요. A: 새 카페가 맛있는 커피를 제공한다는 것이 드러났어요. B: 직원들이 매우 친절하다는 것이 정말 놀라워요.
