,textbook ID,학년,출판사,교육과정,단원 번호,단원 명,DESCRIPTION,KEY_EXPRESSION,KEY_EXPRESSION_KOR,SUB_EXPRESSION
363,303,초3,YBM(최),2015,4,Do You Like Apples?,like를 활용해 좋아하는 것 표현하기. ,I like ice cream. ,,I enjoy (). I really like (). 
364,303,초3,YBM(최),2015,5,How Many Dogs?,크기를 나타내는 형용사를 활용해 대상의 크기 표현하기. ,It’s huge. ,,It’s small. It’s large. 
365,303,초3,YBM(최),2015,6,Do You Have a Ruler?,do/does (not) have ()를 사용하여 소유 여부 표현하기. ,I have a ruler. ,,I don't have a () Do you have a ()? 
366,303,초3,YBM(최),2015,7,Can You Swim?,can을 활용해 자신의 능력 표현하기. ,I can jump. ,,I can () I am able to () 
367,303,초3,YBM(최),2015,8,"Don’t Run, Please",상대방에게 주의를 줄 때 활용되는 표현 익히기. ,Be cautious when walking on the stairs. ,,Pay attention when near the edge. Stay alert around dangerous areas. 
368,303,초3,YBM(최),2015,9,Who Is She?,형용사를 사용하여 사람의 외모를 묘사하기. ,He’s tall. ,,She’s short. He’s slender. 
369,303,초3,YBM(최),2015,10,What Color Is It?,Look at ()를 활용해 주의를 끄는 말 하기. ,Look at this! ,,Watch this! Check this out! 
370,303,초3,YBM(최),2015,11,How Old Are You?,특별한 날을 축하하는 인사를 활용해 생일 축하하기. ,Happy Birthday! ,,Many happy returns! Have a wonderful birthday! 
371,303,초3,YBM(최),2015,12,How’s the Weather?,Let's를 활용해 함께 행동을 제안하기. ,Shall we have fun? ,,Why don't we ()? Would you like to ()? 
372,410,초4,YBM(김),2022,1,How Are You?,This is ()을 활용해 다른 사람을 소개하기. ,This is Sarah. ,,"This is my teacher, (). This is our neighbor, (). "
373,410,초4,YBM(김),2022,2,Let’s Play Baseball,be busy를 활용해 거절의 이유 말하기. ,I'm busy. ,,I'm occupied. I can't right now. 
374,410,초4,YBM(김),2022,3,Where Is My Bag?,위로하는 표현을 활용하여 상대방을 안심시키기. ,Don’t worry. ,,It’s going to be okay. Everything will be fine. 
375,410,초4,YBM(김),2022,4,Are You Happy?,다양한 상황에서 적절한 경고 표현을 활용해 전하는 방법 익히기. ,Be careful! ,,Look out! Pay attention! 
376,410,초4,YBM(김),2022,5,"Don’t Touch, Please",사과를 표현하고 이를 수용하는 기초적인 문장 활용하기. ,I'm sorry. ,,Apologies. Sorry about that. 
377,410,초4,YBM(김),2022,6,Is This Your Watch?,It is describing objects using the basic adjective form. ,My jacket is cozy. ,,My notebook is small. My backpack is light. 
378,410,초4,YBM(김),2022,7,What Time Is It?,It's time for ()를 통해 무엇을 할 시간인지 말하기. ,It's time for a break. ,,It's time for ()! It's time to ()! 
379,410,초4,YBM(김),2022,8,What Are You Doing?,be ()ing를 활용해 다른 사람이 지금 하고 있는 일을 묻고 답하기. ,A: What is he doing? B: He’s writing a letter. ,,A: What is she up to? B: She’s ()ing. A: What activity is he involved in? B: He’s ()ing. 
380,410,초4,YBM(김),2022,9,What Day Is It?,상대방에게 좋은 하루를 보내라는 바람을 전달하기. ,Have a pleasant evening! ,,Have an enjoyable afternoon! Have a successful day! 
381,410,초4,YBM(김),2022,10,I’m a Farmer,직업을 묻고 답할 수 있는 질문과 대답 활용하기. ,A: What does she do? B: She's a teacher. ,,A: What is her job? B: She is a (). A: What kind of work does she do? B: She works as a (). 
382,410,초4,YBM(김),2022,11,How Much Is It?,Can I ~? 표현을 활용해 도움을 제안하기. ,May I assist you? ,,Do you need help? How can I assist you? 
383,411,초4,YBM(최),2022,1,How Are You?,하루의 시간대에 맞는 인사하는 표현 활용하기. ,Good morning! ,,Good afternoon! Good evening! 
384,411,초4,YBM(최),2022,2,Who Is She?,be 동사를 활용해 인물의 특징을 묘사하기. ,She is kind. ,,He is friendly. They are funny. 
385,411,초4,YBM(최),2022,3,What Time Is It?,It's time for ()를 활용해 무엇을 할 시간인지 말하기. ,It’s time for breakfast. ,,It’s time to eat. It’s time for () to start. 
386,411,초4,YBM(최),2022,4,Let’s Play Soccer,상대방의 상태를 묻는 표현 사용하기. ,Are you alright? ,,Are you feeling fine? Are you doing okay? 
387,411,초4,YBM(최),2022,5,Where Is My Bag?,상대방의 말을 다시 듣고자 할 때 간단한 표현으로 전달하기. ,"Could you repeat that, please? ",,Would you mind saying that again? Could you rephrase what you just mentioned? 
388,411,초4,YBM(최),2022,6,What Are You Doing?,'Can you ()? ' 문형을 활용하여 도움 요청하고 이에 답하기. ,A: Could you assist me? ,,"A: May I request your help? A: Would you help me, please? "
389,411,초4,YBM(최),2022,7,Is This Your Jacket?,소유격 대명사를 활용해 자기 의복의 특징 말하기. ,Mine is yellow. ,,Mine is blue. Mine is green. 
390,411,초4,YBM(최),2022,8,Do You Want Some Chicken?,I want () 표현을 통해 원하는 음식이나 물건을 말하기. ,I would like some pizza. ,,I prefer some (). I wish for some (). 
391,411,초4,YBM(최),2022,9,What Day Is It Today?,현재 활동 설명을 통해 자신의 일정을 표현하기. ,I have art class today. ,,I have piano lesson today. I have drama rehearsal today. 
392,411,초4,YBM(최),2022,10,How Much Is It?,Can I help you?와 같은 표현을 통해 도움을 제안하고 이에 대한 긍정적 응답 하기. ,"A: May I assist you? B: Sure, thanks! ",,"A: How can I help you? B: Yes, please. A: Do you need assistance? B: Okay, thank you. "
393,402,초4,YBM(김),2015,1,What’s Your Name?,간단한 문장을 통해 다른 사람을 소개하기. ,This is Minnie. ,,This is (). That's (). 
394,402,초4,YBM(김),2015,2,Are You Happy?,간단한 표현을 사용하여 사과하고 이해하기. ,A: I'm sorry. ,,A: I apologize. A: Pardon me. 
395,402,초4,YBM(김),2015,3,Who Is He?,키를 나타내는 표현를 활용해 인물 표현하기. ,He’s tall. ,,He is (adjective). She is (adjective). 
396,402,초4,YBM(김),2015,4,Let’s Play Baseball,상대방의 요청이나 제안을 거절하는 이유를 간단하게 설명하기. ,I'm focused at the moment. ,,I'm preoccupied with (). I have other tasks to attend to. 
397,402,초4,YBM(김),2015,5,Is This Your Rocket?,소유격 대명사 구문을 활용하여 자신의 물건인지 아닌지 확인하기. ,"Is this yours? Yes, it's mine. ",,"Is that yours? No, it's not mine. Are these yours? Yes, they're mine. "
398,402,초4,YBM(김),2015,6,What Time Is It?,It's time for ()를 활용해 무엇을 할 시간인지 나타내기. ,It's time for dinner. ,,It’s time for lunch. It’s time for () 
399,402,초4,YBM(김),2015,7,It’s Under the Table,I'm not sure를 활용해 자신의 모름을 표현하기. ,I have no idea. ,,I’m not sure. I can’t say for certain. 
400,402,초4,YBM(김),2015,8,Do You Want Some Ice Cream?,간단한 표현을 활용해 음식을 권유하기. ,Enjoy the snacks. ,,Help yourself to some (). Feel free to enjoy (). 
401,402,초4,YBM(김),2015,9,Can I Come In?,간단한 표현을 활용해 상대방에게 권유하기. ,You may proceed. ,,Feel free to go. Proceed if you'd like. 
402,402,초4,YBM(김),2015,10,What Are You Doing?,감정을 표현하기 위해 간단한 문구를 활용하기. ,That's awesome! ,,That's amazing! That's wonderful! 
403,402,초4,YBM(김),2015,11,"Put On Your Jacket, Please",길이 관련 형용사를 활용해 사물의 특징 묘사하기. ,It's short. ,,It's wide. It's narrow. 
404,402,초4,YBM(김),2015,12,How Much Is It?,Can I help you?라는 표현을 통해 상대방에게 도움을 제안하고 이에 답하기. ,"A: Can I assist you? B: Certainly, thank you. ",,"A: May I help you? B: Sure, please. A: Do you need assistance? B: Yes, please. "
405,402,초4,YBM(김),2015,13,What Day Is It?,확인을 요청하는 표현을 활용해 상대방의 의견 또는 결정 확인하기. ,Are you confident? ,,Do you believe in ()? Is it true that ()? 
406,403,초4,YBM(최),2015,1,How Are You?,상대의 안부를 묻고 답하기를 통해 예의 바른 대화 시작하기. ,"A: How are you? B: I'm doing well, thanks. ",,A: How is it going? B: I'm feeling (). A: What's up? B: Everything is (). 
407,403,초4,YBM(최),2015,2,This Is Kate,상대방과 처음 만났을 때 예의 있게 인사하고 이에 답하는 표현 활용하기. ,,,"Hello! - It's great to meet you! How do you do? - Pleased to meet you, too. "
408,403,초4,YBM(최),2015,3,Where Is My Watch?,다양한 표현을 활용해 상대방에게 반복 요청하기. ,"Can you repeat that, please? ",,Could you say that again? Pardon? 
409,403,초4,YBM(최),2015,4,Are You Okay?,감정을 나타내는 표현을 활용해 슬픔 표현하기. ,I feel down. ,,I am feeling blue. I feel upset. 
410,403,초4,YBM(최),2015,5,What Time Is It?,It's time for ()를 활용해 시각에 따른 일과를 나타내기. ,It's time for school. ,,It's time for lunch. It's time for bed. 
411,403,초4,YBM(최),2015,6,Let’s Play Badminton,"상대방의 의견이나 취향에 동의할 때 Me, too.를 활용해 간단히 표현하기. ","Me, too. ",,So do I. I feel the same way. 
412,403,초4,YBM(최),2015,7,What Are You Doing?,be ()ing를 활용해 다른 사람이 지금 하고 있는 행동 묻고 답하기. ,A: What is your friend doing? B: She's watching television. ,,A: What is he doing? B: He's ()ing. A: What is she up to? B: She's currently ()ing. 
413,403,초4,YBM(최),2015,8,What Do You Want?,Would you like~?를 활용해 음식을 권하고 수락하는 대화하기. ,"A: Would you like some juice? B: Yes, sure. ",,"A: Do you want some cake? B: Sure. A: Would you care for some tea? B: Yes, please. "
414,403,초4,YBM(최),2015,9,What Day Is It Today?,감정 표현에 사용되는 기쁨 표현하기. ,That's awesome! ,,That's fantastic! That's wonderful! 
415,403,초4,YBM(최),2015,10,Is This Your Cap?,소유격 표현을 활용해 자기 물건의 특징 말하기. ,Mine is green. ,,The one I have is (). My item appears (). 
416,403,초4,YBM(최),2015,11,Touch Your Feet,Can you ()? 표현을 활용해 도움 요청하기. ,Can you assist me? ,,Could you help me with ()? Would you mind helping me with ()? 
417,403,초4,YBM(최),2015,12,Do You Like Fishing?,It's ()를 활용해 감정이나 느낌 표현하기. ,It’s enjoyable. ,,It’s fascinating. It’s amusing. 
418,503,초5,YBM(김),2015,1,How’s It Going?,상대방이 말한 주제에 대해 동일한 질문을 되묻기. ,How about you? ,,What about you? And yourself? 
419,503,초5,YBM(김),2015,2,I’m in the Kitchen,정중한 표현을 사용하여 도움을 요청하고 이에 적절히 답하기. ,,,"Could you assist me, please? — Certainly. Would you mind helping me out? — Absolutely. "
420,503,초5,YBM(김),2015,3,Whose Balloon Is This?,물건의 소유권에 대한 정보를 설명하는 문장 구성 활용하기. ,"No, it's Sarah's pen. ",,"No, it's Alex's () No, it's Mike's () "
421,503,초5,YBM(김),2015,4,Let’s Go Camping,전화 시작시 사용되는 인사말 표현을 활용하기. ,"Hello, this is Mia speaking. ",,"Hi, this is Alex. Hello, you've reached (). "
422,503,초5,YBM(김),2015,5,I Want an Airplane,This is for you라는 표현을 통해 선물을 줄 때의 마음을 전달하기. ,Here is something for you! ,,This is a gift for (). I have something for (). 
423,503,초5,YBM(김),2015,6,What Does He Do?,have no idea를 활용해 모르고 있는 상태 표현하기. ,I don't know. ,,I have no clue. I am not sure. 
424,503,초5,YBM(김),2015,7,What Time Do You Get Up?,칭찬 표현을 이용해 상대방의 잘한 일 인정하기. ,Good job! ,,Nice work! Great effort! 
425,503,초5,YBM(김),2015,8,Where Are You From?,헤어질 때 사용하는 인사 표현을 통해 상대방에게 긍정적인 하루를 기원하기. ,Have a pleasant day. ,,Take care! See you soon! 
426,503,초5,YBM(김),2015,9,I Went to the Museum,have a great time 표현을 통해 과거의 일에 대한 긍정적인 소감 나타내기. ,I enjoyed the event. ,,I had fun yesterday. I felt happy then. 
427,503,초5,YBM(김),2015,10,What Does He Look Like?,be wearing을 활용해 사람의 옷차림 묘사하기. ,She's wearing a blue dress. ,,I am dressed in a () outfit. They are putting on their () clothes. 
428,503,초5,YBM(김),2015,11,He’s Listening to Music,He looks ()를 활용해 다른 사람의 기분이나 상태 나타내기. ,He seems cheerful. ,,She appears content. They look delighted. 
429,503,초5,YBM(김),2015,12,They’re Three Dollars,May I를 활용해 허가 여부 묻고 답하기. ,A: May I borrow this book? B: Sure. ,,A: Can I use the computer? B: Certainly. A: Might I open the window? B: Of course. 
430,503,초5,YBM(김),2015,13,Where Is the Gift Shop?,감사를 전하고 이에 답하는 표현 활용하기. ,A: Thank you so much! B: You're welcome. ,,A: Thanks a lot! B: No big deal. A: I appreciate it! B: Anytime. 
431,503,초5,YBM(김),2015,14,What Do You Do in Your Free Time?,칭찬 표현을 활용해 상대방을 격려하거나 축하하기. ,Great for you! ,,Well done! Way to go! 
432,504,초5,YBM(최),2015,1,I’m from Mexico,How do you spell ()?를 통해 이름의 철자를 묻고 답하기. ,A: How do you spell your first name? B: J-O-H-N. ,,A: Can you spell your full name for me? B: ()-()-()-(). A: Could you tell me the spelling of your name? B: ()-()-()-(). 
433,504,초5,YBM(최),2015,2,What Are These?,이해했음을 나타내기 위한 표현으로 'I see' 등 간단한 표현 활용하기. ,"Oh, I get it. ",,I understand. Got it. 
434,504,초5,YBM(최),2015,3,Can I Take a Picture?,답례 표현을 활용해 감사하는 말에 답하기. ,You're welcome. ,,No problem. Anytime. 
435,504,초5,YBM(최),2015,4,Whose Shoes Are These?,주격을 활용해 사물의 외형을 묘사하기. ,Those chairs are quite large. ,,These bags are very () Those books are quite () 
436,504,초5,YBM(최),2015,5,My Favorite Subject Is Music,like를 사용하여 개인의 선호하는 활동 표현하기. ,A: What activity do you enjoy? B: I like sketching pictures. ,,"A: What's your favorite thing to do? B: I like ()ing (). A: Do you like drawing? B: Yes, I enjoy ()ing (). "
437,504,초5,YBM(최),2015,6,I Get Up at Five,상황이나 대상에 대해 판단하거나 의견 표현하기. ,That's very early. ,,That's quite early. That's somewhat early. 
438,504,초5,YBM(최),2015,7,I Will Join a Book Club,긍정적인 관점에서 상대방의 의견에 대해 반응하기. ,That seems wonderful. ,,That looks amazing. That appears fantastic. 
439,504,초5,YBM(최),2015,8,I Went to the Beach,was를 활용해 과거에 한 일에 관한 느낌을 묻고 답하기. ,A: How was the trip? B: It was awesome. ,,A: How was the event? B: It was (). A: How did it go? B: It was (). 
440,504,초5,YBM(최),2015,9,Where Is the Ticket Office?,위치 설명 표현을 활용해 장소의 위치를 나타내기. ,It's on the left side. ,,It's next to (). It's opposite to (). 
441,504,초5,YBM(최),2015,10,How Much Are These Gloves?,도움 제안 및 이를 수락하는 표현 학습하기. ,"A: Can I help you? B: Yes, I would appreciate it. ",,"A: Shall I assist you? B: Yes, thank you. A: Can I offer my help? B: Sure, thank you. "
442,504,초5,YBM(최),2015,11,What’s in the Bedroom?,There is 를 활용하여 특정 장소에 무엇이 있는지 묻고 답하기. ,A: What's in the garden? B: There is a swing in the garden. ,,A: What's in the playroom? B: There is a () in the playroom. A: What's in the bedroom? B: There is a () in the bedroom. 
443,504,초5,YBM(최),2015,12,I Want to Climb Hallasan,표현을 이용해 상대방의 의견에 동의하기. ,That's a great suggestion. ,,That's an excellent idea! That's a wonderful thought! 
444,504,초5,YBM(최),2015,13,What Season Do You Like?,because를 활용해 이유 말하기 설명하기. ,I like summer because I can enjoy swimming. ,,I prefer () because (). I enjoy () because it allows (). 
445,603,초6,YBM(김),2015,1,What Grade Are You In?,'How do you spell …?'를 활용해 철자 요청하고 이에 답하기. ,A: How do you spell the word? B: It's spelled C-O-M-F-O-R-T. ,,A: Could you spell this name? B: It's spelled (). A: What is the spelling of that? B: It's (). 
446,603,초6,YBM(김),2015,2,What Would You Like?,간단한 형용사를 활용하여 맛 표현하기. ,It is spicy. ,,It tastes sweet. It has a tangy flavor. 
447,603,초6,YBM(김),2015,3,My Favorite Subject Is Science,like를 활용해 좋아하는 활동 또는 싫어하는 활동 말하기. ,"A: Do you like playing games? B: Yes, I like that. ",,"A: Do you enjoy doing ()? B: Yes, I enjoy that. A: Are you interested in practicing ()? B: Yes, I am interested in that. "
448,603,초6,YBM(김),2015,4,How About Turning Off the Light?,의견이나 제안에 대한 긍정적 반응을 간단한 표현으로 답하기. ,Sounds great. ,,That works well. I think it's a good idea. 
449,603,초6,YBM(김),2015,5,Go Straight and Turn Left,다른 사람의 주의를 끌 때 사용하는 표현 배우기. ,Excuse me! ,,Pardon me! Sorry! 
450,603,초6,YBM(김),2015,6,Your Car Is Faster Than Mine,"""I don't think so.""를 활용해 이의 제기하기. ",I don't believe that's correct. ,,I'm not sure about that. I disagree with that viewpoint. 
451,603,초6,YBM(김),2015,7,What Will You Do This Summer?,제안에 대한 긍정적인 응답 표현하기. ,Sure thing! ,,"That sounds great! Okay, let's do it! "
452,603,초6,YBM(김),2015,8,How Was Your Trip?,Did you ()? 조동사 did를 활용해 과거에 일어난 일을 묻고 응답하기. ,"A: Did you visit a museum? B: Yes, I did. ",,"A: Did you () yesterday? B: Yes, I did. A: Did () happen last weekend? B: No, it didn't. "
453,603,초6,YBM(김),2015,9,I Exercise Four Times a Week,'You can do it!' 표현을 활용해 상대방을 격려하며 자신감을 북돋아 주는 방법 알기. ,"Keep going, you can achieve this! ",,"Believe in yourself, you can accomplish (). Have confidence, and () will happen. "
454,603,초6,YBM(김),2015,10,What Season Do You Like?,작별 인사를 표현하는 간단한 표현을 활용해 헤어질 때 인사말 하기. ,See you later. ,,Goodbye. Have a nice day. 
455,603,초6,YBM(김),2015,11,What Do You Want to Be?,상대방을 위로하거나 격려하는 표현을 활용하기. ,Cheer up! ,,Stay positive! Don't give up! 
456,603,초6,YBM(김),2015,12,I Have a Headache,유감이나 동정을 표현하는 'That’s too bad' 문구를 활용해 감정을 나타내기. ,,,"I'm sorry to hear that. Oh no, that's unfortunate. "
457,603,초6,YBM(김),2015,13,When Is the School Festival?,상대방이 이해하지 못한 내용을 반복하여 말하기를 요청하기. ,I'm sorry? ,,"Could you repeat that, please? Pardon? "
458,603,초6,YBM(김),2015,14,Congratulations!,축하 인사를 표현하기 ,Congratulations on your achievement! ,,Cheers on completing your ()! Well done on your ()! 
459,604,초6,YBM(최),2015,1,I’m in the Sixth Grade,be동사를 활용해 교실의 위치를 묻고 답하기. ,A: Where is our library? B: It's on the second floor. ,,A: Which floor is the cafeteria located on? B: It's on the third floor. A: Where can I find the gymnasium? B: It's on the ground floor. 
460,604,초6,YBM(최),2015,2,I Want to Be a Pilot,be good at ()를 활용해 잘하는 것을 표현하기. ,You're excellent at drawing. ,,You're skilled at ()ing. You're great at ()ing. 
461,604,초6,YBM(최),2015,3,Let’s Go Swimming,전화 대화 시작 및 의사 소통 방법 배우기. ,"A: Hello? B: Hello, this is Alex. May I speak to Ryan? C: Speaking. ",,"A: Hi? B: Hello, I am (). Can I talk to ()? C: () here. A: Hello? B: Hi, this is (). May I speak with ()? C: This is (). "
462,604,초6,YBM(최),2015,4,When Is Your Birthday?,표현 I can't wait를 활용해 기대되는 상황에 대해 이야기하기. ,I am looking forward to it. ,,I can't wait to ()! I'm so excited for (). 
463,604,초6,YBM(최),2015,5,I’m Going to Plant Trees,명령문 형태와 동사를 활용하여 상대방에게 좋은 시간을 보내기를 기원하기. ,Have a great day! ,,Have a wonderful evening! Have an enjoyable weekend 
464,604,초6,YBM(최),2015,6,I Have a Headache,You should ()를 활용해 조언하는 말 하기. ,You should visit a hospital. ,,You should get some rest. You should take () to feel better. 
465,604,초6,YBM(최),2015,7,What Would You Like to Have?,맛을 나타내는 형용사를 활용해 음식의 특성 표현하기. ,It's sweet. ,,It's spicy. It's bitter. 
466,604,초6,YBM(최),2015,8,He Has Short Straight Hair,옷차림을 표현할 때 'be wearing'를 활용하여 어떤 옷을 입고 있는지 묘사하기. ,He’s wearing a blue jacket. ,,She’s wearing a red hat. They’re wearing green pants. 
467,604,초6,YBM(최),2015,9,I’m Stronger Than You,감탄사를 활용하여 놀람 표현 연습하기. ,How small! ,,What a surprise! How impressive! 
468,604,초6,YBM(최),2015,10,I Know About It,단순 표현을 사용하여 알고 있음과 모르고 있음을 표현하기. ,I don't know the answer. ,,I have no clue. I'm not sure about that. 
469,604,초6,YBM(최),2015,11,How Can I Get to the Museum?,between ... and ... 을 활용해 건물의 위치를 설명하기. ,It's located between the park and the school. ,,It's near the () and the (). It's next to the (). 
470,604,초6,YBM(최),2015,12,What Do You Think?,의견을 묻고 본인의 동의 여부를 답하기. ,,,A: What are your thoughts?\nB: I share the same viewpoint. A: Do you feel the same?\nB: I don’t think so. 
471,604,초6,YBM(최),2015,13,Why Are You Happy?,표현을 활용해 위로 또는 격려하는 말 전하기. ,Everything will be fine. ,,You can do it! Stay positive! 
472,312,초3,동아(윤),2022,1,"Hello, ABC!",be 동사를 활용해 자신을 소개하기. ,A: My name is Jack. ,,A: I’m (). A: My name is (). 
473,312,초3,동아(윤),2022,2,What’s This?,기쁨이나 놀라움을 표현하기 위해 감탄문 사용하기. ,That's amazing! ,,That's wonderful! It feels incredible! 
474,312,초3,동아(윤),2022,3,"Sit Down, Please",'사과하기' 표현을 활용해 대화 상황에서 사과하고 이에 답하기. ,A: I'm sorry. B: It's alright. ,,A: I apologize. B: No problem. A: My apologies. B: That's fine. 
475,312,초3,동아(윤),2022,4,How Many Carrots?,감사 표현과 이에 응답하는 표현 익히기. ,Thank you. ,,Thanks. Many thanks to you. 
476,312,초3,동아(윤),2022,5,I Like Salad,"like, don't like 를 통해 좋아하거나 싫어하는 음식 말하기. ",A: I like pizza./I don’t like broccoli. ,,A: I enjoy ()./I dislike (). A: I’m fond of ()./I’m not a fan of (). 
477,312,초3,동아(윤),2022,6,What Color Is It?,Look at ()를 활용해 사물을 가리키는 말 하기. ,Look at the butterfly. ,,Observe the () carefully. Look at the () attentively. 
478,312,초3,동아(윤),2022,7,I Have a Pencil,have를 활용해 소유 여부 말하기. ,I have an eraser. / I don’t have an eraser. ,,I have a () item. / I don’t have a () one. I own a (). / I don’t own a (). 
479,312,초3,동아(윤),2022,8,Can You Swim?,can 및 can’t를 활용해 할 수 있는 것과 할 수 없는 것 말하기. ,"A: Can you swim? B: Yes, I can. ",,"A: Are you able to ()? B: Yes, I am. A: Do you know how to ()? B: Yes, I do. "
480,312,초3,동아(윤),2022,9,It’s Big!,Is it ()?를 통해 특정 동물을 확인하고 이에 대해 응답하기. ,"A: Is it a lion? B: Yes, it is. ",,"A: Is it a bird? B: No, it isn't. A: Is it an elephant? B: Yes, it is. "
481,312,초3,동아(윤),2022,10,Who Is He?,He’s/She’s ()을 활용해 외모를 묘사하는 말 하기. ,He is tall. ,,She is short. They are slim. 
482,312,초3,동아(윤),2022,11,How’s the Weather?,Let's ()을 활용해 제안하고 이에 답하기. ,A: Let's visit the park. ,,A: Let's try (). A: Shall we ()? 
483,412,초4,동아(윤),2022,1,My Name Is Sally,하루의 시간대에 맞는 인사하기 . ,Good morning! ,,Good afternoon! Good evening! 
484,412,초4,동아(윤),2022,2,This Is My Friend,How are you?를 활용해 상대방의 안부 묻고 답하기. ,A: How are you? B: I'm doing well. ,,A: How's it going? B: I'm feeling good. A: How have you been? B: I'm alright. 
485,412,초4,동아(윤),2022,3,Are You Happy?,간단한 표현을 활용해 상대방의 말에 동의하기. ,Me too. ,,So do I. Same here. 
486,412,초4,동아(윤),2022,4,Let’s Play Soccer,위로하는 표현을 사용하여 상대방에게 공감과 격려 전달하기. ,That's too unfortunate. ,,It seems quite unlucky. That's so unfortunate. 
487,412,초4,동아(윤),2022,5,Don’t Run!,지시하는 표현 및 이에 응답하기를 통해 기본적인 상호작용하기. ,A: Place the book on the shelf. ,,A: Put the () on the (). A: Arrange the () in the (). 
488,412,초4,동아(윤),2022,6,What Time Is It?,It’s time for ()를 활용해 시각에 따른 일과 말하기. ,It's time for lunch. ,,It's time for bed. It's time for play. 
489,412,초4,동아(윤),2022,7,Where Is My Shoe?,I don’t know를 활용해 모르고 있음을 나타내는 말 하기. ,I'm not sure. ,,I have no idea. I am uncertain. 
490,412,초4,동아(윤),2022,8,It’s Sunday!,have ()를 활용해 방과 후 활동 말하기. ,I have a painting class. ,,I have a () lesson. I attend a () class. 
491,412,초4,동아(윤),2022,9,Is This Your Cap?,색깔 등의 형용사를 활용해 물건 묘사하기. ,A: My book is blue. ,,A: The chair is (). A: That bag is (). 
492,412,초4,동아(윤),2022,11,How Much Is It?,want ()을 활용해 원하는 물건 말하기. ,I prefer this hat. ,,I like this (). I choose that (). 
493,304,초3,동아(박),2015,1,"Hello, I'm Jimin",be ()를 활용해 자기소개하기. ,"Hi, I'm Kim. ",,"Hello, my name is (). Hi there, I’m (). "
494,304,초3,동아(박),2015,2,What's This?,감사의 표현을 통해 고마움을 전달하기. ,Thanks a lot! ,,Many thanks! Thank you very much! 
495,304,초3,동아(박),2015,3,"Sit Down, Please",'I'm sorry.'와 'That's okay.'를 활용해 사과하고 답하기. ,A: I'm sorry. B: That's alright. ,,A: Excuse me. B: It's okay. A: I apologize. B: No problem. 
496,304,초3,동아(박),2015,4,Is It a Bear?,It's-을 활용해 사물의 크기 묘사하기. ,It's enormous. ,,It's large. It's huge. 
497,304,초3,동아(박),2015,5,I Like Pizza,I like/don't like ()를 통해 개인의 선호도를 표현하기. ,A: I like cake. ,,A: I enjoy (). A: I'm fond of (). 
498,304,초3,동아(박),2015,6,How Many Carrots?,고마움에 대한 답변으로 사용되는 표현 익히기. ,No problem! ,,It’s no big deal. Don’t mention it. 
499,304,초3,동아(박),2015,7,I Can Swim,can / can't를 활용해 할 수 있는 것과 할 수 없는 것 표현하기. ,A: I can dance. ,,A: I am able to (). A: I know how to (). 
500,304,초3,동아(박),2015,8,Do You Have a Bike?,have ()를 활용해 가지고 있는 물건과 가지고 있지 않은 물건 표현하기. ,I have a bag. ,,I do not have (). Do you have a ()? 
501,304,초3,동아(박),2015,9,I'm Happy,특정 상황에서 사용되는 축하 인사말 활용하기. ,Happy birthday! ,,Congratulations on your birthday! Wishing you a wonderful birthday! 
502,304,초3,동아(박),2015,10,She's My Mom,형용사를 활용해 외모 나타내기. ,She is tall. ,,He is handsome. She is beautiful. 
503,304,초3,동아(박),2015,11,What Color Is It?,'Look at ()'을 활용하여 대상이나 사물을 가리키는 말하기. ,Observe the tree. ,,Pay attention to the () Have a look at the () 
504,304,초3,동아(박),2015,12,How's the Weather?,Let's ()을 활용해 제안하기. ,Let's play outside. ,,Shall we go outdoors? Why don’t we play outside? 
505,404,초4,동아(박),2015,1,My Name Is Cindy,What's your name? 표현을 활용해 이름 묻고 답하기. ,A: What's your name? B: My name is Alex. ,,A: What is your name? B: My name is (). A: May I know your name? B: My name is (). 
506,404,초4,동아(박),2015,2,How Are You?,This is ()을 활용해 인물 소개하기. ,"This is my buddy, Hana. ",,"This is my pal, (). Here is (). "
507,404,초4,동아(박),2015,3,"Don’t Push, Please",조심을 요청하는 표현을 활용해 안전을 위한 주의 주기. ,Watch out! ,,Take care. Pay attention. 
508,404,초4,동아(박),2015,4,What Time Is It?,It’s time for ()를 통해 무엇을 할 시간인지 나타내기. ,It's time for lunch. ,,It's time for dinner. It's time for a break. 
509,404,초4,동아(박),2015,5,I’m Cooking,be ()ing를 활용해 상대방이 지금 무엇을 하고 있는지 묻고 답하기. ,A: What are you doing? B: I'm painting. ,,A: What are you making? B: I'm ()ing. A: What’s keeping you busy? B: I'm ()ing. 
510,404,초4,동아(박),2015,6,It’s on the Desk,상대방에게 내용을 반복 요청하기. ,Sorry? ,,"Could you repeat that? I'm sorry, I didn't catch that. "
511,404,초4,동아(박),2015,7,Let’s Play Soccer,간단한 표현을 통해 상대방에게 위로의 말을 건네기. ,That's unfortunate. ,,"I'm sorry to hear that. Oh, that's tough. "
512,404,초4,동아(박),2015,8,"Yes, It’s Mine",My () is ().를 활용해 물건 묘사하기. ,My backpack is red. ,,My notebook is (). My bag is (). 
513,404,초4,동아(박),2015,9,I Want a T-shirt,감정을 표현하는 How + 형용사를 활용해 감탄하기. ,How wonderful! ,,How beautiful! How amazing! 
