제목,출판사,교육과정,Lesson,Title,Goal,Functions (의사소통기능),Structures (언어 형식),Functions Material 1,Functions Material 2,
공통영어 I,동아(이),2022,1,Life Is Experience,N/A,"• 기쁨 표현하기
I’m glad to help out.

• 확신 말하기
I’m sure that I’m on the right track.","• 지각동사의 목적격 보어
I heard a voice growing louder in my head, saying “Go for it!”

• 명사를 수식하는 과거분사
I came across an interesting university major called sports medicine.","[DESCRIPTION]  

I’m glad to ()을 활용해 기쁨을 표현하기.  

[KEY_EXPRESSION]  

I’m glad to join the event.  

[KEY_EXPRESSION_KOR]  

나는 행사에 참여하게 되어 기뻐.  

[SUB_EXPRESSION_1]  

I’m happy to ().  

[SUB_EXPRESSION_2]  

I feel delighted to ().  
","[DESCRIPTION]  

I’m sure that ()을 활용해 확신을 표현하기.  

[KEY_EXPRESSION]  

I’m sure that this is the best choice.  

[KEY_EXPRESSION_KOR]  

나는 이것이 최고의 선택이라고 확신해.  

[SUB_EXPRESSION_1]  

I strongly believe that ().  

[SUB_EXPRESSION_2]  

I have no doubt that ().  ",
공통영어 I,동아(이),2022,2,Journey Through the Pages,N/A,"• 궁금증 표현하기
I wonder what your next video will be about.

• 동의 여부 묻기
Don’t you agree?","• 관계부사 where
Perhaps it is a beautiful place where a green forest surrounds a blue lake.

• 접속사 as long as
As long as Big Brother is in power, the people of Oceania will never be free.","[DESCRIPTION]  

I wonder ()을 활용해 궁금증을 표현하기.  

[KEY_EXPRESSION]  

I wonder how the story ends.  

[KEY_EXPRESSION_KOR]  

나는 그 이야기가 어떻게 끝나는지 궁금해.  

[SUB_EXPRESSION_1]  

I’m curious about ().  

[SUB_EXPRESSION_2]  

I want to know ().  ","[DESCRIPTION]  

Don’t you agree? 를 활용해 동의를 구하기.  

[KEY_EXPRESSION]  

Don’t you agree that this idea is great?  

[KEY_EXPRESSION_KOR]  

이 아이디어가 좋다고 생각하지 않아?  

[SUB_EXPRESSION_1]  

Wouldn’t you say that ()?  

[SUB_EXPRESSION_2]  

Do you think () makes sense?  
",
공통영어 I,동아(이),2022,3,Small Things Matter,N/A,"• 상기 시키기
Don’t forget to turn off the projector before leaving the classroom.

• 주제 소개하기
I’d like to tell you what we can do to become conscious consumers.","• 동격의 that
Take comfort in the fact that you are not wishcycling.

• 명사절 접속사 whether (or not)
They tell you about the material of the item and whether it can be recycled or not.","[DESCRIPTION]  

Don’t forget to ()을 활용해 상기시키기.  

[KEY_EXPRESSION]  

Don’t forget to bring your ID.  

[KEY_EXPRESSION_KOR]  

신분증을 가져오는 것 잊지 마.  

[SUB_EXPRESSION_1]  

Make sure to ().  

[SUB_EXPRESSION_2]  

Remember to ().  ","[DESCRIPTION]  

I’d like to ()을 활용해 주제를 소개하기.  

[KEY_EXPRESSION]  

I’d like to talk about climate change.  

[KEY_EXPRESSION_KOR]  

나는 기후 변화에 대해 이야기하고 싶어.  

[SUB_EXPRESSION_1]  

Let’s discuss ().  

[SUB_EXPRESSION_2]  

I want to introduce ().  
",
공통영어 I,동아(이),2022,4,Everyday Decisions,N/A,"• 의도 표현하기
I’m planning to go to a concert on Saturday.

• 강조하기
I’d like to emphasize that we use only the freshest ingredients to make our burgers.","• 관계대명사 what
People are less likely to give up what they already have.

• 가주어 it과 to부정사의 의미상 주어
It is common for stores to use this kind of price anchoring as a way to encourage purchases.","[DESCRIPTION]  

I’m planning to ()을 활용해 의도를 표현하기.  

[KEY_EXPRESSION]  

I’m planning to visit my grandparents.  

[KEY_EXPRESSION_KOR]  

나는 조부모님을 방문할 계획이야.  

[SUB_EXPRESSION_1]  

I intend to ().  

[SUB_EXPRESSION_2]  

I have plans to ().  
","[DESCRIPTION]  

I’d like to emphasize that ()을 활용해 강조하기.  

[KEY_EXPRESSION]  

I’d like to emphasize that teamwork is essential.  

[KEY_EXPRESSION_KOR]  

나는 팀워크가 필수적이라는 점을 강조하고 싶어.  

[SUB_EXPRESSION_1]  

I want to highlight ().  

[SUB_EXPRESSION_2]  

I must stress ().  
",
영어 I,동아(박),2022,1,Best Version of Me,N/A,"• I’m going to start posting a daily sports article.
• Today, I’d like to introduce The Dot by Peter Reynolds","• 간접의문문
You are trying to figure out who you are and who you want to be.
  
• 대동사 do
If you do, your genius will come for sure.","[DESCRIPTION]  

I’m going to ()을 활용해 미래 계획을 표현하기.  

[KEY_EXPRESSION]  

I’m going to start learning a new language.  

[KEY_EXPRESSION_KOR]  

나는 새로운 언어를 배우기 시작할 계획이야.  

[SUB_EXPRESSION_1]  

I plan to ().  

[SUB_EXPRESSION_2]  

I intend to ().  ","[DESCRIPTION]  

Today, I’d like to ()을 활용해 주제 소개하기.  

[KEY_EXPRESSION]  

Today, I’d like to introduce a new project idea.  

[KEY_EXPRESSION_KOR]  

오늘 나는 새로운 프로젝트 아이디어를 소개하고 싶어.  

[SUB_EXPRESSION_1]  

Let’s discuss ().  

[SUB_EXPRESSION_2]  

I want to talk about ().  
",
영어 I,동아(박),2022,2,Money Smart,N/A,"• If I were you, I’d create a budget first.
• We’re looking forward to your participation.","• 관계부사
High school is where we learn about life.
  
• suggest (that)+주어+동사원형
One of our club members suggested we offer customers free refills.","[DESCRIPTION]  

If I were you, I’d ()을 활용해 조언하기.  

[KEY_EXPRESSION]  

If I were you, I’d take a short break.  

[KEY_EXPRESSION_KOR]  

내가 너라면 잠시 쉬겠어.  

[SUB_EXPRESSION_1]  

I’d recommend ().  

[SUB_EXPRESSION_2]  

You might want to consider ().  ","[DESCRIPTION]  

We’re looking forward to ()을 활용해 기대를 표현하기.  

[KEY_EXPRESSION]  

We’re looking forward to meeting the new team members.  

[KEY_EXPRESSION_KOR]  

우리는 새로운 팀원들을 만나는 것을 기대하고 있어.  

[SUB_EXPRESSION_1]  

I can’t wait to ().  

[SUB_EXPRESSION_2]  

I’m excited about ().  ",
영어 I,동아(박),2022,3,Act for Our Planet,N/A,"• I had no idea that things were getting this bad.
• In other words, there is no plastic waste left behind.","• 계속적 용법의 which
Nutrients are relatively scarce in warm waters, which makes it difficult for phytoplankton to survive.
  
• 접속사+분사구문
When taken together, they play a significant role in reducing CO2.","[DESCRIPTION]  

I had no idea that ()을 활용해 놀람을 표현하기.  

[KEY_EXPRESSION]  

I had no idea that the exam was postponed.  

[KEY_EXPRESSION_KOR]  

나는 시험이 연기된 줄 전혀 몰랐어.  

[SUB_EXPRESSION_1]  

I was surprised that ().  

[SUB_EXPRESSION_2]  

It shocked me that ().  ","[DESCRIPTION]  

In other words, ()을 활용해 설명을 부연하기.  

[KEY_EXPRESSION]  

In other words, the meeting has been rescheduled.  

[KEY_EXPRESSION_KOR]  

다시 말해서, 회의 일정이 변경되었어.  

[SUB_EXPRESSION_1]  

That means ().  

[SUB_EXPRESSION_2]  

To put it another way, ().  ",
영어 I,동아(박),2022,4,Digital Well-Being,N/A,"• It seems Mama’s Chicken would be the better choice.
• In my opinion, we should have control over our own privacy.","• 가정법 과거완료
If Alex had been aware of this, he wouldn’t have missed out on new and diverse styles outside his bubble.
  
• 복합관계대명사
Whenever you go online, your activities are saved as cookies on your computer.","[DESCRIPTION]  

It seems ()을 활용해 의견을 표현하기.  

[KEY_EXPRESSION]  

It seems this option is the most efficient.  

[KEY_EXPRESSION_KOR]  

이 옵션이 가장 효율적인 것 같아.  

[SUB_EXPRESSION_1]  

I get the impression that ().  

[SUB_EXPRESSION_2]  

It appears that ().  ","[DESCRIPTION]  

In my opinion, ()을 활용해 개인 의견을 표현하기.  

[KEY_EXPRESSION]  

In my opinion, this movie is a masterpiece.  

[KEY_EXPRESSION_KOR]  

내 생각에 이 영화는 걸작이야.  

[SUB_EXPRESSION_1]  

I believe that ().  

[SUB_EXPRESSION_2]  

From my perspective, ().  ",
영어 I,동아(박),2022,5,Beyond Boundaries,N/A,"• Tell us about your unique single-serving pizza.
• What about training bears in the woods to shake the electric poles?","• with+명사+분사
He was touching the ground with his hips raised towards the sky.
  
• 5형식 동사+목적어+to부정사
This style also enables skiers to land at a safer speed, reducing the risk of injury.","[DESCRIPTION]  

Tell us about ()을 활용해 정보를 요청하기.  

[KEY_EXPRESSION]  

Tell us about your favorite travel destination.  

[KEY_EXPRESSION_KOR]  

네가 가장 좋아하는 여행지에 대해 말해 줘.  

[SUB_EXPRESSION_1]  

Can you share something about ()?  

[SUB_EXPRESSION_2]  

I’d love to hear more about ().  
","[DESCRIPTION]  

What about ()을 활용해 제안하기.  

[KEY_EXPRESSION]  

What about having a picnic this weekend?  

[KEY_EXPRESSION_KOR]  

이번 주말에 소풍 가는 건 어때?  

[SUB_EXPRESSION_1]  

How about ()?  

[SUB_EXPRESSION_2]  

Would you consider ()?  
",
영어 I,동아(박),2022,6,Better Together,N/A,"• I feel the same way.
• First, they explored the surrounding area. Next, .... Then ....","• 분사구의 후치 수식
NASA has more than three million photos of Earth taken from space.
  
• so that+주어+can
Citizen scientists collect, classify, or analyze data so that scientists can use it for research.","[DESCRIPTION]

I feel the same way 를 활용해 동의 표현하기.

[KEY_EXPRESSION]

I feel the same way about this decision.

[KEY_EXPRESSION_KOR]

나는 이 결정에 대해 같은 생각이야.

[SUB_EXPRESSION_1]

I completely agree with ().

[SUB_EXPRESSION_2]

I share the same opinion.

","[DESCRIPTION]  

First, Next, Then 을 활용해 순서를 나타내기.  

[KEY_EXPRESSION]  

First, we need to set up the equipment. Next, we run the test. Then, we analyze the results.  

[KEY_EXPRESSION_KOR]  

먼저 장비를 설치해야 해. 다음으로 테스트를 진행해. 그리고 결과를 분석해.  

[SUB_EXPRESSION_1]  

The first step is to ().  

[SUB_EXPRESSION_2]  

After that, we ().  
",
기본영어,천재(강),2015,1,Cheers to Your New Start!,N/A,"• 기분 묻고 답하기
How do you feel?
— I feel ....
• 걱정 표현하기
I’m worried about ....","• 동명사
I can only remember spilling my lunch all over my uniform.
Staying silent will only make things worse.","[DESCRIPTION]
""How do you feel?""을 활용해 기분 묻기.

[KEY_EXPRESSION]
How do you feel about the new project?

[KEY_EXPRESSION_KOR]
새 프로젝트에 대해 어떻게 느껴?

[SUB_EXPRESSION_1]
What’s your take on ()?

[SUB_EXPRESSION_2]
What’s your mood regarding ()?","[DESCRIPTION]  

I’m worried about ()을 활용해 걱정을 표현하기.  

[KEY_EXPRESSION]  

I’m worried about tomorrow’s exam.  

[KEY_EXPRESSION_KOR]  

나는 내일 시험이 걱정돼.  

[SUB_EXPRESSION_1]  

I’m concerned about ().  

[SUB_EXPRESSION_2]  

I feel uneasy about ().  ",
기본영어,천재(강),2015,2,Animals in Our Lives,N/A,"• 감탄 표현하기
How amazing!
• 허락 요청하기
Is it okay to ...?","• 간접의문문
She never asks how good my grades are.
I can tell how you feel.","[DESCRIPTION]  

How amazing! 을 활용해 감탄 표현하기.  

[KEY_EXPRESSION]  

How amazing this sunset looks!  

[KEY_EXPRESSION_KOR]  

이 노을 정말 멋지다!  

[SUB_EXPRESSION_1]  

That’s incredible!  

[SUB_EXPRESSION_2]  

I can’t believe how ()!  ","[DESCRIPTION]  

Is it okay to ()을 활용해 허락 요청하기.  

[KEY_EXPRESSION]  

Is it okay to leave early today?  

[KEY_EXPRESSION_KOR]  

오늘 일찍 가도 괜찮을까?  

[SUB_EXPRESSION_1]  

Would it be fine if I ()?  

[SUB_EXPRESSION_2]  

Am I allowed to ()?  ",
기본영어,천재(강),2015,3,"Our Earth, Our Choice",N/A,"• 알고 있는지 묻기
Have you heard that ...?
• 제안하기
Why don’t we ...?","• 비교급과 비교급의 강조
Cotton bags are heavier than plastic bags.
Plastic bags are much cheaper than paper bags.","[DESCRIPTION]  

Have you heard that ()을 활용해 알고 있는지 묻기.  

[KEY_EXPRESSION]  

Have you heard that the event was postponed?  

[KEY_EXPRESSION_KOR]  

그 행사가 연기된 거 들었어?  

[SUB_EXPRESSION_1]  

Did you know that ()?  

[SUB_EXPRESSION_2]  

Are you aware that ()?  
","[DESCRIPTION]  

Why don’t we ()을 활용해 제안하기.  

[KEY_EXPRESSION]  

Why don’t we go for a walk after dinner?  

[KEY_EXPRESSION_KOR]  

저녁 먹고 산책하는 게 어때?  

[SUB_EXPRESSION_1]  

How about ()?  

[SUB_EXPRESSION_2]  

Would you like to ()?  ",
기본영어,천재(강),2015,4,All Eyes on Korea,N/A,"• 기대 표현하기
I can’t wait to ....
• 궁금증 표현하기
I wonder ....","• 수동태
The hat was worn by the yangban.
The hat was shipped to Panama.","[DESCRIPTION]  

I can’t wait to ()을 활용해 기대 표현하기.  

[KEY_EXPRESSION]  

I can’t wait to watch the new movie.  

[KEY_EXPRESSION_KOR]  

나는 새 영화를 빨리 보고 싶어.  

[SUB_EXPRESSION_1]  

I’m looking forward to ().  

[SUB_EXPRESSION_2]  

I’m excited about ().  
","[DESCRIPTION]  

I wonder ()을 활용해 궁금증 표현하기.  

[KEY_EXPRESSION]  

I wonder what will happen next.  

[KEY_EXPRESSION_KOR]  

다음에 무슨 일이 일어날지 궁금해.  

[SUB_EXPRESSION_1]  

I’m curious about ().  

[SUB_EXPRESSION_2]  

I want to know ().  
",
기본영어,천재(강),2015,5,Living in a Digital Era,N/A,"• 상대가 말한 내용 확인하기
Do you mean ...?
• 주의 사항 당부하기
Make sure you ....","• 목적격 관계대명사와 생략
The advertisements are for the item (that) you were looking for.
You can delete any accounts (that) you don’t need.","[DESCRIPTION]  

Do you mean ()을 활용해 상대의 말을 확인하기.  

[KEY_EXPRESSION]  

Do you mean we need to submit this today?  

[KEY_EXPRESSION_KOR]  

오늘까지 제출해야 한다는 말이야?  

[SUB_EXPRESSION_1]  

Are you saying ()?  

[SUB_EXPRESSION_2]  

So you mean that ()?  
","[DESCRIPTION]  

Make sure you ()을 활용해 주의 사항 당부하기.  

[KEY_EXPRESSION]  

Make sure you lock the door before leaving.  

[KEY_EXPRESSION_KOR]  

나가기 전에 문 꼭 잠가.  

[SUB_EXPRESSION_1]  

Don’t forget to ().  

[SUB_EXPRESSION_2]  

Be sure to ().  
",
영어,천재(이),2015,1,Opening a New chapter,N/A,"• 질문하고 답하기  Which club do you want to join?  - I'd like to join the debate club. 
• 의도 표현하기   I'm planning to .... ","• 2형식 동사+형용사(주격 보어)  
I felt nervous and worried because I was about to jump into a new world.  

• 간접의문문 
 I was not sure if I could adapt to the new environment. ","[DESCRIPTION]

""Which () do you want to ()?""를 활용해 영어로 질문하고 답하기.

[KEY_EXPRESSION]

A: Which instrument do you want to learn?
B: I’d like to learn the guitar.

[KEY_EXPRESSION_KOR]

A: 어떤 악기를 배우고 싶어?
B: 나는 기타를 배우고 싶어.

[SUB_EXPRESSION_1]

A: What’s your choice for ()?
B: I think I’ll go with ().

[SUB_EXPRESSION_2]

A: Do you prefer () or ()?
B: I’d rather choose ().","[DESCRIPTION]  

I’m planning to ()을 활용해 의도 표현하기.  

[KEY_EXPRESSION]  

I’m planning to visit my grandparents this weekend.  

[KEY_EXPRESSION_KOR]  

나는 이번 주말에 조부모님을 방문할 계획이야.  

[SUB_EXPRESSION_1]  

I intend to ().  

[SUB_EXPRESSION_2]  

I have plans to ().  
",
영어,천재(이),2015,2,The Power of Creativity,N/A,"• 확실성 정도 표현하기
Are you sure that ...?  - Of course. 

• 능력 여부 묻고 답하기
Do you know how to ...?  - Yes, ....   ","• 재귀대명사(강조 용법)  
She used water itself―water pressure―instead of scrubbers.

• 관계대명사 what  
What Gutenberg did was view the two devices in a new way. ","[DESCRIPTION]  

Are you sure that ()을 활용해 확실성 정도 표현하기.  

[KEY_EXPRESSION]  

Are you sure that this is the right direction? – Of course.  

[KEY_EXPRESSION_KOR]  

이게 맞는 방향이 확실해? – 물론이지.  

[SUB_EXPRESSION_1]  

Do you really think ()?  

[SUB_EXPRESSION_2]  

Are you certain that ()?  
","[DESCRIPTION]  

Do you know how to ()을 활용해 능력 여부 묻고 답하기.  

[KEY_EXPRESSION]  

Do you know how to swim? – Yes, I do.  

[KEY_EXPRESSION_KOR]  

수영할 줄 알아? – 응, 알아.  

[SUB_EXPRESSION_1]  

Can you ()?  

[SUB_EXPRESSION_2]  

Are you able to ()?  ",
영어,천재(이),2015,3,Living Together,N/A,"• 불허하기  
You're not supposed to ....

• 요청하고 답하기  
Would you mind ...?  - Of course not. /     I’m sorry. I can’t. ","• 과거 완료 
I remembered a pair of slippers that I had received as a present. 

• 가정법 과거 완료 
If I had had the ability myself, I would have been quieter. ","[DESCRIPTION]  

You’re not supposed to ()을 활용해 불허하기.  

[KEY_EXPRESSION]  

You’re not supposed to use your phone in class.  

[KEY_EXPRESSION_KOR]  

수업 중에는 휴대폰을 사용하면 안 돼.  

[SUB_EXPRESSION_1]  

It’s not allowed to ().  

[SUB_EXPRESSION_2]  

You’re not allowed to ().  
","[DESCRIPTION]  

Would you mind ()? 을 활용해 요청하고 답하기.  

[KEY_EXPRESSION]  

Would you mind opening the window? – Of course not.  

[KEY_EXPRESSION_KOR]  

창문 좀 열어줄 수 있어? – 괜찮아.  

[SUB_EXPRESSION_1]  

Could you please ()?  

[SUB_EXPRESSION_2]  

Would you be okay with ()?  
",
영어,천재(이),2015,4,The Door to the World,N/A,"• 충고 요청하고 답하기
 What do you think I should? - I think you should ....

• 반복 요청하기  
 Would you say that again, please?","• 접속사   
Koreans call something easy ""cold gruel"" whereas native speakers of English call it ""a piece of cake.""  

• 원급 비교  
You may not know as many as native speakers.","[DESCRIPTION]  

What do you think I should ()? 을 활용해 충고 요청하고 답하기.  

[KEY_EXPRESSION]  

What do you think I should do? – I think you should talk to him.  

[KEY_EXPRESSION_KOR]  

어떻게 해야 할까? – 그와 이야기해보는 게 좋겠어.  

[SUB_EXPRESSION_1]  

What would you suggest I ()?  

[SUB_EXPRESSION_2]  

Do you think I should ()?  
","[DESCRIPTION]  

Would you say that again, please? 를 활용해 반복 요청하기.  

[KEY_EXPRESSION]  

Would you say that again, please?  

[KEY_EXPRESSION_KOR]  

다시 한 번 말해줄래?  

[SUB_EXPRESSION_1]  

Could you repeat that?  

[SUB_EXPRESSION_2]  

Can you say that one more time?  
",
영어,천재(이),2015,5,"Our Earth, Our Future, Our Choice",N/A,"• 걱정, 두려움 표현하기
 I'm worried about ....

• 강조하기  
It‘s important to ....","• 상관접속사 not only/just ~ but also ... 
Not just meat-eating animals but also plant-eating animals can be keystone species.  

• 관계부사  
When the sea stars were present, the ecosystem where they lived remained properly balanced.  ","[DESCRIPTION]  

I prefer () to ()을 활용해 선호 표현하기.  

[KEY_EXPRESSION]  

I prefer coffee to tea.  

[KEY_EXPRESSION_KOR]  

나는 차보다 커피를 더 좋아해.  

[SUB_EXPRESSION_1]  

I like () better than ().  

[SUB_EXPRESSION_2]  

I’d rather have () than ().  
","[DESCRIPTION]  

I was surprised that ()을 활용해 놀람 표현하기.  

[KEY_EXPRESSION]  

I was surprised that he won the competition.  

[KEY_EXPRESSION_KOR]  

그가 대회에서 우승했다니 놀랐어.  

[SUB_EXPRESSION_1]  

I couldn’t believe that ().  

[SUB_EXPRESSION_2]  

It shocked me that ().  
",
영어,천재(이),2015,6,"Enjoy Art, Connect Hearts",N/A,"• 선호 표현하기  
I prefer ... to ~.

• 알고 있는지 묻고 답하기   
Have you heard about ...?  - Yes, I have. /     No, I haven't.","• 분사 구문  
Inspired by the video, Whitacre decided to make a virtual choir.  

• 도치 구문  
Little did he know that people would go to any length to connect with each other.   ","[DESCRIPTION]  

I prefer () to ()을 활용해 선호 표현하기.  

[KEY_EXPRESSION]  

I prefer summer to winter.  

[KEY_EXPRESSION_KOR]  

나는 겨울보다 여름을 더 좋아해.  

[SUB_EXPRESSION_1]  

I like () better than ().  

[SUB_EXPRESSION_2]  

I’d rather have () than ().  
","[DESCRIPTION]  

Have you heard about ()? 을 활용해 알고 있는지 묻고 답하기.  

[KEY_EXPRESSION]  

Have you heard about the new movie? – Yes, I have.  

[KEY_EXPRESSION_KOR]  

새로운 영화에 대해 들어봤어? – 응, 들어봤어.  

[SUB_EXPRESSION_1]  

Do you know about ()?  

[SUB_EXPRESSION_2]  

Are you aware of ()?  ",
영어,천재(이),2015,7,Science in Our Daily Lives,N/A,"• 궁금증 표현하기  
I'm curious about ....

• 의견 표현하기  
It seems to me that ....","• 분사 후위 수식  
There are four main forces involved in flight. 

• with 부대 상황  
To make a kite fly, it is sometimes necessary to run with it behind you. ","[DESCRIPTION]  

I’m curious about ()을 활용해 궁금증 표현하기.  

[KEY_EXPRESSION]  

I’m curious about how airplanes fly.  

[KEY_EXPRESSION_KOR]  

나는 비행기가 어떻게 나는지 궁금해.  

[SUB_EXPRESSION_1]  

I wonder about ().  

[SUB_EXPRESSION_2]  

I’d like to know more about ().  ","[DESCRIPTION]  

It seems to me that ()을 활용해 의견 표현하기.  

[KEY_EXPRESSION]  

It seems to me that this is the best solution.  

[KEY_EXPRESSION_KOR]  

내 생각엔 이게 최선의 해결책 같아.  

[SUB_EXPRESSION_1]  

I believe that ().  

[SUB_EXPRESSION_2]  

In my opinion, ().  ",
영어,천재(이),2015,8,Korean Culture: The Mirror of Our Hearts ,N/A,"• 놀람 표현하기  
I was surprised that ....

• 제안∙권유하기   
Why don't we ...?  - That's a great idea. ","• must have p.p.  
You all must have participated this game at least once. 

• It is/was ... that 강조구문
Even though both teams tried their best, it was my team that won.","[DESCRIPTION]  

I was surprised that ()을 활용해 놀람 표현하기.  

[KEY_EXPRESSION]  

I was surprised that she won the competition.  

[KEY_EXPRESSION_KOR]  

그녀가 대회에서 우승했다니 놀랐어.  

[SUB_EXPRESSION_1]  

I couldn’t believe that ().  

[SUB_EXPRESSION_2]  

It shocked me that ().  
","[DESCRIPTION]  

Why don’t we ()? 을 활용해 제안∙권유하기.  

[KEY_EXPRESSION]  

Why don’t we go hiking this weekend? – That’s a great idea.  

[KEY_EXPRESSION_KOR]  

이번 주말에 하이킹 가는 거 어때? – 좋은 생각이야.  

[SUB_EXPRESSION_1]  

How about ()?  

[SUB_EXPRESSION_2]  

Would you like to ()?  
",
영어,천재(김),2015,1,"New Start, New Goals",N/A,"• 계획하기  
I’m thinking of ....  

• 만족 ․ 불만족 묻기  
How do you like ...?  ","• not A but B  
The problem is not time but time management.

• ｢should have+과거분사｣  
I should have asked for help from the beginning.","[DESCRIPTION]  

I’m thinking of ()을 활용해 계획하기.  

[KEY_EXPRESSION]  

I’m thinking of starting a new hobby.  

[KEY_EXPRESSION_KOR]  

나는 새로운 취미를 시작할 생각이야.  

[SUB_EXPRESSION_1]  

I plan to ().  

[SUB_EXPRESSION_2]  

I intend to ().  ","[DESCRIPTION]  

How do you like ()을 활용해 만족 ․ 불만족 묻기.  

[KEY_EXPRESSION]  

How do you like your new apartment?  

[KEY_EXPRESSION_KOR]  

새 아파트는 어때?  

[SUB_EXPRESSION_1]  

What do you think of ()?  

[SUB_EXPRESSION_2]  

Are you satisfied with ()?  ",
영어,천재(김),2015,2,How “Green” Are You?,N/A,"• 알고 있음 표현하기  
I heard that ....  

• 제안 ․ 권유하기  
Why don’t we ...?  ","• the fact that ....  
You wouldn't believe the fact that this bag is made of ring pulls.

• 과거분사의 명사 수식  
We're going to listen to three people involved in upcycling.","[DESCRIPTION]  

I heard that ()을 활용해 알고 있음 표현하기.  

[KEY_EXPRESSION]  

I heard that the concert was amazing.  

[KEY_EXPRESSION_KOR]  

그 콘서트가 정말 대단했다고 들었어.  

[SUB_EXPRESSION_1]  

I’ve been told that ().  

[SUB_EXPRESSION_2]  

Someone told me that ().  
","[DESCRIPTION]  

Why don’t we ()을 활용해 제안 ․ 권유하기.  

[KEY_EXPRESSION]  

Why don’t we go for a walk after lunch?  

[KEY_EXPRESSION_KOR]  

점심 먹고 산책하는 거 어때?  

[SUB_EXPRESSION_1]  

How about ()?  

[SUB_EXPRESSION_2]  

Would you like to ()?  
",
영어,천재(김),2015,3,Together We Grow,N/A,"• 감정 표현하기  
I’m worried (that) .... / I’m glad (that) ....  

• 충고하기  
I think you should ....","• 의문문이 인용된 문장의 화법 전환  
""Does she have a problem?"" Lisa said to me.

• 뒤에 -ing가 오는 표현  
It was no use calling her at home.","[DESCRIPTION]  

I’m worried (that) ()을 활용해 감정 표현하기.  

[KEY_EXPRESSION]  

I’m worried that I might fail the test.  

[KEY_EXPRESSION_KOR]  

나는 시험에서 떨어질까 봐 걱정돼.  

[SUB_EXPRESSION_1]  

I’m concerned about ().  

[SUB_EXPRESSION_2]  

I feel uneasy about ().  ","[DESCRIPTION]  

I think you should ()을 활용해 충고하기.  

[KEY_EXPRESSION]  

I think you should talk to your teacher.  

[KEY_EXPRESSION_KOR]  

선생님과 이야기해 보는 게 좋을 것 같아.  

[SUB_EXPRESSION_1]  

You might want to ().  

[SUB_EXPRESSION_2]  

I suggest you ().  ",
영어,천재(김),2015,4,Speak to Be Heard,N/A,"• 의견 묻고 답하기  
What do you think of ...? / I think ....  

• 동의 여부 말하기  
I (don’t) agree (with you). ","• do so  
How can you do so effectively?

• 계속적 용법의 관계대명사  
Credibility comes from reliable sources, which include the results of recent studies.","[DESCRIPTION]  

What do you think of ()을 활용해 의견 묻고 답하기.  

[KEY_EXPRESSION]  

What do you think of this book?  

[KEY_EXPRESSION_KOR]  

이 책에 대해 어떻게 생각해?  

[SUB_EXPRESSION_1]  

What’s your opinion on ()?  

[SUB_EXPRESSION_2]  

How do you feel about ()?  ","[DESCRIPTION]  

I (don’t) agree (with you) 를 활용해 동의 여부 말하기.  

[KEY_EXPRESSION]  

I agree with your idea.  

[KEY_EXPRESSION_KOR]  

나는 네 생각에 동의해.  

[SUB_EXPRESSION_1]  

I completely agree that ().  

[SUB_EXPRESSION_2]  

I don’t think () is right.  ",
영어,천재(김),2015,5,For a Better World,N/A,"• 도덕적 의무 표현하기  
You’re (not) supposed to ....  

• 도움 제안하기  
Let me ... (for you). ","• 관계부사  
On the day when I first started volunteering, they gave me a warm welcome.

• ｢with+목적어+분사｣  
I started reading the book with my heart beating very fast.","[DESCRIPTION]  

You’re (not) supposed to ()을 활용해 도덕적 의무 표현하기.  

[KEY_EXPRESSION]  

You’re not supposed to use your phone in class.  

[KEY_EXPRESSION_KOR]  

수업 중에 휴대폰을 사용하면 안 돼.  

[SUB_EXPRESSION_1]  

It’s not allowed to ().  

[SUB_EXPRESSION_2]  

You shouldn’t ().  
","[DESCRIPTION]  

Let me ()을 활용해 도움 제안하기.  

[KEY_EXPRESSION]  

Let me carry your bag for you.  

[KEY_EXPRESSION_KOR]  

네 가방 들어줄게.  

[SUB_EXPRESSION_1]  

I can help you with ().  

[SUB_EXPRESSION_2]  

Would you like me to ()?  
",
영어,천재(김),2015,6,Pack Up and Go,N/A,"• 경험 묻기  
Have you (ever) been to ...?  

• 상기시켜 주기  
Don’t forget to ....  ","• ｢제안, 요구, 주장 동사+that+주어+(should)+동사원형｣
They suggeested that we (should) go to the National Museum of Greenland together.

• ｢as if+주어+과거동사｣  
I felt as if I were in Giant Land in Gulliver's Travels.","[DESCRIPTION]  

Have you (ever) been to ()? 를 활용해 경험 묻기.  

[KEY_EXPRESSION]  

Have you ever been to Paris?  

[KEY_EXPRESSION_KOR]  

너 파리에 가본 적 있어?  

[SUB_EXPRESSION_1]  

Did you ever visit ()?  

[SUB_EXPRESSION_2]  

Have you tried () before?  
","[DESCRIPTION]  

Don’t forget to ()을 활용해 상기시켜 주기.  

[KEY_EXPRESSION]  

Don’t forget to bring your ID.  

[KEY_EXPRESSION_KOR]  

신분증 가져오는 거 잊지 마.  

[SUB_EXPRESSION_1]  

Make sure to ().  

[SUB_EXPRESSION_2]  

Remember to ().  
",
