example_english,example_korean
Fun events give every child a great experience.,재미있는 행사들은 모든 아이에게 훌륭한 경험을 줘요.
The simple experiment shows a clear result today.,간단한 실험은 오늘 명확한 결과를 보여요.
Students experiment with colorful water in their class.,학생들은 그들의 학급에서 형형색색의 물로 실험해요.
I face a big problem at my school.,나는 내 학교에서 큰 문제에 직면해요.
He cleans his face with a soft towel.,그는 부드러운 수건으로 얼굴을 닦아요.
My grades had a small fall after exam.,시험 후 내 성적이 약간 하락해요.
The temperature will fall during the winter season.,온도가 겨울 동안 하락해요.
The fat pig eats grass in the field.,살찐 돼지가 들판에서 풀을 먹어요.
I do not like extra fat on food.,저는 음식에 많은 지방을 좋아하지 않아요.
My favorite toy makes me smile every day.,내가 특히 좋아하는 장난감은 매일 웃게 해요.
My favorite movie always makes me feel happy.,내가 특히 좋아하는 영화는 항상 나를 행복하게 해요.
The two kids had a small fight today.,두 아이가 오늘 작은 싸움을 했어요.
The two brothers fight every morning at school.,두 형제가 매일 아침 학교에서 싸워요.
I always filter fresh water before I drink.,나는 항상 신선한 물을 마시기 전에 걸러요.
A simple filter cleans dirty water very well.,간단한 여과기가 더러운 물을 아주 깨끗하게 해요.
I fish near the river every sunny day.,나는 매일 맑은 날 강에서 낚시해요.
The fish swims in the shiny blue sea.,물고기가 반짝이는 파란 바다에서 헤엄쳐요.
I use floss after each small meal daily.,나는 매 끼니 후에 치실을 사용해요.
I always floss my teeth before I sleep.,나는 항상 자기 전에 치실질을 해요.
My friend and I maintain focus every day.,친구와 나는 매일 초점을 유지해요.
I always focus on my homework every day.,저는 항상 숙제에 초점을 맞추어요.
"Today, the forecast predicts rain in the afternoon.","오늘, 예보는 오후에 비를 예측해요."
Today's weather forecast says heavy rain will come.,오늘 날씨 예보는 많은 비가 올 거예요.
The museum offers free entry for all visitors.,박물관은 모든 방문객에게 무료 입장을 제공해요.
My friend received a free pen at school.,내 친구는 학교에서 무료로 펜을 받았어요.
I always enjoy good French meals with family.,나는 항상 프랑스의 맛있는 식사를 가족과 함께해요.
I learn French because it is very fun.,나는 프랑스어를 배우는 게 아주 재미있어요.
Playing games is always a lot of fun.,게임은 언제나 많은 재미가 있어요.
The playground is really a fun place today.,놀이터는 정말 재미있는 장소예요.
I see a green frog in the garden.,정원에서 녹색 개구리를 봐요.
I really like the green shirt every day.,나는 매일 녹색 셔츠를 정말 좋아해요.
My kind grown-up teacher always helps my friend.,나의 친절한 성인의 선생님은 항상 내 친구를 도와줘요.
The grown-up kindly helps us cross the street.,어른이 친절하게 우리를 길 건너 도와줘요.
I help my friend with homework each day.,나는 매일 친구의 숙제를 도와요.
The firefighter provided quick help during the rescue.,소방관이 구조 중에 신속한 도움을 주었어요.
The hike left a warm impression on me.,산책은 나에게 따뜻한 인상을 남겼어요.
My mom will soon hike my monthly allowance.,엄마가 곧 내 월 수당을 인상해요.
The old tree trunk has a small hollow.,오래된 나무에 작은 구멍이 있어요.
The old log is hollow for some bugs.,오래된 통나무는 속이 텅 빈 채로 있어요.
I always return home after school every day.,나는 매일 학교 후에 집에 돌아와요.
She always runs home when the bell rings.,종이 울리면 그녀는 항상 집으로 달려요.
My friend is the host of the party.,내 친구는 파티의 주인이에요.
The school hosts a fun event every week.,학교는 매주 즐거운 행사를 주최해요.
The carpenter will inlay a simple wood design.,목수가 간단한 나무 무늬를 새겨 넣을 거예요.
The wooden jewelry box shows a pretty inlay.,나무 보석함에 예쁜 상감이 있어요.
He rides his inline skate in the park.,그는 인라인스케이트를 공원에서 타요.
We inline skate every Saturday in the park.,우리는 매주 토요일에 공원에서 인라인스케이트를 타요.
She prepared well for her important interview today.,그녀는 중요한 면접을 잘 준비했어요.
I will interview my best friend for school.,나는 학교를 위해 내 가장 친한 친구를 면접할 거예요.
My friend is a smart junior this year.,내 친구는 올해 똑똑한 3학년생이에요.
My junior friend studies very hard in college.,나의 3학년생 친구는 대학교에서 매우 열심히 공부해요.
My friend really likes Kenyan food and culture.,내 친구는 케냐의 음식과 문화를 정말 좋아해요.
My friend is a very kind Kenyan person.,내 친구는 매우 친절한 케냐인이에요.
There are many kinds of colorful tasty fruits.,다양한 색깔과 맛있는 과일들이 있어요.
She gave a kind gift to all children.,그녀가 모든 아이들에게 친절한 선물을 줬어요.
The length of my shoes is very short.,내 신발의 길이는 매우 짧아요.
The board is length and sturdy for painting.,그 보드는 길이가 있는 동시에 튼튼해요.
I often use less salt in my food.,저는 음식에 소금을 덜 사용해요.
I always eat less sugar on school days.,나는 항상 학교 날에 설탕을 더 적게 먹어요.
My kind friend told one tiny lie today.,내 착한 친구가 오늘 작은 거짓말을 했어요.
Never lie to your kind teacher about homework.,숙제에 대해 친절한 선생님께 절대 거짓말하지 마세요.
The small light in the fireplace burned red.,벽난로 속 작은 불이 빨갛게 탔어요.
The bag feels light and easy to carry.,그 가방은 가볍고 들기 쉬워요.
Please light the small candle with a match.,작은 초에 성냥으로 불을 붙여 주세요요.
The morning sun gives us a warm light.,오늘의 아침 해가 우리에게 따뜻하고 부드러운 빛을 선사해줘요.
The water bottle holds very cold liquid inside.,물병 안에는 매우 차가운 액체가 있어요.
I enjoy a tasty liquid every single morning.,저는 매일 아침 맛있는 음료를 즐겨요.
My friend always gets a massage after school.,내 친구는 항상 학교 후에 마사지를 받아요.
My mother often massages my tired feet gently.,우리 엄마가 피곤한 발을 자주 부드럽게 마사지해요.
My cat makes a very cute meow sound.,내 고양이는 매우 귀여운 야옹 소리를 내요.
"Every night, the little cat will meow softly.",매일 밤 작은 고양이가 야옹하고 울어요.
I do not mind helping my dear friend.,나는 소중한 친구를 돕는 것을 꺼려하지 않아요.
I use my mind to learn new things.,나는 내 마음을 사용해 새로운 것들을 배워요.
The workers work hard in a large mine.,노동자들이 큰 광산에서 열심히 일해요.
Workers mine valuable minerals below the red mountain.,일꾼들이 빨간 산 아래서 귀중한 광물을 캐요.
I truly like Mongolian music on rainy days.,나는 비 오는 날 몽골 음악을 정말 좋아해요.
My teacher met a very kind Mongolian today.,선생님이 아주 친절한 몽골인을 오늘 만났어요.
I see soft moonlight on my bedroom wall.,나는 내 침실 벽에 부드러운 달빛을 봐요.
My cozy room glows with moonlight colors tonight.,내 아늑한 방은 달빛의 색으로 빛나요.
There is a need for help every day.,매일 도움의 필요가 있어요.
I need a new pen for my homework.,나는 숙제를 위해 새 펜이 필요해요.
Our new school stands on the north side.,우리의 새로운 학교는 북쪽에 있어요.
Birds fly toward the north during cold nights.,새들은 추운 밤에 북쪽으로 날아가요.
Read the note and then follow instructions carefully.,노트를 읽고 그 다음에 지시를 따르세요.
Please note the important rule of our game.,우리 게임의 중요한 규칙을 유의하세요.
My teacher always offers extra help after class.,선생님은 수업 후에 추가 도움을 제공해요.
The store provides a special offer every day.,가게는 매일 특별 할인을 제공해요.
Our school hosts an offline after school club.,우리 학교는 오프라인 방과 후 클럽을 운영해요.
We always attend an offline class every Friday.,우리는 항상 오프라인 수업에 금요일마다 참석해요.
My friend always uses online tools for homework.,내 친구는 항상 온라인 도구를 사용해서 숙제를 해요.
Online games can help kids learn new skills.,온라인 게임은 아이들이 새 기술 배우게 해요.
I have my own unique little toy today.,저는 제 고유한 작은 장난감을 가지고 있어요.
I own a cute pet cat at home.,나는 집에 귀여운 애완 고양이를 소유해요.
We watch movies at 8 p.m. on Friday.,우리는 금요일 오후 8시에 영화를 봐요.
My p.m. classes always finish early on Fridays.,내 오후 수업은 항상 금요일에 일찍 끝나요.
I peel the apple for a tasty snack.,나는 맛있는 간식을 위해 사과 껍질을 벗겨요.
I see a yellow peel on a banana.,저는 바나나에서 노란 껍질을 봐요.
My teddy bear is always covered in pink.,내 곰인형은 항상 분홍색이에요.
The pink bunny is jumping happily in spring.,분홍색 토끼가 봄에 행복하게 뛰고 있어요.
Please place my new book on the table.,제 새 책을 책상 위에 놓아 주세요요.
I love this place because it is fun.,나는 이 장소를 좋아해요.
I have a new plan for our study.,저는 우리 공부를 위한 새로운 계획을 가지고 있어요.
I plan fun outdoor games every Saturday morning.,나는 매주 토요일 아침에 야외 놀이를 계획해요.
The teacher happily gave praise to the student.,선생님은 학생에게 칭찬해주셨어요.
Teachers always praise hardworking students when they improve.,선생님들은 학생들이 발전할 때 칭찬해요.
I present my new art project in class.,나는 새 미술 프로젝트를 교실에서 발표해요.
I gave my dear friend a lovely present.,나는 내 친한 친구에게 예쁜 선물을 줬어요.
Mark is a professional driver on the road.,Mark는 도로에서 전문적인 운전사예요.
A professional always works hard every single day.,전문가는 언제나 열심히 일해요.
The teacher will question the nervous student carefully.,선생님께서 긴장된 학생을 조심히 심문하실 거예요.
I always ask a simple question in class.,저는 항상 수업 시간에 간단한 질문을 해요.
My friend runs very fast in the race.,내 친구가 경주에서 아주 빠르게 달려요.
They race very fast on the school track.,그들은 학교 운동장에서 아주 빠르게 경주해요.
The rain makes puddles on the school playground.,비는 학교 운동장에 물웅덩이를 만들어요.
Rain always comes softly during a calm day.,비가 항상 부드럽게 오는 날이에요.
The bright red apple tastes so very sweet.,밝은 빨강 사과가 아주 달콤해요.
My red ball bounces very high at school.,내 빨간 공은 학교에서 아주 높게 튀어요.
She quickly asked to refund the blue toy.,그녀는 빨리 파란 장난감을 환불해 달라고 부탁했어요.
I received a refund from the local store.,나는 동네 가게에서 환불을 받았어요.
I feel regret for my careless mistake today.,나는 오늘 내 부주의한 실수에 대해 유감을 느껴요.
I truly regret that I hurt my friend.,내가 친구를 아프게 한 것을 정말 유감스럽게 생각해요.
I will relay your message to my friend.,내 친구에게 네 메시지를 전달할게요.
Our class quickly won the relay race today.,우리 반은 오늘 계주 경주를 재빨리 이겼어요.
The brave firefighter successfully did a rescue mission.,용감한 소방관은 성공적으로 구조 작전을 했어요.
Brave firefighters rescue cats from a tall tree.,용감한 소방관들이 키 큰 나무에서 고양이를 구조해요.
We always show respect to our kind teachers.,우리는 항상 친절한 선생님들께 존경을 보여요.
Students always respect their teachers for kind guidance.,학생들은 항상 선생님을 존경해요.
Work hard every day to receive a reward.,매일 열심히 일하면 보상을 받아요.
Parents reward children for doing well at school.,부모님은 아이들을 학교에서 잘 해서 보상해요.
Our parents sacrifice time to help us daily.,우리 부모님께서 매일 우리를 위해 희생해요.
My friend made a sacrifice for our team.,내 친구는 우리 팀을 위해 희생했어요.
He carefully sawed the tree into two pieces.,그는 나무를 두 조각으로 조심스럽게 톱질했어요.
My brother uses a saw to cut wood.,제 동생은 목재를 자르기 위해 톱을 사용해요.
I enjoy reading fun sci-fi books at home.,나는 집에서 재미있는 공상 과학 소설 책을 읽어요.
I really enjoy watching sci-fi movies at night.,저는 밤에 공상 과학 소설의 영화를 정말 즐겨요.
My team earned a high score in game.,우리 팀은 경기에서 높은 점수를 얻었어요.
The soccer player quickly scored a neat goal.,축구 선수가 빠르게 멋진 득점을 했어요.
I choose the second book from the shelf.,저는 선반에서 제2 책을 선택해요.
My second small dog loves to run fast.,제2의 작은 강아지가 빠르게 달려요.
They set up a small tent in garden.,그들은 정원에 작은 텐트를 설치해요.
Our picnic set up was simple and fun.,우리 소풍 준비는 간단하고 즐거웠어요.
I always sigh when I feel very tired.,나는 항상 피곤할 때 한숨을 쉬어요.
He always let out a long quiet sigh.,그는 항상 긴 조용한 한숨을 내쉬어요.
I ride my skateboard fast in the park.,나는 공원에서 스케이트보드를 빠르게 타요.
I often skateboard quickly in the small park.,나는 작은 공원에서 스케이트보드를 빨리 타요.
The long skewer holds tasty vegetables and meat.,긴 꼬치에 맛있는 채소와 고기가 있어요.
We gently skewer fresh fruit pieces for picnic.,우리는 신선한 과일 조각을 꼬치에 꿰어요.
I love to sled on the snowy hill.,나는 눈 많은 언덕에서 썰매 타요.
My friend rides a cool red sled today.,제 친구는 멋진 빨간 썰매를 타요.
I carefully slice a tomato into thin rounds.,나는 토마토를 조심히 얇게 썰어요.
My friend ate a thin slice of cake.,친구가 얇은 케이크 조각을 먹었어요.
Her bright smile makes many people feel happy.,그녀의 밝은 미소는 많은 사람들을 행복하게 해요.
She always brightens up with a kind smile.,그녀는 항상 친절하게 미소를 지으세요.
My little dog suddenly made a big sneeze.,내 작은 강아지가 갑자기 큰 재채기를 했어요.
I sneeze a lot when I feel cold.,추울 때 나는 재채기를 많이 해요.
My class learned a lot about Spanish art.,우리 반은 스페인의 예술을 많이 배웠어요.
My best friend studies Spanish every school day.,내 가장 친한 친구는 매일 학교에서 스페인어를 공부해요.
The red stain was on my new shirt.,새 셔츠에 빨간 얼룩이 있어요.
Spilled juice can easily stain your favorite shirt.,쏟은 주스가 네가 좋아하는 셔츠에 얼룩져요.
She wears a cap with a small strap.,그녀는 작은 끈이 있는 모자를 써요.
I strap my red bag for the picnic.,나는 소풍을 위해 빨간 가방을 끈으로 묶어요.
I do study and interesting research every day.,나는 매일 공부하고 재미있는 연구를 해요.
I study science at our school every day.,나는 매일 우리 학교에서 과학을 공부해요.
My apple pie has a very sweet taste.,내 사과 파이는 아주 단 맛이 있어요.
The sugar cookie has a very sweet taste.,슈가 쿠키는 매우 단맛이에요.
My delicious ice cream is very sweet today.,내 맛있는 아이스크림은 오늘 아주 달콤해요.
The freshly baked cake tastes very sweet today.,갓 구운 케이크 오늘 매우 단맛이에요.
I really enjoy the taste of sweet candy.,저는 달콤한 사탕의 맛을 정말 즐겨요.
I taste the salad to feel its taste.,나는 샐러드의 맛을 느끼기 위해 맛봐요.
Family travel is always fun in summer time.,가족 여행은 여름에 항상 즐거워요.
We love to travel to a new town.,우리는 새로운 마을로 여행해요.
Please turn the knob to open the door.,부디 손잡이를 돌려 문을 열어요.
It is now your turn to start playing.,지금은 네 차례로 게임을 시작해요.
The proper use of water is very important.,올바른 물의 사용은 매우 중요해요.
I always use my computer to do homework.,나는 항상 컴퓨터를 사용해요.
My friendly school teacher is Vietnamese and kind.,내 친절한 학교 선생님은 베트남 사람이에요.
Our school class learns Vietnamese words every morning.,우리 학교 반은 매일 아침 베트남어 단어를 배워요.
My drawing uses white to brighten the page.,내 그림은 밝게 하려고 흰색을 사용해요.
My white dog always plays in the garden.,내 흰색 강아지가 항상 정원에서 놀아요.
The local supermarket sells items for wholesale prices.,지역 슈퍼마켓에서는 상품을 도매 가격으로 판매해요.
The store sells wholesale goods to small shops.,그 가게는 도매의 상품을 작은 가게에 팔아요.
The actor gave a quick wink at fans.,배우가 팬들에게 빠른 윙크를 보였어요.
I often wink when she makes me laugh.,나는 그녀가 웃길 때 자주 윙크해요.
I wish to meet many new friends today.,나는 오늘 많은 새로운 친구들을 만나고 싶어요.
I have one special wish for my friend. ,나는 친구를 위한 특별한 소원이 있어요.
I really feel wonder for the blue ocean.,저는 파란 바다에서 경이를 느껴요.
The garden looks wonder in the morning light.,정원이 아침 빛 속에서 경이로워요.
I work very hard every day at school.,저는 학교에서 매일 매우 열심히 일해요.
My mom always goes to work every morning.,우리 엄마는 항상 아침마다 직장에 가요.
I do not worry about rainy summer days.,나는 비오는 여름 날을 걱정하지 않아요.
I always worry when the sky turns dark.,저는 하늘이 어두워지면 항상 걱정해요.
My friend always has a big worry today.,내 친구는 항상 큰 걱정이 있어요.
My friend has constant worry about difficult exams.,내 친구는 어려운 시험에 대한 걱정이 있어요.
I see a shiny wrap on the table.,나는 탁자 위에 반짝이는 포장지를 봐요.
I always wrap my gift with colorful paper.,나는 항상 내 선물을 알록달록하게 포장해요.
I see a yellow flower at school today.,저는 학교에서 노란 꽃을 봐요.
The yellow car drives down a busy street.,노란색의 차가 분주한 거리를 달려요.
