textbook ID,학년,출판사,교육과정,Lesson,구분,Title,DESCRIPTION,Key Expression (영어),Key Expression (한국어),Sub Expression (영어),Sub Expression (한국어),학습목표,Quiz 1,Korean 1,Option 1-1,Option 1-2,Option 1-3,Answer 1,Index 1,Quiz 2,Korean 2,Option 2-1,Option 2-2,Option 2-3,Answer 2,Index 2,샘플 스크립트 (영어),샘플 스크립트 (한국어)
909,중3,YBM(송),2015,6,function,Buy and Sell Wisely,"I'm sorry, I'm afraid 를 활용해 제안, 권유, 요청에 답하기.","A: Can I look around the stage?
 B: I’m sorry. I’m afraid you can’t.","A: 무대 주위를 둘러봐도 될까요?
 B: 미안하지만 안 돼요.","A: May I ()?
 B: I’m afraid that’s not possible.
 A: Is it okay to ()?
 B: Sorry, it’s not allowed.",,"제안, 권유, 요청에 대해 답할 때, 'I'm sorry, I'm afraid' 표현을 사용할 수 있어요.
 You can use 'I'm sorry, I'm afraid' to respond to proposals, suggestions, and requests.",B: I’m sorry. I’m afraid ____.,B: 미안하지만. 유감스럽게도 안 돼요.,you should,you can’t,you will,you can’t,2,A: _____ I try this?,A: 이거 시도해도 될까요?,Should I,May I,Will I,May I,2,"A: Can I see the exhibit? B: I’m sorry. I’m afraid that’s not allowed. A: May I look at the details? B: Sorry, it’s not permitted.","A: 전시물을 볼 수 있을까요? B: 미안하지만, 유감스럽게도 허용되지 않아요. A: 자세한 부분을 살펴봐도 될까요? B: 죄송하지만, 허용되지 않아요."
909,중3,YBM(송),2015,7,function,"Small Ideas, Big Differences",I wonder ~ 를 활용해 궁금증 표현하기.,I wonder what time the meeting starts.,나는 회의가 몇 시에 시작하는지 궁금해.,"Do you know () is?
 I’m curious about ().",,"궁금증을 표현하는 방법을 배워요.
 I wonder ~ 와 같은 표현을 사용해 궁금증을 표현할 수 있어요.",I ___ what time the meeting starts.,회의가 몇 시에 시작하는지 궁금해.,think,wonder,ask,wonder,2,Do you ___ what time the meeting starts? I’m curious about what time the meeting starts.,회의가 몇 시에 시작하는지 알고 있어? 정말 궁금해.,think,know,believe,know,2,"A: I wonder what time the meeting starts. B: Maybe it starts at 3 PM. A: Do you know what time it is? B: No, but I'm equally curious.","A: 회의가 몇 시에 시작하는지 궁금해. B: 아마 오후 3시에 시작하겠지. A: 몇 시인지 알고 있어? B: 아니, 나도 정말 궁금해."
909,중3,YBM(송),2015,7,function,"Small Ideas, Big Differences",다양한 표현을 활용해 생각할 시간 요청하기.,Let me see...,잠깐만 생각해 볼게.,"Let me think.
 Give me some time to think.",,"다양한 표현을 활용해 상대에게 생각할 시간을 요청할 수 있어요.
 You can use various expressions to ask for time to think.","___, I need a moment to decide.",잠시만 생각해볼게.,Give me some time to think.,Let me see...,Let me think.,Let me see...,2,"___, I need a moment to decide.",잠시만 생각해볼게.,I will think about it.,Let me think.,I know the answer.,Let me think.,2,"A: Let me see... I'm weighing my options carefully. B: Sure, take all the time you need.","A: 잠시만 생각해볼게... 옵션들을 신중하게 고려 중이야. B: 그래, 시간 충분히 가져도 돼."
909,중3,YBM(송),2015,8,function,Healthy Food Around the World,Could you say that again ~ 를 활용해 반복 요청하기.,Could you say that again?,다시 말해 줄 수 있나요?,"Could you repeat that?
 Can you say it once more?",,"반복 요청하는 표현을 사용할 수 있어요.
 You can use 'Could you say that again?' to ask for repetition.",___ you say that again?,다시 한 번 말씀해 주시겠어요?,Would,Could,Can,Could,2,Could you ___ that?,다시 한 번 말씀해 주세요.,remember,echo,repeat,repeat,3,"A: Could you say that again? I didn't catch the details. B: Sure, let me say it one more time: I'll be there at 3 PM.","A: 다시 한 번 말씀해 주시겠어요? 내용을 놓쳤어요. B: 네, 한 번 더 말씀드릴게요: 오후 3시에 뵙겠습니다."
909,중3,YBM(송),2015,8,function,Healthy Food Around the World,recommend ~ 를 활용해 추천하기.,"A: Could you recommend a good book?
 B: Try this one. It's really interesting.","A: 좋은 책 하나 추천해 줄 수 있어?
 B: 이 책을 읽어 봐. 정말 흥미로워.","A: Do you have any recommendations for ()?
 B: I suggest ().
 A: What would you recommend for ()?
 B: You should try ().",,"추천하는 표현을 사용할 수 있어요.
 recommend ~ 을 활용해 추천할 수 있어요.",Could you ______ a good book?,좋은 책을 추천해 줄 수 있어?,suggest,recommend,explain,recommend,2,What would you ______ for a new restaurant?,새로운 레스토랑을 위해 무엇을 추천할래?,order,recommend,advise,recommend,2,A: Could you recommend a movie? B: Try this one. It's really thrilling. A: Do you have any recommendations for a good series? B: You should try that one.,A: 좋은 영화를 추천해 줄 수 있어? B: 이 영화를 한번 봐. 정말 짜릿해. A: 좋은 드라마 추천 좀 해줄래? B: 그거 한번 시도해 봐.
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
701,중1,능률(김),2015,1,structure,Welcome to My World,be동사의 긍정문과 부정문,I am excited to share my story.,내 이야기를 나누는 것에 신나해요.,They are eager to explore new ideas. She is not bored with the challenges.,그들은 새로운 아이디어를 탐구하는 것에 열심이에요. 그녀는 도전에 지루해하지 않아요.,,,,,,,,,,,,,,,,,
701,중1,능률(김),2015,2,structure,Discover Your Culture,현재진행형,I'm exploring the traditional art gallery.,나는 전통 미술관을 탐험하고 있어요.,I'm visiting the local heritage site. I'm tasting authentic street cuisine.,나는 지역 유산지를 방문하고 있어요. 나는 정통 길거리 음식을 맛보고 있어요.,,,,,,,,,,,,,,,,,
701,중1,능률(김),2015,3,structure,"Spend Smart, Save Smart",동사의 과거형,I bought a stylish notebook from the discount shop.,나는 할인 가게에서 멋진 공책을 샀어요.,He spent his money wisely at the store. She purchased a camera on sale.,그는 가게에서 돈을 현명하게 썼어요. 그녀는 할인 중인 카메라를 샀어요.,,,,,,,,,,,,,,,,,
701,중1,능률(김),2015,4,structure,The Power of Ideas,목적어를 두 개 갖는 동사,The expert offered us a brilliant idea.,전문가가 우리에게 빛나는 아이디어를 제시했어요.,The mentor gave us a useful tip. The leader presented us a groundbreaking strategy.,멘토가 우리에게 유익한 팁을 줬어요. 리더가 우리에게 획기적인 전략을 제시했어요.,,,,,,,,,,,,,,,,,
701,중1,능률(김),2015,5,structure,Follow Your Dreams,"비교급, 최상급",She worked more steadily than anyone else.,그녀는 누구보다도 꾸준히 일했어요.,He ran more quickly than his classmates. Dreaming big is the best way.,그는 반 친구들보다 더 빠르게 달렸어요. 크게 꿈꾸는 것이 최고예요.,,,,,,,,,,,,,,,,,
701,중1,능률(김),2015,6,structure,The Joy of Art,목적을 나타내는 to부정사,She visited the gallery to admire paintings.,그녀는 그림을 감상하기 위해 갤러리를 방문했어요.,They went to the park to sketch nature. We stayed after school to practice art techniques.,그들은 자연을 스케치하기 위해 공원에 갔어요. 우리는 미술 기법을 연습하기 위해 방과 후에 남았어요.,,,,,,,,,,,,,,,,,
701,중1,능률(김),2015,7,structure,Time for Stories,감탄문,How intriguing the stories are tonight!,오늘 밤 이야기가 얼마나 흥미로운지 정말 멋져요.,How delightful the characters appear! How engaging the narrative becomes!,캐릭터들이 참 매력적으로 보여요. 이야기가 정말 흥미롭게 전개돼요.,,,,,,,,,,,,,,,,,
702,중1,능률(양),2015,1,structure,Meet My New Classmates,목적어로 쓰이는 동명사,I enjoy chatting with my classmates.,나는 반 친구들과 이야기하는 것을 즐겨요.,My friend enjoys playing basketball. Our teacher enjoys creating fun lessons.,내 친구는 농구하는 것을 즐겨요. 우리 선생님은 재미있는 수업을 만드는 것을 즐겨요.,,,,,,,,,,,,,,,,,
702,중1,능률(양),2015,2,structure,Fun Plans for Happy Days,be going to 의문문,Are you going to visit the theme park next weekend?,너는 다음 주말에 테마파크에 갈 거예요?,Is she going to join the picnic tomorrow? | Are they going to watch the fireworks tonight?,그녀는 내일 피크닉에 갈 거예요? | 그들은 오늘 밤 불꽃놀이를 볼 거예요?,,,,,,,,,,,,,,,,,
702,중1,능률(양),2015,3,structure,"Thank You, My Family",that 명사절,I feel that love strengthens us.,저는 사랑이 우리를 강하게 만든다고 느껴요.,She believes that a kind word heals wounds. They know that support makes life easier.,그녀는 친절한 말이 상처를 치유한다고 믿어요. 그들은 지지가 인생을 더 쉽게 만든다고 알아요.,,,,,,,,,,,,,,,,,
702,중1,능률(양),2015,4,structure,"Get Healthy, Be Happy!",목적을 나타내는 to부정사,I exercised to improve my mood.,기분을 좋게 하기 위해 운동했어요.,I ate fruits to stay energetic. She studied to understand science.,활기차게 지내기 위해 과일을 먹었어요. 과학을 이해하기 위해 공부했어요.,,,,,,,,,,,,,,,,,
702,중1,능률(양),2015,5,structure,Why in the World?,and를 활용한 동사구 결합,Students listen attentively and complete tasks.,학생들이 열심히 듣고 과제를 완성해요.,Teachers explain clearly and guide students. Friends chat happily and solve puzzles.,선생님이 명확하게 설명하고 학생들을 지도해요. 친구들이 즐겁게 대화하고 퍼즐을 풀어요.,,,,,,,,,,,,,,,,,
702,중1,능률(양),2015,6,structure,For a Better World,too + 형용사: too 뒤에 형용사를 붙여 부정문이나 긍정문에서 강한 정도를 나타낼 때 사용해요.,The room is too dark at night.,밤에는 방이 너무 어두워요.,My shoes are too old for a marathon. This food is too spicy for me to eat.,제 신발은 마라톤하기에는 너무 오래되었어요. 이 음식은 제가 먹기에는 너무 매워요.,,,,,,,,,,,,,,,,,
702,중1,능률(양),2015,7,structure,Let's Go Green,과거진행형,I was planting trees by the river.,나는 강가에서 나무를 심고 있었어요.,She was saving water at home. They were recycling bottles in the community.,그녀는 집에서 물을 아끼고 있었어요. 그들은 동네에서 병을 재활용하고 있었어요.,,,,,,,,,,,,,,,,,
702,중1,능률(양),2015,8,structure,Wonderful Korea,형용사의 최상급,It has the tallest mountains in Korea.,한국에는 가장 높은 산들이 있어요.,Seoul is one of the most vibrant cities. Busan offers the clearest seas.,서울은 가장 활기찬 도시 중 하나예요. 부산은 가장 깨끗한 바다를 제공해요.,,,,,,,,,,,,,,,,,
703,중1,동아(윤),2015,1,structure,Heart to Heart,be동사,I am a caring student.,나는 다정한 학생이에요.,He is always cheerful. She is very friendly.,그는 항상 명랑해요. 그녀는 아주 친절해요.,,,,,,,,,,,,,,,,,
703,중1,동아(윤),2015,2,structure,Have Fun at School!,의문문,Do you have a favorite subject?,너는 좋아하는 과목이 있어요?,Do you join clubs after school? Do you enjoy school events?,너는 방과 후 동아리에 참여해요? 너는 학교 행사를 즐겨요?,,,,,,,,,,,,,,,,,
703,중1,동아(윤),2015,3,structure,Wisdom in Stories,명령문,Listen carefully to the story.,이야기를 잘 들어요.,Read the ancient tale. Remember the wise words.,옛날 이야기를 읽어요. 현명한 말을 기억해요.,,,,,,,,,,,,,,,,,
703,중1,동아(윤),2015,4,structure,"Small Things, Big Differences",동사의 과거형,My morning began peacefully.,내 아침은 평화롭게 시작했어요.,He prepared a simple breakfast yesterday. She finished her homework before dinner.,그는 어제 간단한 아침을 준비했어요. 그녀는 저녁 전에 숙제를 끝냈어요.,,,,,,,,,,,,,,,,,
703,중1,동아(윤),2015,5,structure,Styles Around the World,동명사,Singing songs is not only for professional singers.,노래 부르는 것이 전문 가수만을 위한 것이 아니에요.,Cooking dinner is not limited to chefs. Playing games is not only for teenagers.,저녁을 요리하는 것이 요리사만의 일이 아니에요. 게임하는 것이 청소년들만을 위한 것이 아니에요.,,,,,,,,,,,,,,,,,
703,중1,동아(윤),2015,6,structure,People at Work,to부정사의 명사적 용법,I want to announce the event.,나는 그 행사를 알리고 싶어요.,I want to organize a team meeting. I want to start a new campaign.,나는 팀 미팅을 조직하고 싶어요. 나는 새로운 캠페인을 시작하고 싶어요.,,,,,,,,,,,,,,,,,
703,중1,동아(윤),2015,7,structure,Discover Korea,be going to,We're going to explore hidden temples.,우리는 숨겨진 절들을 탐험할 거예요.,They are going to try local food. She is going to join a traditional dance class.,그들은 현지 음식을 먹어 볼 거예요. 그녀는 전통 무용 수업에 참여할 거예요.,,,,,,,,,,,,,,,,,
703,중1,동아(윤),2015,8,structure,"Dream Together, Reach Higher",접속사 that,We believed that our project was a huge success.,우리는 우리 프로젝트가 큰 성공이라고 믿었어요.,They noticed that the team performed well. She mentioned that the event was unforgettable.,그들은 팀이 잘 수행했다고 알아봤어요. 그녀는 그 행사가 잊을 수 없다고 언급했어요.,,,,,,,,,,,,,,,,,
715,중1,동아(윤),2022,1,structure,Happy Together,동사be,"I am a student, and my best friend is a neighbor.","나는 학생이에요, 그리고 내 친구는 이웃이에요.","I am happy because I study with my friend.
 My friend is always kind and cheerful.","나는 친구와 함께 공부해서 기뻐요.
 내 친구는 항상 친절하고 명랑해요.",,,,,,,,,,,,,,,,,
715,중1,동아(윤),2022,2,structure,"Eat, Play, and Live Well!",현재진행형,I'm preparing a healthy snack.,나는 건강한 간식을 준비하고 있어요.,I'm playing my favorite sport. I'm learning new recipes at home.,나는 내가 좋아하는 스포츠를 하고 있어요. 나는 집에서 새로운 요리 방법을 배우고 있어요.,,,,,,,,,,,,,,,,,
715,중1,동아(윤),2022,3,structure,Let’s Be Positive,동사의 과거형,I walked to school before the bell rang.,종이 울리기 전에 학교까지 걸어갔어요.,He joined the club last month. They finished the project on time.,그는 지난달에 동아리에 가입했어요. 그들은 제시간에 프로젝트를 끝냈어요.,,,,,,,,,,,,,,,,,
715,중1,동아(윤),2022,4,structure,The Joy of Traveling,동명사,I enjoyed discovering quaint cafes along winding roads.,나는 구불구불한 길을 따라 아담한 카페들을 발견하는 것을 즐겼어요.,She loves taking memorable photos at sunset. They enjoy trying local foods while walking around.,그녀는 일몰 때 기억에 남는 사진을 찍는 것을 좋아해요. 그들은 거리를 걸으며 현지 음식을 시도하는 것을 즐겨요.,,,,,,,,,,,,,,,,,
715,중1,동아(윤),2022,5,structure,Think like Sherlock Holmes!,"비교급, 최상급",I solved the mystery faster than my friend.,나는 내 친구보다 더 빠르게 수수께끼를 해결했어요.,She observed clues more carefully than others. It was the most difficult case of all.,그녀는 다른 사람들보다 더 신중하게 단서를 관찰했어요. 그것은 모두 중에서 가장 어려운 사건이었어요.,,,,,,,,,,,,,,,,,
715,중1,동아(윤),2022,6,structure,"Good for the Earth, Good for Us",부정사의 명사적 to 용법,To care for nature is a noble mission.,자연을 돌보는 것은 고귀한 임무예요.,To reduce waste is to protect our future. To plant trees is to nurture life.,쓰레기를 줄이는 것은 우리의 미래를 지키는 거예요. 나무를 심는 것은 생명을 기르는 거예요.,,,,,,,,,,,,,,,,,
715,중1,동아(윤),2022,7,structure,Find Your Dream,부정사의 부사적 to 용법,I read books to gain new perspectives.,나는 새로운 관점을 얻기 위해 책을 읽어요.,She writes letters to share her thoughts. He jogs every morning to feel energized.,그녀는 자신의 생각을 나누기 위해 편지를 써요. 그는 에너지를 얻기 위해 매일 아침 조깅해요.,,,,,,,,,,,,,,,,,
715,중1,동아(윤),2022,8,structure,Be Smart Online,수여동사,She gave her friend a kind message.,그녀는 친구에게 다정한 메시지를 보냈어요.,He sent his teacher an encouraging email. I sent my classmate a funny meme.,그는 선생님에게 격려하는 이메일을 보냈어요. 나는 반 친구에게 웃긴 밈을 보냈어요.,,,,,,,,,,,,,,,,,
704,중1,동아(이),2015,1,structure,An Exciting New World,be동사,I am ready for a new challenge.,나는 새로운 도전을 준비했어요.,The city is full of surprises. They are excited to learn.,도시는 놀라움으로 가득해요. 그들은 배우는 것에 신나요.,,,,,,,,,,,,,,,,,
704,중1,동아(이),2015,2,structure,"Be Healthy, Be Happy!",현재진행형,He is reading a book.,그는 책을 읽고 있어요.,They are eating lunch at school. I am riding my bike in the park.,그들은 학교에서 점심을 먹고 있어요. 나는 공원에서 자전거를 타고 있어요.,,,,,,,,,,,,,,,,,
704,중1,동아(이),2015,3,structure,How Do I Look?,조동사 can,I can almost tell I look cool in the mirror.,거울에서 제가 멋있게 보인다는 걸 거의 알 수 있어요.,She can smile even on tough days. He can show his style without trying hard.,그녀는 힘든 날에도 웃을 수 있어요. 그는 노력하지 않아도 자신의 스타일을 보여줄 수 있어요.,,,,,,,,,,,,,,,,,
704,중1,동아(이),2015,4,structure,Catch the Sun,과거 시제,We climbed a hill and felt the warm sun on our faces.,우리는 언덕을 올랐고 얼굴에 따스한 햇살을 느꼈어요.,I enjoyed an amazing day at the beach yesterday. They captured a beautiful sunset during their walk.,나는 어제 해변에서 멋진 하루를 보냈어요. 그들은 산책 중에 아름다운 일몰을 담았어요.,,,,,,,,,,,,,,,,,
704,중1,동아(이),2015,5,structure,Art for All,"조동사 will, won’t",The art exhibition will start soon.,미술 전시회가 곧 시작할 거예요.,The museum will host a workshop next week. The community center won't be crowded tonight.,박물관이 다음 주에 워크숍을 열 거예요. 커뮤니티 센터는 오늘 밤에 붐비지 않을 거예요.,,,,,,,,,,,,,,,,,
704,중1,동아(이),2015,6,structure,"Dream High, Fly High!",to부정사 (명사적 용법),I hope to study new songs.,나는 새로운 노래를 공부하길 원해요.,He wants to learn how to dance. They plan to join a choir.,그는 춤추는 법을 배우고 싶어해요. 그들은 합창단에 참여할 계획이에요.,,,,,,,,,,,,,,,,,
704,중1,동아(이),2015,7,structure,Money Doesn’t Grow on Trees,4형식,My teacher gave my friend a book.,선생님이 제 친구에게 책을 주셨어요.,The neighbor sent my sister a postcard. Our coach offered the team a new strategy.,이웃이 제 여동생에게 엽서를 보냈어요. 우리 코치가 팀에게 새로운 전략을 제안했어요.,,,,,,,,,,,,,,,,,
704,중1,동아(이),2015,8,structure,The Way to Korea,목적어로 쓰이는 동명사,I enjoyed visiting old markets.,나는 오래된 시장을 방문하는 것을 즐겼어요.,She loves exploring new streets. They appreciate tasting local foods.,그녀는 새로운 거리를 탐험하는 것을 좋아해요. 그들은 지역 음식을 맛보는 것을 즐겨요.,,,,,,,,,,,,,,,,,
716,중1,동아(이),2022,1,structure,"New School, New Friends",be동사,I am a happy learner.,나는 행복한 학생이에요.,She is a new friend. This is a bright classroom.,그녀는 새 친구에요. 이것은 밝은 교실이에요.,,,,,,,,,,,,,,,,,
716,중1,동아(이),2022,2,structure,"Be Healthy, Be Happy",의문문,Do you have any allergy symptoms?,알레르기 증상이 있어요?,Do you have a mild fever? Do you have a sore throat?,살짝 열이 있어요? 목이 아파요?,,,,,,,,,,,,,,,,,
716,중1,동아(이),2022,3,structure,When I Grow Up,"can, will",I will speak confidently with my team.,나는 팀과 자신감 있게 말할 거예요.,I can lead a school project. I will follow my passion every day.,나는 학교 프로젝트를 이끌 수 있어요. 나는 매일 내 열정을 따를 거예요.,,,,,,,,,,,,,,,,,
716,중1,동아(이),2022,4,structure,Living Together,과거시제,We celebrated together last weekend.,우리는 지난 주말에 함께 축하했어요.,They moved into their new house last month. My family enjoyed a picnic together yesterday.,그들은 지난달에 새 집으로 이사했어요. 우리 가족은 어제 함께 소풍을 즐겼어요.,,,,,,,,,,,,,,,,,
716,중1,동아(이),2022,5,structure,Have a Special Day!,to+동사원형,I plan to walk in the park tomorrow.,나는 내일 공원에서 산책할 거예요.,I hope to eat healthy food every day. I decide to make a colorful poster later.,나는 매일 건강한 음식을 먹을 거예요. 나는 나중에 색깔 있는 포스터를 만들 거예요.,,,,,,,,,,,,,,,,,
716,중1,동아(이),2022,6,structure,Taste the World,형용사+smell,These spicy dumplings smell amazing.,이 매콤한 만두가 멋지게 냄새나요.,The sizzling barbecue smells fantastic. The sweet pastry smells irresistible.,그 지글지글 구워지는 바비큐가 환상적으로 냄새나요. 그 달콤한 페이스트리가 참을 수 없이 맛있게 냄새나요.,,,,,,,,,,,,,,,,,
716,중1,동아(이),2022,7,structure,"Think Big, Be Creative!",비교급,This assignment is more challenging than expected.,이 과제는 예상보다 더 어려워요.,My idea is better than his. Our project seems more interesting than before.,내 생각은 그의 생각보다 더 좋아요. 우리 프로젝트는 이전보다 더 흥미로워요.,,,,,,,,,,,,,,,,,
716,중1,동아(이),2022,8,structure,Winter Is Coming!,수여동사,She will send her friend a postcard.,그녀는 친구에게 엽서를 보낼 거예요.,He will send his brother a warm scarf. They will send their teacher a thank-you note.,그는 남동생에게 따뜻한 목도리를 보낼 거예요. 그들은 선생님에게 감사 편지를 보낼 거예요.,,,,,,,,,,,,,,,,,
705,중1,비상,2015,1,structure,This Is Me!,be 동사,Lily is so kind today.,릴리는 오늘 정말 친절해요.,Tom is very tall now. Emma is so smart today.,톰은 지금 매우 커요. 엠마는 오늘 아주 똑똑해요.,,,,,,,,,,,,,,,,,
705,중1,비상,2015,2,structure,"Think Safe, Act Safe",명령,Put on your helmet before you ride.,타기 전에 헬멧을 써요.,Stop quickly if you see danger. Follow the sign instructions carefully.,위험을 보면 빨리 멈춰요. 표지판의 지시를 주의 깊게 따라요.,,,,,,,,,,,,,,,,,
705,중1,비상,2015,3,structure,Helping Hands,과거동사,I helped my friend during the picnic.,나는 소풍에서 친구를 도왔어요.,She brought snacks for everyone. They shared their lunch happily.,그녀는 모두를 위해 간식을 가져왔어요. 그들은 기쁘게 점심을 나눴어요.,,,,,,,,,,,,,,,,,
705,중1,비상,2015,4,structure,Share Your Travel Story,조동사 will,Travelers will visit many ancient ruins.,여행자들은 많은 고대 유적지를 방문할 거예요.,They will try local cuisine in every city. They will capture memorable moments along the way.,그들은 모든 도시에서 현지 음식을 시도할 거예요. 그들은 여행 동안 잊지 못할 순간을 담을 거예요.,,,,,,,,,,,,,,,,,
705,중1,비상,2015,5,structure,"Count on You, Math!",비교급,This score is higher than the last one.,이 점수는 지난 점수보다 더 높아요.,My calculator is faster than yours. The new lesson is more interesting than the older one.,내 계산기는 네 계산기보다 더 빨라요. 새 수업이 옛 수업보다 더 흥미로워요.,,,,,,,,,,,,,,,,,
705,중1,비상,2015,6,structure,Tasty World,to부정사의 명사적 용법(목적어),I want to eat pizza tonight.,나는 오늘 밤 피자를 먹고 싶어요.,She wants to read books on weekends. They want to watch movies in the park.,그녀는 주말에 책을 읽고 싶어요. 그들은 공원에서 영화를 보고 싶어요.,,,,,,,,,,,,,,,,,
705,중1,비상,2015,7,structure,Green Is Great!,to부정사의 부사적 용법(목적),I saved money to buy a painting.,나는 그림을 사기 위해 돈을 아꼈어요.,I jogged every morning to stay healthy. She studied hard to pass the exam.,나는 건강을 위해 매일 아침 조깅했어요. 그녀는 시험에 합격하기 위해 열심히 공부했어요.,,,,,,,,,,,,,,,,,
705,중1,비상,2015,8,structure,Go for It!,동명사(목적어),I enjoy playing soccer after school.,나는 방과 후에 축구하는 것을 즐겨요.,He likes drawing during free time. They prefer cooking new recipes at home.,그는 자유시간에 그림 그리는 것을 좋아해요. 그들은 집에서 새로운 요리법으로 요리하는 것을 선호해요.,,,,,,,,,,,,,,,,,
706,중1,천재(이),2015,1,structure,A Nice Day,동사 be∙ I am a middle school student.,I am excited about a nice day.,나는 좋은 날에 신나요.,She is calm on this beautiful day. We are confident on a lovely day.,그녀는 이 아름다운 날에 차분해요. 우리는 멋진 날에 자신감이 있어요.,,,,,,,,,,,,,,,,,
706,중1,천재(이),2015,2,structure,How Do You Spend Your Day?,일반동사,I always finish my homework before dinner.,나는 저녁 먹기 전에 항상 숙제를 마쳐요.,He goes to school at seven every day. They play games after school.,그는 매일 7시에 학교에 가요. 그들은 방과 후에 게임을 해요.,,,,,,,,,,,,,,,,,
706,중1,천재(이),2015,3,structure,Do You Have Special Plans?,현재진행형,I am planning a picnic with my family.,나는 가족과 함께 소풍을 계획하고 있어요.,She is visiting a museum today. They are organizing a small party.,그녀는 오늘 박물관을 방문하고 있어요. 그들은 작은 파티를 준비하고 있어요.,,,,,,,,,,,,,,,,,
706,중1,천재(이),2015,4,structure,Walk Around Your Town,구문 There is/are∙ There is a bed in the room.,There is a small library near my home.,우리 집 근처에 작은 도서관이 있어요.,There is a cozy cafe on the corner. There are many shops along the street.,모퉁이에 아늑한 카페가 있어요. 길을 따라 많은 상점들이 있어요.,,,,,,,,,,,,,,,,,
706,중1,천재(이),2015,5,structure,How Far Is It from Here?,과거 시제,I visited the museum last weekend.,나는 지난 주말에 박물관을 방문했어요.,She finished her homework an hour ago. We watched a movie yesterday.,그녀는 한 시간 전에 숙제를 끝냈어요. 우리는 어제 영화를 봤어요.,,,,,,,,,,,,,,,,,
706,중1,천재(이),2015,6,structure,From Culture to Culture,동사의 목적어로 쓰이는 부정사,I want to visit a famous museum.,나는 유명한 박물관을 방문하고 싶어요.,I want to explore a new city. I want to taste traditional food.,나는 새로운 도시를 탐험하고 싶어요. 나는 전통 음식을 맛보고 싶어요.,,,,,,,,,,,,,,,,,
706,중1,천재(이),2015,7,structure,Follow Your Dreams,목적을 나타내는 부정사 to∙ I learn English to travel around the world.,She studies hard to achieve success.,그녀는 성공하기 위해 열심히 공부해요.,He saves money to buy a new laptop. They practice daily to win competitions.,그는 새 노트북을 사기 위해 돈을 모아요. 그들은 대회에서 이기기 위해 매일 연습해요.,,,,,,,,,,,,,,,,,
706,중1,천재(이),2015,8,structure,"Give Your Hand, Give Your Heart",목적어가 두 개인 동사,I offered my neighbor a cup of tea.,나는 이웃에게 차 한 잔을 내밀었어요.,I sent my mom a birthday card. I gave my brother a cheerful note.,나는 엄마에게 생일 카드를 보냈어요. 나는 동생에게 기쁜 쪽지를 줬어요.,,,,,,,,,,,,,,,,,
707,중1,천재(정),2015,1,structure,This Is Me,일반동사,I write stories.,나는 이야기를 써요.,My friend cooks dinner. My brother reads comics.,내 친구는 저녁을 요리해요. 내 동생은 만화를 읽어요.,,,,,,,,,,,,,,,,,
707,중1,천재(정),2015,2,structure,I Love My Family,현재 진행형,I am enjoying a fun day with my family.,나는 가족과 즐거운 하루를 보내고 있어요.,My sister is preparing snacks for us. We are watching a family movie together.,내 여동생은 우리를 위해 간식을 준비하고 있어요. 우리는 함께 가족 영화를 보고 있어요.,,,,,,,,,,,,,,,,,
707,중1,천재(정),2015,3,structure,Beautiful Differences,일반동사 과거형,I just helped my neighbor.,나는 방금 이웃을 도왔어요.,I just listened to a beautiful song. I just drew a colorful picture.,나는 방금 아름다운 노래를 들었어요. 나는 방금 다채로운 그림을 그렸어요.,,,,,,,,,,,,,,,,,
707,중1,천재(정),2015,4,structure,Happy Birthday!,형식 문장∙ Give me some more ideas.,Pass me some more cake.,조금 더 케이크를 건네줘요.,"Hand me some more balloons, please. Show me some more wishes, please.",풍선을 조금 더 건네줘요. 소원을 조금 더 보여줘요.,,,,,,,,,,,,,,,,,
707,중1,천재(정),2015,5,structure,Wonderful World of Animals,재귀대명사,I surround myself with playful dolphins.,나는 장난꾸러기 돌고래들로 나를 감싸요.,I find myself exploring deep jungles. I imagine myself flying with eagles.,나는 깊은 정글 속에서 나 자신을 발견해요. 나는 독수리와 함께 날아다니는 나를 상상해요.,,,,,,,,,,,,,,,,,
707,중1,천재(정),2015,6,structure,Let's Have Fun at School,조동사 must∙ We all must do our best.,You must finish your homework before playtime.,너는 놀이 시간 전에 숙제를 끝내야 해요.,We must listen carefully during every lesson. Students must participate actively in class discussions.,우리는 모든 수업에서 주의 깊게 들어야 해요. 학생들은 수업 토론에 적극적으로 참여해야 해요.,,,,,,,,,,,,,,,,,
707,중1,천재(정),2015,7,structure,Art Around Us,과거 진행형,He was painting in the studio.,그는 스튜디오에서 그림을 그리고 있었어요.,She was drawing in the art class. I was photographing the exhibit at the museum.,그녀는 미술 수업에서 그림을 그리고 있었어요. 나는 박물관에서 전시회를 사진 찍고 있었어요.,,,,,,,,,,,,,,,,,
707,중1,천재(정),2015,8,structure,My Good Friends,감탄문∙ What a wonderful day!,What a cheerful smile!,얼마나 명랑한 미소예요!,What a kind heart! What a joyful laugh!,얼마나 다정한 마음이에요! 얼마나 즐거운 웃음이에요!,,,,,,,,,,,,,,,,,
719,중1,YBM(김),2022,1,structure,All About Me,be동사의 현재형,I am a teacher.,나는 선생님이에요.,You are a brave student. She is kind.,너는 용감한 학생이에요. 그녀는 친절해요.,,,,,,,,,,,,,,,,,
