fill_in_blank_quiz,korean_translation,answer,hint_eng,hint_kor
Enemies launch ___ at night.,적들이 밤에 [[공격]]해요.,attack,"When soldiers start a battle, what do they do?",군인들이 전투를 시작할 때 무엇을 할까요?
Find the ___ of these numbers.,이 숫자들의 [[평균]]을 찾아요.,average,You get it by adding numbers and dividing by their count.,숫자를 모두 더한 후 갯수로 나눈 값이에요.
Her test score is ___.,그녀의 시험 점수는 [[평균]]이에요.,average,"It describes something that is normal, not high or low.",높지도 낮지도 않은 보통의 것을 말해요.
The judge will ___ a trophy.,심판은 우승자에게 상을 [[수여]]해요.,award,You give a prize to someone for winning.,이긴 사람에게 상을 주는 거예요.
He received an ___ for his work.,그는 [[상]] 받았어요.,award,It is a prize for achievement.,노력이나 성과를 인정받을 때 받는 거예요.
A good plan gives ___ to people.,좋은 계획은 사람들에게 [[이득]] 줘요.,benefit,It is a good result you receive.,받을 수 있는 좋은 결과예요.
They ___ from good advice.,그들은 좋은 조언으로 [[이득]]을 봐요.,benefit,It means to receive something good.,좋은 것을 받는다는 뜻이에요.
A summer ___ is lovely.,여름에 피는 [[꽃]]이 아름다워요.,bloom,It is when a flower opens its petals.,꽃이 피는 시간을 말해요.
The rose begins to ______.,장미가 봄에 [[피]]어요.,bloom,It means when a flower opens.,꽃이 펴질 때를 말해요.
She ___ the ball down the lane.,그녀는 레인에서 공을 [[굴리]]어요.,bowl,"When playing bowling, you roll a ball.","볼링할 때, 공을 굴려요."
He picked up the ___ during bowling.,그는 볼링할 때 [[볼링공]]을 잡았어요.,bowl,It is used in a game of bowling.,볼링 게임에 사용하는 공이에요.
The ___ came without warning.,예고 없이 일어난 [[돌발]] 이었습니다.,burst,Think of a balloon that suddenly explodes.,풍선이 갑자기 터지는 모습을 생각해 보세요.
The cat ___ into the room.,고양이가 방에 [[불쑥]] 들어왔어요.,burst,It means to come in suddenly.,갑자기 들어온다는 뜻이에요.
Bad food ___ sickness.,나쁜 음식이 병을 [[야기]]해요.,cause,It makes something happen.,어떤 결과가 생기게 만들어요.
Rain is a ___ of flood.,비는 홍수의 [[원인]]이에요.,cause,It is what makes an event happen.,어떤 일이 일어나는 이유예요.
The test was a real ___.,시험은 진짜 [[도전]]이었어요.,challenge,It is when you try something tough.,어려운 일을 시도할 때 느끼는 거예요.
She ___ him to a race.,그녀는 그에게 경주하자고 [[도전]]했어요.,challenge,You dare to try something difficult.,어려운 일을 시도해요.
She ___s everyone with her smile.,그녀는 미소로 모두를 [[매혹]]했어요.,charm,It means to attract others with a pleasant manner.,다른 사람들을 기분 좋게 만드는 행동이에요.
Her smile shows pure __.,그녀의 미소는 순수한 [[매력]]을 보여요.,charm,It is a quality that makes people liked.,사람들이 좋아지게 만드는 특성이에요.
Friends ___ every day.,친구들이 매일 [[이야기 나누]]어요.,chat,It means to talk in a friendly way.,친구와 친근하게 이야기해요.
They had a ____ during break.,그들은 쉬는 시간에 [[잡담]]했어요.,chat,This is a friendly talk you have with someone.,누군가와 나누는 친근한 대화예요.
I made a ___ today.,나는 오늘 [[청구]]했어요.,claim,It means you ask for money you spent.,돈을 쓰고 돌려받으려 할 때 사용하는 단어예요.
She will ___ her fee tomorrow.,그녀는 내일 [[청구]]할 거예요.,claim,You ask to get money that is yours.,당신의 돈을 받으려고 해요.
Mom will ___ you when sad.,엄마는 슬플 때 너를 [[위로]]해요.,comfort,It means to make someone feel better when upset.,속상할 때 누군가를 기분 좋게 해주는 거예요.
His hug gave ___.,그의 포옹은 [[위로]]가 되었어요.,comfort,It makes you feel better when you are sad.,슬플 때 기분을 좋게 해줘요.
They provide ____ in hard times.,그들은 어려운 시기에 [[위안]]을 제공합니다.,comfort,It makes you feel better when you are sad.,슬플 때 기분을 좋게 해주는 거예요.
She ___ him when he is sad.,그녀는 그가 슬플 때 [[위로]]해요.,comfort,It means to help someone feel better when they are sad.,누군가 슬플 때 기분이 좋아지도록 도와주는 거예요.
I ___ apples with oranges.,나는 사과와 오렌지를 [[비교]]해요.,compare,You look at two things to see their differences.,두 가지를 보고 다름을 찾아요.
They ___ two pictures.,그들은 두 사진을 [[비교]]해요.,compare,You use this word to see how two items are similar or different.,두 가지가 비슷한지 다른지 알아볼 때 쓰는 단어예요.
He will ___ his project.,그는 그의 프로젝트를 [[완성]]할 거예요.,complete,It means you finish every part of a task.,어떤 일을 모든 부분까지 마친다는 뜻이에요.
The work is ____.,일이 [[완성]]되었어요.,complete,It describes something that is finished and whole.,어떤 것이 다 끝나서 빠진 부분 없이 전부 갖춰진 상태예요.
I have a ___ about my test.,나는 내 시험에 대한 [[걱정]]이 있어요.,concern,This word describes a feeling of worry about something.,이 단어는 어떤 일에 대해 걱정하는 감정을 나타내요.
This news ___ed me.,이 뉴스가 나를 [[걱정]]하게 했어요.,concern,"When you care about someone's well-being, you feel this way.",누군가를 신경 쓸 때 느끼는 감정이에요.
I saved his ___ in my phone.,나는 그의 [[연락]]을 핸드폰에 저장했어요.,contact,It means to talk to someone.,누군가와 이야기하는 것을 말해요.
I will ___ my friend.,나는 친구에게 [[연락]]해요.,contact,"When you call or email a friend, you do this.",친구에게 전화나 이메일을 할 때 쓰이는 말이에요.
They made a ___ for a car.,그들은 자동차를 위한 [[거래]]를 했어요.,deal,It is an agreement between two people to buy or sell something.,두 사람이 물건을 사고 팔 때 사용해요.
She ___ cars to customers.,그녀는 고객들에게 자동차를 [[거래]]해요.,deal,When you agree to trade something.,무언가를 교환하기로 약속할 때 쓰는 단어예요.
They had a ___ about homework.,그들은 숙제에 대해 [[토론]]했어요.,debate,It is a talk where views differ.,서로 다른 생각을 이야기하는 대화예요.
Students ___ about school topics.,학생들은 수업 시간에 [[토론]]해요.,debate,People share different views in a formal talk.,사람들이 정중하게 자신의 생각을 나눠요.
I use ___ at the store.,나는 가게에서 [[할인]]을 받아요.,discount,You pay less money when you buy things.,물건을 살 때 돈을 덜 내는 거예요.
Many stores ___ prices.,많은 가게들이 가격을 [[할인]]해요.,discount,It means to lower the cost when you buy something.,무언가를 살 때 가격을 낮추는 것을 말해요.
The museum has a ______.,박물관에는 [[전시]]가 있어요.,display,It is what you see in a museum.,박물관에서 볼 수 있는 것이에요.
They ___ the art in the hall.,그들은 미술품을 [[전시]]해요.,display,You show items for people to see.,사람들이 볼 수 있도록 물건을 보여줘요.
The prisoner tried to ___.,죄수는 [[탈출]]했어요.,escape,You leave a locked place by running away.,잠긴 곳에서 도망칠 때 쓰는 단어예요.
The prisoner made a daring _____.,죄수는 대담한 [[탈출]]을 했어요.,escape,It is when you run away from a place where you are kept.,머무는 곳에서 도망치는 상황을 말해요.
I made an ___ of the cost.,나는 비용을 [[추정]]했어요.,estimate,It is when you guess a number without exact calculation.,정확하지 않은 숫자를 대충 맞추는 거예요.
I ___ the cost.,나는 비용을 [[추정]]해요.,estimate,It means to guess a value roughly.,대략적인 값을 추측하는 것을 말해요.
Friends sometimes ___ small gifts.,친구들은 때때로 작은 선물을 [[교환]]해요.,exchange,You trade items with someone.,서로 물건을 바꾸는 거예요.
There is an ___ at the fair.,박람회에서 [[교환]]이 있어요.,exchange,It is a trade between people.,누군가와 물건을 바꿀 때에요.
They ___ the building.,그들은 건물에서 [[나가]]요.,exit,It is what you do when you leave a room.,방을 떠날 때 하는 행동이에요.
Follow the ___ to go out.,문 옆의 [[출구]]로 나가요.,exit,It is a way out of a room.,방에서 나오기 위한 길이에요.
She will ___ new cultures.,그녀는 새로운 문화를 [[경험]]할 거예요.,experience,You do this when you try something new.,새로운 것을 시도할 때 하는 행동이에요.
I got ___ from summer camp.,나는 여름 캠프에서 [[경험]]을 쌓았어요.,experience,"When you try something new, you get this.",새로운 것을 시도한 후에 얻는 거예요.
She finished the ___ in lab.,그녀는 [[실험]]을 마쳤어요.,experiment,A test is done in a lab to learn new things.,새로운 것을 배우기 위해 시험을 해봐요.
The student will ______ in class.,학생은 수업에서 [[실험]]할 거예요.,experiment,It is a test to see what happens.,어떤 일이 일어나는지 알아보는 방법이에요.
The magazine ___ a new actor.,잡지는 새 배우를 [[특징]]으로 삼아요.,feature,Rearrange these letters!: R A T U E F E,다음 글자들을 재배열 해보세요!: R A T U E F E
The phone's ___ is unique.,이 전화의 [[특징]]은 독특해요.,feature,It is a part that makes things special.,어떤 것을 특별하게 만드는 부분이에요.
She is a kind ___.,그녀는 친절한 [[동료]]예요.,fellow,Someone who works with you.,함께 일하는 사람이에요.
She is my ___ friend.,그녀는 나의 [[동료의]] 친구예요.,fellow,It refers to a person who belongs to the same group.,같은 무리에 속한 사람을 나타내요.
She is ___ and kind.,그녀는 [[여성]]이고 친절해요.,female,It describes a woman or an animal that is not male.,여자나 암컷인 사람 또는 동물을 나타내요.
My aunt is ___.,내 이모는 [[여성]]이에요.,female,It means not male.,남자가 아닌 것을 말해요.
There are ___ chairs in the room.,방에 있는 의자가 [[소수]]예요.,few,It means not many.,수량이 많지 않음을 말해요.
Only ___ people came.,오직 [[소수의]] 사람들이 왔어요.,few,It means not many.,많지 않다는 뜻이에요.
Its ______ is in every program.,이 컴퓨터의 [[기능]]은 모든 프로그램에 있어요.,function,It shows what something does.,어떤 것의 역할을 알려줘요.
Machines ___ when they work properly.,기계는 제대로 [[기능]]해요.,function,It means to work as it should.,제대로 작동한다는 뜻이에요.
She needs ___ for her school project.,그녀는 학교 과제에 [[접착제]]가 필요해요.,glue,It is used to stick things together.,이것은 물건을 붙일 때 사용해요.
I ___ my toy.,나는 내 장난감을 [[붙이다]]요.,glue,It helps to stick things together.,물건들을 붙이는 데 도움이 돼요.
She will ___ you to school.,그녀가 너를 학교로 [[안내]]할 거예요.,guide,You help someone know where to go.,누군가가 길을 찾도록 도와줘요.
The ___ showed the way.,우리의 [[안내인]]이 길을 알려줬어요.,guide,Someone who helps you find your way.,길 찾는 것을 도와주는 사람이에요.
Accidents can cause ___.,사고는 [[해]]를 일으킬 수 있어요.,harm,It means when something causes injury.,어떤 것이 상처를 입힐 때를 말해요.
Your actions ___ others.,너의 행동이 [[해하다]] 다른 사람들에게 상처를 줄 수 있어요.,harm,It means to hurt or cause injury.,다른 사람이나 사물에 상처를 주는 것을 말해요.
They always show ___ in their actions.,그들은 행동에서 [[명예]]를 항상 소중히 여겨요.,honor,How do you feel when you are proud of your actions?,자기가 한 일에 대해 자부심을 느낄 때 기분은 어떨까요?
We ___ our teacher.,우리는 선생님을 [[존경]]해요.,honor,You show respect by this action.,누군가를 존경할 때 하는 행동이에요.
I ___ my friend.,나는 친구를 [[껴안]]했어요.,hug,You wrap your arms around someone to show care.,누군가를 따뜻하게 안아주는 행동이에요.
They share a warm ___.,그들은 따뜻한 [[포옹]]했어요.,hug,You do this with your arms to show love.,사랑을 보여줄 때 팔로 감싸요.
I feel ___ when I skip breakfast.,나는 아침을 거르면 [[열망]]을 느껴요.,hunger,You feel this when you have not eaten for a long time.,오랫동안 음식을 먹지 않으면 느끼는 감정이에요.
I ___ for adventure.,나는 모험을 [[열망]]해요.,hunger,You really want something very much.,정말 많이 원할 때 사용하는 말이에요.
I ___ my finger.,나는 손이 [[아프]]어요.,hurt,It is used when you feel pain inside your body.,몸이 아플 때 쓰는 말이에요.
My head feels ___.,내 머리가 [[아픈]]해요.,hurt,You feel this when you get injured.,다쳤을 때 느끼는 기분이에요.
Parents ___ children.,부모님은 자녀들에게 [[영향]]을 끼쳐요.,influence,It means to change how someone thinks.,누군가의 생각을 바꾸는 것을 말해요.
Her ___ changed his decision.,그녀의 [[영향]]이 그의 결정을 바꿨어요.,influence,It is the power to affect or change things.,다른 것을 바꿀 수 있는 힘을 뜻해요.
I have an ___ tomorrow.,나는 내일 [[면접]] 있어요.,interview,It is a formal talk when you want a job.,직업을 얻기 위한 공식적인 대화에요.
My boss will ____ me today.,사장님이 오늘 저를 [[면접]]해요.,interview,You meet someone who asks about your work.,일에 대해 질문하는 사람을 만나요.
They ____ the game without bias.,사람들은 경기에서 공정하게 [[판단]]해요.,judge,You decide if someone is fair.,누군가가 공정한지 결정해요.
The ___ listens in court.,법정에서 사건을 듣고 [[재판관]]이 공정한 결정을 내려요.,judge,They listen to cases and make fair decisions.,법정에서 사건을 듣고 공정한 결정을 내려요.
Tom is a ___ student.,톰은 대학에서 [[3학년생]]이에요.,junior,This is a college student in the third year.,대학에서 3학년인 학생을 말해요.
She is a ___ college student.,그녀는 [[3학년생]] 대학생이에요.,junior,It describes a college student in the third year.,대학에서 세 번째 해에 공부하는 학생이에요.
I will ___ on the door.,나는 문을 [[두드리]]했어요.,knock,You tap on a door to call someone.,문을 가볍게 치는 행동이에요.
I heard a ___ on the door.,나는 문에서 [[노크]]를 들었어요.,knock,It has 5 letters!,5글자예요!
There is a ___ of food.,음식에 [[부족]]이 있어요.,lack,It means something is not enough.,어떤 것이 충분하지 않을 때 쓰는 말이에요.
I ___ money.,나는 돈이 [[부족]]해요.,lack,When you do not have enough money.,돈이 충분하지 않을 때 쓰는 단어예요.
I enjoy my ___ every summer.,나는 여름마다 [[휴가]]를 즐겨요.,leave,It is a time to rest from work.,일에서 벗어나 쉬는 시간이에요.
We ___ school after lunch.,우리는 점심 후에 학교를 [[떠나]]요.,leave,"When you finish staying, you go away.",머무르다가 끝나면 다른 곳으로 가는 것을 말해요.
He must carry his ___ when driving.,그는 운전할 때 그의 [[허용]]를 가져와야 해요.,license,It is a permit you need to drive.,운전할 때 필요한 허가예요.
The government ___ shops easily.,정부가 상점들을 [[허용]]해요.,license,It means to officially allow an action.,공식적으로 어떤 일을 하게 해 주는 뜻이에요.
My teacher set a ___.,선생님이 [[제한]]을 정했어요.,limit,It is a point beyond which you cannot go.,더 이상 갈 수 없는 지점이에요.
They ___ our time.,그들은 우리의 시간을 [[제한]]해요.,limit,It means to keep something from continuing.,어떤 것이 계속되지 않도록 해요.
Please ____ the door.,문을 [[잠그]]세요.,lock,It is used to secure a door.,문을 안전하게 지키기 위해 사용해요.
I use a ___ for my bike.,나는 자전거에 [[자물쇠]]를 사용해요.,lock,It is used to keep things closed.,문이나 물건을 닫아두게 해줘요.
My ___ is engineering.,내 [[전공]]은 공학이에요.,major,It is the subject you study at college.,대학에서 공부하는 과목이에요.
They ______ biology at college.,그들은 대학에서 [[전공]]해요.,major,"At college, you choose one main subject to study.",대학에서 한 가지 주요 과목을 공부하는 것을 말해요.
He is a ___.,그는 [[남성]]이에요.,male,It describes a person who is not a woman.,여자가 아닌 사람을 나타내요.
The ___ lion is the king.,사자는 [[수컷]]이다.,male,It describes a person who is not female.,여자와 반대되는 사람을 말해요.
He put a ___ on the paper.,그는 종이에 [[표시]]를 했어요.,mark,It is a symbol on a page.,종이에 있는 기호예요.
Please ___ your answer here.,여기에서 답안을 [[표시]]해 주세요.,mark,You put a sign on paper to show something.,무언가를 보여주기 위해 종이에 표시해요.
I see my ______ in the room.,나는 방에서 내 [[거울]]을 봤어요.,mirror,You use this object to see your face.,이 물건으로 자신의 얼굴을 볼 수 있어요.
The pond ___ the sky.,연못이 하늘을 [[비추]]어요.,mirror,It means to show back what you see.,보는 것을 다시 보여주는 뜻이에요.
He ___ tea to his guest.,그는 손님에게 차를 [[제공]]해요.,offer,You do this when you want to give something.,누군가에게 무엇인가 주고 싶을 때 하는 행동이에요.
There is a ___ at the store.,가게에 [[할인]]이 있어요.,offer,You pay less money than normal.,평소보다 적은 돈을 내요.
I ___ my books neatly.,나는 내 책들을 [[정리]]해요.,order,It means to arrange things in a sequence.,물건들을 순서대로 정돈하는 것을 말해요.
I placed an ____ at the cafe.,나는 카페에서 [[주문]]했어요.,order,"At a restaurant, you request food using this.",식당에서 음식을 요청할 때 쓰여요.
The king announced his ___.,왕은 자신의 [[명령]]을 발표했어요.,order,It is a command from a leader.,리더가 주는 지시예요.
Books are in ___ on the shelf.,책들은 선반에 [[순서]]로 있어요.,order,It shows how things are arranged one after another.,물건들이 차례대로 배열되는 방법을 말해요.
She will ___ a pizza.,그녀는 피자를 [[주문]]해요.,order,What do you do at a restaurant for food?,음식점에서 음식을 먹기 위해 하는 행동이에요.
The manager ___ his team.,매니저가 팀에게 [[명령]]했어요.,order,When you tell someone to do something.,누군가에게 무엇을 하라고 말할 때 쓰는 말이에요.
The report is ___ and clear.,보고서는 [[종합적인]]이고 명료해요.,overall,It means taking everything together.,모든 것을 함께 본다는 뜻이에요.
The report ___ praised the team's work.,그 보고서는 팀의 성과를 [[종합적으로]] 칭찬했어요.,overall,How do we talk about something considering everything?,모든 것을 고려할 때 사용하는 단어는 무엇일까요?
I have my ___ book.,나는 내 [[자기 자신의]] 책을 가지고 있어요.,own,This word shows something belongs to you.,이 단어는 자신 소유임을 나타내요.
I ___ a red car.,나는 빨간 차를 [[소유]]해요.,own,It means to have something that belongs to you.,자신의 것을 가지고 있다는 뜻이에요.
Please ___ these gloves together.,이 장갑들을 함께 [[짝]]으로 만들어요.,pair,It means to join two things as one unit.,두 개를 한 쌍으로 만들어요.
I see a ___ of shoes.,나는 신발의 [[한 쌍]]을 봐요.,pair,It means two items together.,두 개의 물건이 함께 있어요.
The lecture had a ___.,강의에 [[중지]]가 있었어요.,pause,It is a momentary stop in an activity.,활동이 잠시 멈추는 것을 뜻해요.
The movie will ___ soon.,영화는 곧 [[중지]]될 거예요.,pause,It means to stop for a moment.,잠깐 멈추는 것을 말해요.
We had a ___ at the park.,우리는 공원에서 [[소풍]] 했어요.,picnic,You enjoy food outside on a sunny day.,맑은 날씨에 밖에서 음식을 즐기는 활동이에요.
They ____ by the river today.,그들은 오늘 강가에서 [[소풍]] 갔어요.,picnic,You go outside with others for a meal event.,밖에서 다른 사람들과 함께 식사하는 행사예요.
We ____ a tree today.,우리는 오늘 나무를 [[심다]].,plant,You use this word when you put a seed or tree in the ground.,씨앗이나 나무를 땅에 심을 때 쓰는 단어예요.
I watered the ___ today.,나는 오늘 [[식물]]에 물을 줬어요.,plant,It grows from a seed and needs water.,씨앗에서 자라며 물이 필요해요.
I read a ___ online.,나는 인터넷에서 [[게시글]]을 읽었어요.,post,It is something written online to share news.,인터넷에 글을 올려 소식을 전달해요.
They ___ the news online.,그들은 온라인에 [[게시]]해요.,post,You put messages online for others to see.,다른 사람들이 볼 수 있게 온라인에 올려요.
That idea is ___.,그 생각은 [[잠재적인]]이다.,potential,It means something that could develop in the future.,앞으로 발전할 수 있다는 뜻이에요.
Her ___ is great.,그녀의 [[잠재력]]은 대단해요.,potential,It is the ability to grow or succeed.,성장하거나 성공할 수 있는 능력이에요.
She attends ___ every day.,그녀는 매일 [[연습]]해요.,practice,Rearrange these letters!: T R A C E P I C,다음 글자들을 재배열 해보세요!: T R A C E P I C
I ___ every morning.,나는 매일 [[연습]]해요.,practice,You do it to get better at a skill by repeating it.,기술을 향상시키기 위해 반복해서 하는 행동이에요.
Please ___ the button.,제발 버튼을 [[누르]]세요.,press,You push a button with your finger.,손가락으로 무언가를 작게 미는 행동이에요.
The ___ reported local breaking news.,[[언론]]이 지역 속보를 보도했어요.,press,It is a group that shares news.,뉴스를 전하는 사람들의 모임이에요.
Every work has its own ___.,모든 일에는 자기만의 [[과정]]이 있어요.,process,It is a series of steps to complete a task.,어떤 일을 끝내기 위해 순서대로 하는 일이에요.
They ___ the order online.,그들은 주문을 [[처리]]해요.,process,It means to do things in steps.,순서대로 일을 하는 것을 말해요.
I made a ____ yesterday.,나는 어제 [[약속]]했어요.,promise,It means you give your word to do something.,무언가를 하겠다고 말을 한 거예요.
I ___ to call you.,나는 [[약속]]할 거예요.,promise,It means you agree to do something later.,나중에 어떤 일을 하기로 동의하는 것을 말해요.
The city hall is ___.,시청은 [[공공]]이에요.,public,It means something everyone can use.,모두가 사용할 수 있는 것을 뜻해요.
The ___ votes in elections.,[[대중]]는 선거에서 투표해요.,public,This word means all people together.,이 단어는 모두를 뜻해요.
They ___ a new phone.,그들은 새 전화기를 [[구입]]했어요.,purchase,You spend money to get something.,물건을 얻기 위해 돈을 써요.
I made a ___ at the shop.,나는 가게에서 [[구입]]했어요.,purchase,It means to buy something in a store.,가게에서 물건을 사는 것을 의미해요.
I made a ___ yesterday.,나는 어제 [[구입]]했어요.,purchase,It means to buy something.,이것은 무언가를 사는 것을 뜻해요.
I will ___ a new shirt.,나는 새 셔츠를 [[구입]]했어요.,purchase,You pay money to get something.,돈을 주고 물건을 받아요.
He asked for a ___ for repairs.,그는 차 수리를 위한 [[견적]]을 요청했어요.,quote,"When you want to know the cost, you ask for this.",회사의 비용을 물어볼 때 쓰는 단어예요.
They ___ a price.,그들은 수리비를 [[견적]]했어요.,quote,You ask someone to tell you the price.,누군가에게 가격을 알려달라고 부탁해요.
My favorite ___ is on display.,내 가장 좋아하는 [[기록]]이 전시되어 있어요.,record,It is something written to keep information.,정보를 남기기 위해 쓰는 것이에요.
She set a new ___.,그녀는 새로운 [[기록]] 세웠어요.,record,It is used when someone shows the highest achievement.,누군가 최고 성과를 보였을 때 사용하는 단어예요.
She will ___ the game.,그녀는 경기를 [[기록]]해요.,record,You write details to remember them.,자세한 내용을 기억하려고 쓰는 행동이에요.
I ___ my voice daily.,나는 매일 내 목소리를 [[녹음]]해요.,record,You do this to save sounds.,소리를 저장하기 위해 이 행동을 해요.
Sign your name in the ___.,이름을 [[등록]]하세요.,register,It is a book for signing names.,이것은 이름을 적는 책이에요.
I ___ online today.,나는 오늘 [[등록]]해요.,register,"When you join a website, you fill out a form.","새로운 웹사이트에 가입할 때, 양식을 작성해요."
They will ___ the prisoner.,그들은 죄수를 [[석방]]해요.,release,When you let someone go free from jail.,감옥에서 사람을 자유롭게 해주는 행동이에요.
The movie's ___ is tonight.,영화의 [[발매]]는 오늘 밤이에요.,release,It is when a movie is available to watch.,영화가 볼 수 있게 되는 시간이예요.
The film ___ is near.,영화의 [[개봉]]이 곧 있어요.,release,It is when a movie starts in theaters.,영화가 극장에서 시작될 때예요.
The prisoner awaited his ___.,죄수는 그의 [[석방]]을 기다렸어요.,release,This is when a prisoner is set free.,죄수가 풀려날 때의 상황을 말해요.
They will ___ the new album.,그들은 새 앨범을 [[발매]]해요.,release,"It means to make something public, like a movie.",영화처럼 무언가를 공개하는 것을 말해요.
The studio will ___ the film.,스튜디오는 영화를 [[개봉]]해요.,release,The studio makes the movie available in theaters.,스튜디오가 영화관에서 영화를 내보내요.
She made a ___ in class.,그녀는 수업 중에 [[발언]]했어요.,remark,It is a brief comment in conversation.,대화에서 짧게 한 의견이에요.
They ___ during the meeting.,그들은 회의 중에 [[발언]]했어요.,remark,It means to say a short comment.,짧게 의견을 말하는 것을 의미해요.
I pay my ___ every month.,나는 매달 [[대여]]를 내요.,rent,It is the fee for living in a house.,집에 살기 위해 내는 돈이에요.
I will ___ a movie.,나는 영화를 [[대여하다]]할 거예요.,rent,You pay money to use something.,어떤 것을 잠시 사용하는 데 돈을 내요.
This machine needs ___.,이 기계는 [[수리]]이 필요해요.,repair,It means to fix something that is broken.,깨진 것을 고치는 것을 말해요.
The mechanic will ___ the car.,정비공이 자동차를 [[수리]]했어요.,repair,You fix things when they break.,고장난 것을 고쳐요.
I ___ to your question.,나는 네 질문에 [[대답]]했어.,reply,It means to send a message back.,메시지에 다시 답장을 보낼 때 쓰는 말이에요.
She gave a ___ to his letter.,그녀는 그의 편지에 [[대답]]했어요.,reply,It is used when you answer someone's question.,누군가의 질문에 답할 때 쓰여요.
He sent a ___ by email.,그는 이메일로 [[요청]]을 보냈어요.,request,It is when you ask for something politely.,누군가에게 정중하게 무엇을 부탁하는 거예요.
They ___ extra time.,그들은 추가 시간을 [[요청]]했어요.,request,"When you need something, you ask politely.",필요한 것이 있을 때 예의 바르게 부탁해요.
Scientists do ___ every day.,과학자들은 매일 [[연구]]해요.,research,You collect data to learn new facts.,데이터를 모아 새로운 사실을 배워요.
Scientists ___ for new facts.,과학자들은 새로운 사실을 찾기 위해 [[조사]]해요.,research,You look for new facts by studying carefully.,새로운 사실을 찾기 위해 열심히 공부해요.
She shows ___ for her teacher.,그녀는 선생님에게 [[존경]]을 보여요.,respect,It is a kind feeling shown towards someone you value.,누군가를 소중히 여길 때 느끼는 좋은 감정이에요.
They show ___ for their teacher.,그들은 선생님을 [[존경]]해요.,respect,How do you treat someone you admire?,당신이 소중하게 여기는 사람에게 어떻게 대하나요?
I need ___ after work.,나는 일을 마친 후에 [[휴식]]이 필요해.,rest,It has 4 letters!,4글자예요!
He will ___ after work.,그는 일 후에 [[휴식]]해요.,rest,It is what you do to relax when you're tired.,피곤할 때 몸과 마음을 쉬게 해요.
I will ___ my notes.,나는 시험 전에 [[복습]] 해요.,review,"Before a test, you look at it again.",시험 전에 그것을 다시 봐요.
The critic ___ the play.,평론가는 연극을 [[비평]]했어요.,review,A critic shares their opinion on a play.,비평가는 연극에 대한 의견을 말해요.
I read a ___ today.,나는 오늘 [[서평]] 읽었어요.,review,It tells what someone thinks after reading something.,읽은 후 느낀 생각을 말해요.
I wrote a ___ for the film.,나는 영화에 대한 [[비평]]를 썼어요.,review,You write comments about a book or film.,책이나 영화에 대해 의견을 써요.
I ___ a bike.,나는 자전거를 [[타]]요.,ride,You sit on something to go places.,어디론가 가기 위해 앉아요.
That ___ was fun.,그 [[타기]]는 재밌었어요.,ride,You sit on it to travel.,이동할 때 앉아서 사용하는 거예요.
The sun will ___ tomorrow.,태양이 내일 [[오르]]어요.,rise,The sun comes up in the morning.,태양이 아침에 떠요.
The ___ in sales surprised everyone.,판매량의 [[증가]]에 모두 놀랐어요.,rise,It means when something goes up.,무엇이 위로 올라갈 때를 말해요.
I heard a ___.,나는 밤에 [[비명]] 들었어요.,scream,You might make a loud noise when you feel very scared.,매우 무서울 때 큰 소리를 낼 수 있어요.
Children ___ when in fear.,아이들은 무서울 때 [[비명]] 질러요.,scream,You raise your voice in fear.,두려울 때 큰 소리를 내요.
I do a ___ on the web.,나는 인터넷에서 [[검색]]해요.,search,You do this when you need to find something.,필요한 것을 찾기 위해 하는 행동이에요.
I ___ for my keys.,나는 [[검색]]해요.,search,You look for something when you cannot find it.,찾지 못할 때 이것을 해요.
He is a ___ student.,그는 학교에서 [[마지막 학년]] 학생이에요.,senior,A senior is a student in the last school year.,이 단어는 마지막 학년인 학생을 뜻해요.
The ___ student studies in college.,그 학생은 [[4학년생]]이에요.,senior,A student in the final year of college.,대학의 마지막 해에 공부하는 학생을 뜻해요.
Our ___ students study hard.,우리의 [[마지막 학년의]] 학생들은 열심히 공부해요.,senior,It means you study in your final year at school.,학교에서 마지막 학년인 것을 말해요.
The ___ student is smart.,그 학생은 [[4학년생]]이에요.,senior,This word describes a college student in their final year.,이 단어는 대학에서 마지막 해의 학생을 나타내요.
I ___ a strange scent.,나는 이상한 냄새를 [[감지]]해요.,sense,You use your feelings to know something.,당신은 감정을 사용해 무언가를 알아요.
You use your ___ to feel.,너는 느끼기 위해 [[감각]]을 사용해요.,sense,It is how your body feels things.,네 몸이 사물을 느끼는 방법이에요.
Please ___ the apples and oranges.,사과와 오렌지를 [[분리]]해 주세요.,separate,When you make things not together.,물건들을 함께 있지 않게 해요.
These are ____ items.,이것들은 [[분리된]] 물건들이에요.,separate,It describes when items are not together.,두 물건이 함께 있지 않을 때 쓰여요.
I ___ the soda before drinking.,나는 소다를 마시기 전에 [[흔들]]어요.,shake,You move something quickly to mix.,무언가를 빠르게 움직여서 섞어요.
He bought a chocolate ___.,그는 초콜릿 [[흔들]]을 샀어요.,shake,You mix fruits or chocolate with milk to make this drink.,과일이나 초콜릿과 우유를 섞어 만든 음료예요.
Ice is a ___ state.,얼음은 [[고체]] 상태예요.,solid,It is a type of matter that does not flow.,흐르지 않는 물질 종류예요.
Ice is ____ and firm.,얼음은 [[고체]]이고 단단해요.,solid,It means something firm and hard like a rock.,바위처럼 단단한 상태를 말해요.
