fill_in_blank_quiz,korean_translation,answer,hint_eng,hint_kor
The leader gave a ______.,리더는 훌륭한 [[연설]]을 했어요.,speech,It is a formal talk given in public.,공개 장소에서 하는 정식 말이에요.
I ___ time with family.,나는 가족과 시간을 [[보내]]었어요.,spend,You use this word when you use money or time.,돈이나 시간을 사용할 때 쓰는 단어예요.
I ___ money on gifts.,나는 선물을 위해 돈을 [[들이다]].,spend,"You use money to buy things, for example in a shop.",돈을 써서 물건을 살 때 쓰는 단어에요.
I ___ money on food.,나는 음식에 돈을 [[소비]]해요.,spend,You use this word when you give money for something.,어떤 것을 사기 위해 돈을 내는 행동이에요.
The top ___ fast.,팽이는 빨리 [[돌리다]]했어요.,spin,You turn things quickly.,물건을 빠르게 돌려요.
The spider ___ its web.,거미는 거미집을 [[짓]]어요.,spin,It means to turn round quickly.,빨리 돌 때 쓰는 단어예요.
She ___ wool.,그녀는 양모로 [[실을 만들]]어요.,spin,You twist fibers to make thread.,섬유를 비틀어 실을 만드는 거예요.
There is a ___ in the house.,집에 [[혼령]] 있어요.,spirit,It is like a ghost from old stories.,옛날 이야기 속의 유령 같아요.
Her ___ shows inner strength.,그녀의 [[영혼]]이 내면의 강함을 보여줘요.,spirit,It is the inner energy that gives you life.,당신에게 생명을 주는 내면의 힘이에요.
Her ____ lifted everyone today.,그녀의 [[의지]]가 모두를 들어올렸어요.,spirit,Think of what gives you strength in hard times.,힘든 때 당신에게 힘을 주는 것을 생각해보세요.
I ___ a blue car on the street.,나는 길에서 파란 차를 [[발견]]했어요.,spot,You look carefully and find something unexpected.,잘 살펴보면 예상치 못한 것을 발견해요.
There is a ___ on the chair.,의자 위에 [[얼룩]]이 있어요.,spot,This is a small mark on something.,이것은 무엇인가에 있는 작은 자국이에요.
She found a ___ near the park.,그녀는 공원 근처에서 [[곳]]을 찾았어요.,spot,This word is a small place like a mark on a map.,지도 위의 작은 장소와 같아요.
Sit in the ___ beside me.,내 옆에 있는 [[자리]]에 앉으세요.,spot,It is a place where something is found.,어떤 것이 있는 작은 장소를 뜻해요.
There is a ___ on the wall.,벽에 있는 [[점]]이 있어요.,spot,It is a small round mark on an object.,어떤 물건 위에 있는 작고 둥근 자국이에요.
They ___ a play.,그들은 연극을 [[공연]]해요.,stage,You put on a show for people.,사람들을 위해 공연을 준비해요.
She is in a new ____.,그녀는 새로운 [[단계]]에 있어요.,stage,It describes one part of a long process.,오랜 과정에서 한 부분을 나타내요.
The actors perform on the ___.,배우들이 [[무대]]에서 연기해요.,stage,It is a platform for plays and shows.,연극이나 쇼가 열리는 곳이에요.
He used the ___ at home.,그는 집에서 [[계단]]을 사용했어요.,stairs,You use these to move up and down.,이것은 위아래로 이동할 때 사용해요.
They ___ soldiers at the gate.,그들은 병사들을 [[배치]]했어요.,station,It means to place people or things in a fixed spot.,사람이나 물건을 정해진 곳에 놓는 것을 말해요.
I wait at the ___.,나는 [[역]]에서 기다렸어요.,station,It is where a train stops.,기차가 멈추는 곳이에요.
Her ___ is important in society.,그녀의 사회에서 중요한 [[지위]]예요.,station,It shows how important you are in society.,사회에서 당신이 얼마나 중요한지 보여줘요.
I watch the ___ every night.,나는 매일 밤 [[방송국]]을 봐요.,station,It is a place where TV or radio programs are made.,텔레비전이나 라디오 방송을 만드는 곳이에요.
He will ___ a coin.,그는 동전을 [[훔칠]] 거예요.,steal,It means taking something that is not yours.,남의 물건을 가져가는 것을 말해요.
The player tried to ___ a base.,선수가 베이스를 [[도루]]했어요.,steal,When a baseball player runs to the next base without being caught.,야구 선수가 잡히지 않고 다음 베이스로 달아요.
I ___ to the door.,나는 문으로 [[걷다]] 갔어요.,step,You do this with your feet when you walk.,걸을 때 발을 사용해요.
I ___ on the stone.,나는 돌 위를 [[밟]]었어요.,step,This action is done by placing your foot on the ground.,발을 땅에 딛는 행동이에요.
Take one ___ at a time.,한 [[걸음]]씩 나아가요.,step,It is what you do with your foot when walking.,걷을 때 발로 하는 행동이에요.
I climb the __ every day.,나는 매일 [[계단]]을 올라요.,step,It is one part of a staircase.,건물 안에서 오르내릴 때 쓰는 하나의 부분이에요.
I climbed one ___ at a time.,나는 한 [[단계]]씩 올라갔어요.,step,You move from one level to another on stairs.,계단을 오를 때 한 층씩 이동해요.
Please ___ the note on the wall.,메모를 벽에 [[붙이다]]해 주세요.,stick,You press paper on a board to keep it in place.,종이를 보드에 붙여서 고정할 때 쓰는 말이에요.
I will ___ the needle.,나는 바늘로 [[찌르]]어요.,stick,You push a sharp object into something.,날카로운 물건으로 살짝 찌르는 거예요.
I will ___ it inside.,나는 그것을 [[집어넣]]어요.,stick,It means to insert something into something else.,무언가를 다른 곳에 넣는 것을 말해요.
He will ___ in one place.,그는 한 곳에 [[꼼짝하지 않다]] 있어요.,stick,It means you do not move at all.,움직이지 않고 가만히 있는 상태예요.
She will ___ her chin out.,그녀는 턱을 [[내밀]]어요.,stick,It means to extend a body part outward.,몸의 일부분을 바깥으로 내미는 것을 말해요.
I found a ___ on the ground.,나는 땅에서 [[막대기]]를 찾았어요.,stick,It is a thin piece of wood that you can hold.,손에 쥘 수 있는 가는 나무 조각이예요.
I use a ____ for gluing.,나는 [[풀]]을 사용해요.,stick,It is a glue that is solid and used for paper crafts.,학교에서 종이를 붙일 때 쓰는 고체 풀이에요.
He uses a ___.,그는 [[지팡이]]를 사용해요.,stick,It is something you use for support when walking.,걷거나 뛰실 때 도움을 주는 물건이에요.
I am ___ here.,나는 [[아직도]] 여기 있어요.,still,It shows something has not changed.,어떤 일이 변하지 않았음을 나타내요.
"It is raining, ___ she went out.","비가 오는데, [[그런데도]] 그녀는 나갔어요.",still,This word shows that something happens despite another fact.,다른 사실에도 불구하고 어떤 일이 일어날 때 쓰는 단어예요.
I feel pain in my ___.,나는 [[위]]에 통증을 느껴요.,stomach,It is a body part that digests food.,음식을 소화하는 신체 부위예요.
My ___ hurts during lunch.,내 [[배]]가 점심 때 아파요.,stomach,It is a part of your body that digests food.,음식을 소화시키는 몸 안의 부분이에요.
The team will ___ into battle.,팀이 전투로 [[돌진]]했어요.,storm,Think of soldiers running fast to attack.,군인들이 빠르게 전투에 돌입할 때처럼 생각해 보세요.
A ___ hit the city.,도시에 [[폭풍]]이 몰아쳤어요.,storm,This is a weather event with strong wind and rain.,이것은 강한 바람과 비가 있는 날씨예요.
Draw a ___ line.,연필로 [[똑바른]] 선을 그리세요.,straight,It is not curved or bent.,휘어지지 않고 곧아요.
The road is ______.,길은 [[사실된]]이다.,straight,It does not bend.,구부러지지 않아요.
She went ______ home.,그녀는 집에 [[곧바로]] 갔어요.,straight,It means in one direct line.,한 방향으로 곧게 나아간다는 뜻이에요.
He won ___ in three games.,그는 [[잇달아]] 세 게임 이겼어요.,straight,It happens one after the other.,연속해서 일어나요.
That house looks ___.,그 집은 [[낯선]] 것 같아요.,strange,It means unusual or odd.,평소와 다르거나 이상해요.
The sky is ___.,하늘은 [[이상한]] 색이에요.,strange,It means not normal or usual.,보통이 아니거나 평범하지 않다는 뜻이에요.
I ate a ___ today.,저는 오늘 [[딸기]]를 먹었어요.,strawberry,"It is a sweet, red fruit often eaten in summer.",여름에 흔히 먹는 달콤하고 빨간 과일이에요.
A ___ flows by my house.,우리 집 옆에서 [[흐름]]이 흐르고 있어요.,stream,Think of water moving through a narrow path.,좁은 길을 따라 움직이는 물을 생각해 보세요.
A ___ of water flows fast.,빠르게 흐르는 물의 [[흐름]].,stream,It is water moving continuously in nature.,자연에서 물이 계속 흐르는 것을 말해요.
A ___ of light appears.,빛의 [[줄기]] 나타나요.,stream,"It is a continuous flow, like water in a small river.",작은 강의 물처럼 연속적으로 흐르는 것을 말해요.
He strummed the ___ on guitar.,그는 기타를 위해 [[현]]을 튕겼어요.,string,Rearrange these letters!: G T S I R N,다음 글자들을 재배열 해보세요!: G T S I R N
They took photos at the ___.,그들은 사진을 찍으러 [[사진촬영소]]에 갔어요.,studio,It is a place where you take photos.,사진을 찍는 장소예요.
She works in a ____. ,그녀는 [[방송실]]에서 일해요.,studio,It is a room where TV shows are recorded.,TV 프로그램을 녹화하는 곳이에요.
The painter works in a ___.,화가는 [[작업실]]에서 일해요.,studio,You work there to make music or art.,거기서 음악이나 예술작품을 만들어요.
I study ___ at school.,나는 학교에서 [[과목]]를 공부해요.,subject,It is what you learn in a class.,수업에서 배우는 것을 말해요.
The teacher explained the ___ clearly.,선생님이 수업에서 [[문제]]를 설명했어요.,subject,It is the topic taught in school.,학교에서 다루는 주제예요.
My ___ is math.,나의 [[과목]]은 수학이에요.,subject,It is a course you study in school.,학교에서 배우는 수업이에요.
This essay is about ___.,이 에세이는 [[소재]]에 관한 거예요.,subject,It is the topic you learn about.,수업에서 배우는 내용이에요.
The ____ looks nice in this photo.,그 사진의 [[피사체]]가 멋져요.,subject,It is what you focus on in a photo.,사진에서 가장 중요한 부분이에요.
The ___ took part in the test.,시험에 [[실험 대상]]이 참여했어요.,subject,It is a person who is in an experiment.,실험에 참여하는 사람이에요.
The king loved his ___.,왕은 그의 [[신하]]를 사랑했어요.,subject,A person ruled by a king.,왕에게 다스림 받는 사람이에요.
The meeting is ___ to change.,회의는 변경될 [[될 수 있는]] 이에요.,subject,It means something can be changed.,어떤 것이 바뀔 수 있다는 뜻이에요.
She gained ___ after her hard work.,그녀는 열심히 일한 후에 [[성공]]했어요.,success,It happens when you achieve what you want.,원하는 것을 이루었을 때의 좋은 결과예요.
It is a ___ movie.,그 영화는 [[대단한]] 영화예요.,super,This word describes something very good or excellent.,이 단어는 매우 좋거나 훌륭한 것을 설명해요.
I had ___ last night.,나는 어젯밤에 [[저녁밥]] 먹었어요.,supper,It is a meal in the evening.,저녁에 먹는 식사예요.
The beam ___ the roof.,빔이 지붕을 [[지탱]]해요.,support,It means to hold something up.,어떤 것을 위로 받치는 뜻이에요.
I will ___ my friend.,나는 친구를 [[지지]]해요.,support,It means to give help when needed.,필요할 때 도움을 주는 거예요.
They will ___ their friend.,그들은 친구를 [[지지]]해요.,support,You help someone when they need help.,도움이 필요할 때 누군가를 도와주는 것을 말해요.
They ___ her on her birthday.,그들은 그녀의 생일에 그녀를 [[놀라게]] 했어요.,surprise,How would you feel if a friend threw you a party?,친구가 생일 파티를 열어주면 어떤 기분일까요?
We had a ___ at dinner.,우리는 저녁에서 [[놀라움]]을 느꼈어요.,surprise,It is when you feel something unexpected.,예상치 못한 일이 생겼을 때 느끼는 감정이에요.
I got a ______ at the party.,나는 파티에서 [[뜻밖의 일]]을 경험했어요.,surprise,It is an unexpected event.,예상하지 않은 사건이에요.
She wore a ___ in winter.,그녀는 겨울에 [[스웨터]] 입었어요.,sweater,You wear it when it's cold.,추울 때 입는 옷이에요.
The girl is very ___.,그 소녀는 매우 [[상냥한]] 이에요.,sweet,It is used when talking about a nice person.,좋은 사람에 대해 말할 때 쓰는 단어예요.
My friend is ___.,"내 친구는 [[다정한,친절한]]해요.",sweet,It means being kind and caring.,다른 사람에게 친절한 뜻이에요.
A car has a ___ of parts.,자동차는 부품의 [[시스템]]을 가지고 있어요.,system,It is a set of connected parts that work together.,서로 연결되어 작동하는 부분들의 모임이에요.
The company built a ___.,회사는 좋은 [[조직]]을 만들었어요.,system,It organizes parts into a whole.,여러 부분을 하나로 정리해요.
The ___ controls every process.,이 [[체계]]는 모든 과정을 관리해요.,system,It is a set of parts working together.,여러 부분들이 함께 작동하는 것입니다.
She will ___ on the door.,그녀는 문을 가볍게 [[치다]].,tap,It means to lightly hit with your finger.,손가락으로 가볍게 치는 것을 말해요.
The drummer will ___ to the beat.,드러머는 박자에 맞춰 [[박자 맞추다]] 해요.,tap,You do this when you lightly hit a surface to keep rhythm.,리듬을 맞추기 위해 손가락으로 살짝 치는 행동이에요.
I use the ___ for water.,나는 물을 얻기 위해 [[수도 꼭지]]를 사용해요.,tap,You turn it to get water.,물 얻으려고 이것을 돌려요.
I drink ___ every morning.,나는 매일 아침 [[차]]를 마셔요.,tea,It is a hot drink you often have at breakfast.,"아침에 자주 마시는, 따뜻한 음료예요."
He will ___ the paper.,그는 종이를 [[찢]]었어요.,tear,It means to rip something apart.,무언가를 찢어서 둘로 나누는 거예요.
I ___ my paper.,나는 종이를 [[찢]]었어.,tear,You pull paper apart with your hands.,손으로 종이를 찢는 행동이에요.
The ______ is high.,오늘 [[온도]]가 높아요.,temperature,It measures how hot or cold something is.,어떤 것이 덥거나 추운 정도를 나타내요.
The storm was ___.,폭풍은 [[무시무시]]했어요.,terrible,It describes something very bad and scary.,너무 나쁘거나 무서운 것을 묘사할 때 쓰여요.
The movie was ____.,영화는 [[형편없는]] 이었어요.,terrible,It means very bad or extremely unpleasant.,매우 나쁘거나 극도로 불쾌해요.
The weather is ___.,날씨가 [[안 좋은]]이에요.,terrible,It means something is very bad.,매우 나쁘다는 뜻이에요.
This soup tastes ___.,이 수프는 [[맛없는]] 맛이에요.,terrible,What word describes food with a very bad taste?,맛이 정말 좋지 않은 음식을 어떻게 말하나요?
I read ____ in class.,나는 수업에서 [[원문]]을 읽었어요.,text,"It means something you read, like a book.",책처럼 읽을 수 있는 것이에요.
I ate dinner ___ read a book.,나는 저녁을 먹고 [[그때]] 책을 읽었어요.,then,It shows what happens next.,다음에 무슨 일이 일어나는지 알려줘요.
"We ate dinner, ___ we watched TV.","저녁을 먹은 후, [[그러면]] 텔레비전을 봤어요.",then,It shows what happens next in a story.,이야기에서 다음에 일어나는 일을 말해요.
"We finished homework, ___ we played.",우리 숙제를 끝내고 [[그런 뒤]] 놀았어요.,then,This word is used to show what happens next.,이 단어를 사용하면 다음에 발생하는 일을 나타내요.
The book is ___.,그 책은 [[두꺼운]]예요.,thick,It is the opposite of thin.,얇지 않은 것을 말해요.
The soup is ___.,수프는 [[걸쭉]]해요.,thick,"It means not runny, like heavy soup.","물이 적고, 진한 수프처럼 느껴요."
The soup is ___.,수프는 [[진한]]이다.,thick,It means a liquid that is heavy and not runny.,물이 많지 않은 액체라는 뜻이에요.
This paper is ___.,이 종이는 [[얇은]]이에요.,thin,It means not thick.,두껍지 않음을 뜻해요.
The paper is ___.,종이가 [[마른]] 이에요.,thin,It means not thick.,두껍지 않은 것을 말해요.
Air is ___ on the mountain top.,산 정상에서 공기가 [[희박]]해요.,thin,It means not thick or heavy.,두껍지 않고 무겁지 않다는 뜻이예요.
I feel pain in my ___.,나는 [[목구멍]]이 아파요.,throat,It is inside your neck and helps you eat and drink.,목 안에 있어서 음식을 삼키는 데 쓰여요.
She walked ___ the door.,그녀는 문 [[사이로]] 걸었어요.,through,It means to go from one side to the other.,한쪽에서 다른 쪽으로 이동하는 뜻이에요.
I can ___ my shoes.,나는 신발끈을 [[묶]]었어요.,tie,You do this when your shoes need to be fastened.,신발을 단단히 하려고 할 때 하는 행동이에요.
He wore a ___ to work.,그는 출근할 때 [[넥타이]]를 매요.,tie,You wear it around your neck in formal events.,정장 입을 때 목에 두는 거예요.
They have a strong ___.,그들은 강한 [[유대]]를 가지고 있어요.,tie,It shows a connection between people.,사람들을 연결해 주는 것을 말해요.
The game ended in a ___.,경기는 [[무승부]]로 끝났어요.,tie,"When both teams score the same, there is no winner.","두 팀의 점수가 같으면, 승자가 없어요."
She ___ the lamp gently.,그녀는 램프를 부드럽게 [[기울]]어요.,tip,It means to cause something to turn to one side.,무언가를 한쪽으로 돌리게 하는 거예요.
Her friend gave a ___.,그녀의 친구가 [[조언]]을 줬어요.,tip,It is a piece of advice or hint given to someone.,누군가에게 주는 작은 도움말이에요.
She held the ___ of her knife.,그녀는 칼의 [[끝]]을 잡았어요.,tip,It is the pointed end of an object.,물건의 뾰족한 부분을 말해요.
He gave a ___.,그는 [[팁]]을 줬어요.,tip,You give extra money for good service.,"좋은 서비스를 받았을 때, 추가로 주는 돈이에요."
She will ___ the book.,그녀는 책에 [[제목]] 붙여요.,title,You give a book a name.,책에 이름을 붙여요.
He got a ______ at work.,그는 회사에서 [[직함]] 받았어요.,title,It is the name you hold at work.,회사에서 쓰는 이름이에요.
She stuck out her ___.,그녀는 [[혀]]를 내밀었어요.,tongue,It is a body part inside your mouth used for tasting food.,입 안에서 음식을 맛보는 데 쓰이는 부분이에요.
I use a ___ every day.,나는 매일 [[도구]]를 사용해요.,tool,Something you use to fix or build things.,고치거나 만들 때 사용하는 물건이에요.
I need a ___ for work.,나는 일할 때 [[수단]]이 필요해요.,tool,You use it to make work easier.,일을 쉽게 하기 위해 사용하는 물건이에요.
The main ___ is simple.,이 수업의 [[주제]]는 간단해요.,topic,It is what a conversation is about.,대화에서 이야기하는 것을 의미해요.
We enjoyed a ___ last night.,우리는 [[순회 공연]]를 즐겼어요.,tour,It is an event where performers travel to different cities.,공연하는 사람들이 다른 도시로 이동하는 행사예요.
I used a ___ after shower.,나는 샤워 후에 [[수건]]을 사용했어요.,towel,It is used to dry your body after a bath.,목욕 후에 몸을 말리기 위해 사용해요.
The castle has a ___.,성에는 [[탑]]이 있어요.,tower,It is a tall structure seen in castles.,성에서 볼 수 있는 높은 건물이예요.
Our family enjoys ___ every year.,우리 가족은 매년 [[전통]]을 즐겨요.,tradition,It is a custom passed down through generations.,여러 세대에 걸쳐 내려오는 관습이에요.
She played the ____ at the band.,그녀는 밴드에서 [[트라이앵글]]을 연주했어요.,triangle,It is a musical instrument that rings when hit.,이 악기는 쳐서 나는 맑은 소리를 내요.
The ______ has three sides.,이 도형은 [[삼각형]]이에요.,triangle,A shape with three corners.,세 개의 꼭짓점이 있는 도형이에요.
He will ___ you today.,그는 오늘 너를 [[속]]일 거예요.,trick,It's a clever act to fool someone.,누군가를 속이기 위한 영리한 행동이에요.
He used a ___ on his friend.,그는 친구에게 [[속임수]]를 썼어요.,trick,It is a sneaky act used to fool people.,사람을 속이기 위해 몰래 하는 행동이에요.
Watch the magician perform a ___.,마술사가 [[묘기]]를 보여요.,trick,It is a surprising skill a magician shows.,마술사가 보여주는 놀라운 재주에요.
He used a ___ to win the game.,그는 게임에서 이기기 위해 [[비결]]을 사용했어요.,trick,It is a smart way to fool or surprise someone.,남을 속이거나 놀라게 하는 똑똑한 방법이에요.
Don't ___ me when I study.,나를 [[귀찮게]] 하지 마세요.,trouble,It means to make someone feel bothered.,다른 사람을 귀찮게 하는 것을 말해요.
They had ___ during the test.,그들은 시험 중에 [[문제]]를 겪었어요.,trouble,What do you call a difficult situation when things go wrong?,일이 잘못될 때 생기는 어려운 상황을 무엇이라고 하나요?
The human ___ is between head and legs.,사람의 [[몸통]]은 머리와 다리 사이예요.,trunk,It is the main part of your body.,신체의 중심 부분이에요.
Elephant uses its ___ to drink.,코끼리는 [[코끼리 코]]로 물을 마셔요.,trunk,It is a long nose an elephant has.,코끼리가 가진 긴 코예요.
The elephant uses its ___ daily.,코끼리는 매일 [[코]]를 사용해요.,trunk,It is a long nose that an elephant uses.,코끼리가 사용하는 긴 코예요.
I have ___ in you.,내 마음에는 [[신용]] 있어요.,trust,You feel safe when someone is honest with you.,누군가 솔직하면 안심할 수 있는 느낌이에요.
She studies at ___ every day.,그녀는 매일 [[대학교]]에 가요.,university,It is a big school for adults to study.,어른들이 공부하는 큰 학교예요.
The news ___ her.,소식이 그녀를 [[속상하게 만들]]었어요.,upset,How do you feel when you hear bad news?,나쁜 소식을 들으면 어떤 기분이에요?
She feels ___ now.,그녀는 지금 [[화난]]해요.,upset,How do you feel when things go wrong?,일이 잘못되었을 때 기분이 어때요?
He is ___ now.,그는 지금 [[화난]] 상태예요.,upset,How would you feel if your favorite toy broke?,좋아하는 장난감이 망가지면 기분이 어떨 것 같아요?
I ___ the painting every day.,나는 매일 그림을 [[보다]] 해요.,view,You use this word when you look at art or nature.,예술이나 자연을 볼 때 쓰는 말이에요.
I ___ the sunset.,나는 일몰을 [[보다]].,view,It is the action you do with your eyes when you look carefully.,눈으로 뭔가를 자세히 보는 행동이에요.
The building has a great ___.,건물은 멋진 [[조망]]을 가지고 있어요.,view,It is the scene you see when you look out.,밖을 볼 때 보이는 장면이에요.
I love the ___ here.,나는 여기의 [[경치]]를 좋아해요.,view,It shows what you see from a place.,어디서 보이는 풍경이에요.
My ___ on life is simple.,내 인생에 대한 [[관점]]은 단순해요.,view,It is what you think about things.,사물에 대한 당신의 생각을 말해요.
She lives in a ___.,그녀는 [[마을]]에 살아요.,village,It is a small place where few families live.,조금의 가족들이 사는 작은 곳이에요.
I ___ to help others.,나는 다른 사람들을 돕기 위해 [[자원]]해요.,volunteer,"You help others by choice, not for money.",돈을 받지 않고 스스로 도와주는 행동이에요.
People ___ at the shelter.,사람들이 쉼터에서 [[자원봉사]]해요.,volunteer,It means to work for free to help others.,돈 없이 다른 사람을 도와요.
The ___ helped at the shelter.,그 [[자원봉사자]]는 보호소에서 도왔어요.,volunteer,Someone who helps out without pay.,돈을 받지 않고 남을 돕는 사람이에요.
They perform ___ work for charity.,"그들은 자선을 위해 [[자원의,자발적인]] 일을 해요.",volunteer,It is work done willingly without receiving pay.,이것은 돈 없이 기꺼이 하는 일을 말해요.
Recycling helps reduce ___.,재활용은 [[낭비]]를 줄여요.,waste,It means using things carelessly.,필요 없이 물건을 헛되이 사용하는 것을 말해요.
He threw the ___ in the bin.,그는 [[쓰레기]]를 쓰레기통에 버렸어요.,waste,It is something thrown away because it's no longer needed.,더 이상 필요하지 않아 버려지는 것을 뜻해요.
The flag ___ in the wind.,깃발이 바람에 [[흔들]]어요.,wave,What does the ocean do when the wind blows?,바람이 불 때 바다가 어떻게 움직이는지 생각해보세요.
The ocean ___ crashes gently.,바닷가에 [[물결]]이 부서져요.,wave,It is the water's motion in the sea.,바닷가에서 볼 수 있는 물의 움직임이예요.
The surfer sees a ___.,서퍼는 바다의 [[파동]]을 봐요.,wave,It's the moving water you see at the beach.,바닷가에서 보이는 물의 움직임이에요.
The tea tastes ____. ,차는 [[약한]] 맛이에요.,weak,It means not strong.,강하지 않음을 말해요.
I will ___ this bag.,나는 이 가방을 [[재다]]해요.,weigh,You use it to check how heavy something is.,어떤 것의 무게를 확인할 때 사용해요.
I ___ myself every morning.,저는 매일 아침에 제 몸을 [[재]]어요.,weigh,You check your weight with a scale.,체중을 확인할 때 사용해요.
They ___ the luggage on a scale.,그들은 짐을 [[저울질]]해요.,weigh,You use a scale to see how heavy something is.,저울을 사용해 무거운지 가벼운지 확인해요.
The jury will ___ the evidence.,배심원들은 증거를 [[평가]]할 거예요.,weigh,You use this word to judge value or quality.,어떤 것의 가치나 품질을 판단할 때 쓰는 단어예요.
I saw a ___ in the ocean.,나는 바다에서 큰 [[고래]]를 봤어요.,whale,It is a big animal in the sea.,바다에 있는 큰 동물이에요.
___ car is red?,[[어느]] 차가 빨간색이에요?,which,You use this word when asking about one out of many.,여러 가지 중 하나를 물어볼 때 사용하는 단어예요.
He ate the ___ pizza.,그는 [[완전한]] 피자를 다 먹었어요.,whole,"It means complete, without any missing part.","아무것도 빠지지 않은, 전체의 의미예요."
I ate the ___ pizza.,나는 [[전체]] 피자를 먹었어요.,whole,"It means complete, not missing any part.",모든 부분이 빠짐없이 온전해요.
The road is ___.,도로가 [[넓은]].,wide,It describes something that is not narrow.,좁지 않음을 나타내요.
The road is ___.,길이 [[넓]]어요.,wide,It describes something that is not narrow.,좁지 않은 것을 말해요.
The door was ___ open.,문이 [[완전히]] 열렸어요.,wide,"It means very open, like a door that is not closed.",닫히지 않아 문이 매우 많이 열렸다는 뜻이에요.
She is ___ to sing.,그녀는 [[할 수 있는]] 노래를 불러요.,able,It means you have the power to do something.,무언가를 할 수 있는 상태를 말해요.
The lawyer will ____ the suspect.,변호사는 용의자를 [[고발]]했어요.,accuse,It means to say someone did something wrong.,누군가가 잘못했다고 말할 때 쓰여요.
They strive to ___ their dreams.,그들은 꿈을 [[성취]]하기 위해 노력해요.,achieve,It means to succeed after hard work.,열심히 일한 후에 성공하는 것을 말해요.
People ___ to new places.,사람들은 새로운 곳에 잘 [[적응]]해요.,adapt,You change your ways for a new place.,새로운 곳에 맞게 행동을 바꾸는 뜻이에요.
People ___ to a new life.,사람들은 새로운 삶에 [[변형]]해요.,adapt,It means to change to fit new conditions.,새로운 조건에 맞게 바꾼다는 뜻이에요.
We ___ to a new climate.,우리는 새로운 환경에 [[맞추]]어야 해요.,adapt,Rearrange these letters!: T A D A P,다음 글자들을 재배열 해보세요!: T A D A P
They plan to ___ a baby.,그들은 아기를 [[입양]]할 거예요.,adopt,It means to choose someone as your family.,이 단어는 가족으로 선택하는 것을 뜻해요.
We ___ to a better future.,우리는 더 나은 미래로 [[진보]]해요.,advance,It describes moving forward or making progress.,앞으로 나아가며 발전하는 것을 말해요.
He will ___ in his job.,그는 직장에서 [[출세]]할 거예요.,advance,It means to move forward to a higher job position.,일에서 더 높은 위치로 올라간다는 뜻이에요.
The soldiers ___ toward the enemy.,병사들이 적을 향해 [[나아가]]요.,advance,It means to move forward.,앞으로 나아간다는 뜻이에요.
The ___ of technology matters.,기술의 [[발전]]이 중요해요.,advance,It means progress or improvement in something.,어떤 것이 발전하거나 좋아지는 것을 말해요.
They made an ___ towards the goal.,그들은 목표를 향해 [[전진]]했어요.,advance,It means to move forward.,앞으로 나아감을 뜻해요.
My teacher ___ me for the exam.,선생님이 시험을 위해 [[충고]]해요.,advise,"When you don't know what to do, someone gives good ideas.","뭐를 해야 할지 모를 때, 누군가가 좋은 아이디어를 줘요."
The secret ___ troubled him.,그 비밀 [[사건]] 모두를 놀라게 했어요.,affair,It is a situation or event you might read about.,신문에서 볼 수 있는 상황이나 사건이에요.
The plant is ______.,그 식물은 [[살아있는]] 상태예요.,alive,It describes something that is not dead.,죽지 않고 살아있는 상태를 말해요.
The tree looked ______ in spring.,나무는 봄에 [[활기 넘치는]] 보였어요.,alive,It describes something that is full of energy and life.,에너지가 넘치고 생명이 있는 것을 말해요.
I ___ him to play football.,나는 그에게 축구를 하도록 [[허락]]했어요.,allow,You give permission when someone asks.,누군가 부탁할 때 그렇다고 하는 것을 말해요.
They ___ children to play outside.,그들은 아이들이 밖에서 놀도록 [[허용]]해요.,allow,Rearrange these letters!: L A W L O,다음 글자들을 재배열 해보세요!: L A W L O
Parents ___ their children play.,부모님은 아이들이 놀도록 [[인정]]해요.,allow,You let someone do something.,누군가가 무언가를 하게 해줘요.
I went to school ___ I was sick.,"나는 [[비록]] 아팠지만, 학교에 갔어요.",although,It connects two contrasting ideas.,두 가지 대조되는 생각을 연결해요.
The ___ of milk is small.,우유의 [[양]]이 작아요.,amount,It tells you how much there is.,어떤 것이 얼마나 있는지를 알려줘요.
The ___ is measured in dollars.,달러로 측정되는 [[총계]]예요.,amount,It means the total of something.,무엇인가의 전체를 뜻해요.
That movie ___ me.,그 영화는 나를 [[화나게]] 했어요.,anger,It is the feeling you get when someone treats you badly.,누군가 당신을 불쾌하게 하면 느끼는 감정이에요.
He felt ___ during the fight.,그는 싸움 중에 [[화]]를 느꼈어요.,anger,This feeling happens when you feel very mad.,매우 화가 났을 때 드는 감정이에요.
He feels ___ about his exam.,그는 시험에 대해 [[불안해하는]] 느낌을 받아요.,anxious,Sometimes you feel nervous and your heart beats fast.,때때로 긴장되어 심장이 빨리 뛸 때의 느낌이에요.
She felt ___ before the show.,그녀는 공연 전 [[불안한]] 기분이었어요.,anxious,When you feel nervous about something.,어떤 일 때문에 긴장하고 걱정해요.
Students often ___ for summer jobs.,학생들이 여름 아르바이트에 [[지원]]해요.,apply,You fill a form to join a school or job.,학교나 직장에 들어가기 위해 신청서를 써요.
I ___ rules every day.,나는 매일 규칙을 [[적용]]해요.,apply,"When you use cream or rules, you do this action.",크림이나 규칙을 사용할 때 쓰는 행동이에요.
I ___ cream today.,나는 오늘 [[바르다]] 크림을 사용해요.,apply,You use this word when you put cream on your skin.,피부에 크림을 바를 때 쓰는 단어예요.
