fill_in_blank_quiz,korean_translation,answer,hint_eng,hint_kor
Please ___ the dishes now.,제발 접시를 [[비우]]세요.,clear,"When you remove everything from something, it becomes empty. What is this action?",어떤 것에서 모든 것을 치우면 비어지게 돼요. 이 행동은 무엇일까요?
They ___ the land for farming.,그들은 농사를 위해 [[개간]]했어요.,clear,It means to remove trees to use the land.,땅을 사용하기 위해 나무를 제거하는 것을 말해요.
The instructions are ___.,지시사항은 [[명확한]]예요.,clear,How would you describe instructions that are easy to understand?,쉽게 이해할 수 있는 지시사항은 어떤 모습일까요?
The sky is ___ today.,오늘 하늘은 [[분명]]해요.,clear,This describes weather with no clouds.,구름 없이 날씨가 좋은 것을 말해요.
The sky is ___ today.,오늘 하늘은 [[맑은]]해요.,clear,You can see things easily because nothing blocks your view.,방해받지 않아 사물이 잘 보인다는 뜻이에요.
She spoke ___ in the meeting.,그녀는 모임에서 [[명확하게]] 말했어요.,clearly,It means you speak in a way that is easy to understand.,쉽게 이해할 수 있도록 말하는 방법을 말해요.
The boy ___ a tree.,소년은 나무에 [[오르]]어요.,climb,It means to go up something.,어떤 것 위로 올라가는 것을 말해요.
The ___ went up the mountain.,저기 산에 [[등반가]]가 있어요.,climber,A person who goes up a mountain.,산을 오르는 사람이에요.
She visited the ___ for a checkup.,그녀는 [[개인병원]]에 갔어요.,clinic,It is a small place where you visit a doctor.,의사를 만나러 가는 작은 곳이에요.
The ___ is on the wall.,벽에 걸린 [[시계]]가 있어요.,clock,You look at it to know the time.,시간을 확인하기 위해 보는 거예요.
Please ___ the door.,문을 [[닫다]] 해요.,close,What do you do to a door when you leave?,나갈 때 문을 그렇게 해요.
He ___ his eyes quickly.,그는 빨리 [[눈을 감다]]했어요.,close,What do you do with your eyes before sleep?,잠자기 전에 눈으로 무엇을 하나요?
This is the ___ of the play.,이것은 연극의 [[끝]]이에요.,close,It is the final moment.,어떤 것이 끝날 때의 마지막 순간이에요.
The school is ___ to my home.,우리 집에 [[가까운]] 학교가 있어요.,close,It means not far away.,멀리 있지 않은 것을 말해요.
The finish was ___ in the race.,결승은 [[아슬아슬]]했어요.,close,Imagine a race where you almost lose; what is it?,거의 지는 상황을 뜻해요.
The game was ___.,경기는 [[막상막하의]]이었어요.,close,"When scores are near, the game is this.",점수가 비슷할 때 쓰는 말이에요.
She did a ___ check.,"그녀는 [[철저한,면밀한]] 점검했어요.",close,It means very careful and detailed.,매우 신중하고 자세하다는 뜻이에요.
She talked ___ with her friend.,그녀는 친구와 [[친밀]]하게 이야기했어요.,closely,How do you speak with a good friend?,좋은 친구에게 어떻게 말하나요?
She listened ___ to her teacher.,그녀는 선생님의 말을 [[자세히]] 들었어요.,closely,You watch or listen with great care.,무엇인가를 조심스럽게 볼 때 쓰는 말이에요.
The room has a ______.,방 안에 [[벽장]]이 있어요.,closet,It is a small space for storing clothes.,옷을 보관하는 작은 공간이에요.
He has ______ feelings about it.,그는 [[비밀의]] 감정을 가지고 있어요.,closet,Rearrange these letters!: L O T C E S,다음 글자들을 재배열 해보세요!: L O T C E S
The tailor used ___ to sew.,재단사는 [[천]]으로 바느질했어요.,cloth,It is a soft material for making clothes.,옷을 만들 때 사용하는 부드러운 재료예요.
She sewed a dress with ___.,그녀는 드레스를 만들 때 [[옷감]] 사용했어요.,cloth,You use this material to make a dress.,이 재료로 드레스를 만들어요.
She bought ___ at the store.,그녀는 가게에서 [[옷]]을 샀어요.,clothes,You wear these to cover your body.,몸을 가리기 위해 입는 물건이에요.
They sell ___ at the mall.,그들은 쇼핑몰에서 [[의류]]를 팔아요.,clothing,These are items like shirts and pants.,셔츠와 바지 같은 물건들이에요.
Doubts can ___ your memory.,의심은 너의 기억을 [[흐리게]] 해요.,cloud,"When your thoughts become less clear, this happens.",생각이 덜 선명해질 때 이런 일이 생겨요.
A ___ is in the blue sky.,하늘에 파란 [[구름]]이 있어요.,cloud,"It is a white, soft thing in the sky.",하늘에 있는 하얀 부드러운 것이에요.
The sky is ______ today.,오늘 하늘은 [[흐린]]이에요.,cloudy,"The sky is full of many clouds, so the sun is hidden.",하늘에 많은 구름이 있어서 해가 안 보여요.
The funny ___ made everyone laugh.,그 재미있는 [[어릿광대]]가 모두를 웃게 만들었어요.,clown,A person in a circus who makes you laugh.,서커스에서 웃음을 주는 사람이에요.
My school ___ is fun.,우리 학교의 [[동아리]] 재밌어요.,club,It is a group you join for fun activities.,재미있는 활동을 위해 모이는 모임이에요.
He swung the ______ at the ball.,그는 공을 향해 [[방망이]]로 쳤어요.,club,It is used to hit a ball in a game.,공을 치기 위해 사용하는 물건이에요.
I joined a ___.,나는 [[클럽]]에 가입했어요.,club,It is a group that meets to share interests.,관심을 같이 하는 사람들이 모이는 집단이에요.
He uses a ___ for golf.,그는 골프할 때 [[골프채]]를 사용해요.,club,You use this object in golf to hit the ball.,골프에서 공을 치는 데 쓰는 물건이에요.
They admired the ______ during summer.,그들은 여름에 [[해안지대]]에 감탄했어요.,coastline,This is where the sea meets the land.,바다가 땅에 닿는 곳이에요.
He took a ___ from the tree.,그는 나무에서 [[코코넛]]을 따왔어요.,coconut,It is a fruit from a tropical palm tree.,열대 야자나무에서 자라는 열매예요.
I have a ____.,나는 [[감기]]에 걸렸어요.,cold,It is an illness that makes your nose run.,"재채기를 하고, 콧물이 나는 병이에요."
It is ___ today.,오늘은 [[추운]] 날씨예요.,cold,It is the opposite of hot.,뜨거운의 반대말이에요.
He is ____ when making decisions.,그는 결정을 할 때 [[냉정]]해요.,cold,How would you describe someone who does not show their feelings?,자신의 감정을 잘 드러내지 않는 사람은 어떨까요?
The soup is ____.,수프가 [[식은]]이에요.,cold,It is the opposite of hot.,뜨겁지 않은 상태예요.
The building may ___ if not maintained.,건물이 [[무너지]]면 위험해요.,collapse,"It means to fall down suddenly, like an old building.",낡은 건물이 갑자기 내려앉는 것을 말해요.
Our plan may ___ at any moment.,우리 계획은 언제든지 [[실패]]할 수 있어요.,collapse,It means a plan or hope does not work and comes to an end.,이 단어는 계획이나 희망이 작동하지 않아 끝나버리는 것을 의미해요.
The ___ of the bridge scared us.,다리의 [[붕괴]]가 우리를 놀라게 했어요.,collapse,It is when something falls down suddenly.,무언가가 갑자기 무너지는 것을 말해요.
"During stress, he suffered a ___.",스트레스 때문에 그는 [[쇠약]]에 빠졌어요.,collapse,It is when you feel extremely weak or tired.,매우 힘이 빠지고 지친 상태를 말해요.
I ___ coins every Saturday.,나는 [[모으다]] 동전을 매주 토요일에 모아요.,collect,You gather items in one place.,여러 물건들을 한 곳에 모아요.
Authorities ___ taxes every year.,정부가 매년 [[징수]]해요.,collect,It has 7 letters!,7글자예요!
The museum has a ___.,박물관에는 [[수집]]이 있어요.,collection,It is when you gather many things together.,여러 물건을 함께 모은 것이에요.
He read a ___ of poems.,그는 시들의 [[모음집]]을 읽었어요.,collection,It is when many things are kept together.,많은 것들이 함께 모인 거예요.
She studies at ___.,그녀는 [[단과대학]]에 다녀요.,college,It is a place where students learn after high school.,고등학교 후에 학생들이 공부하는 곳이에요.
They found a ___ in America.,그들은 [[식민지]]를 발견했어요.,colony,It is a land ruled by another country.,다른 나라가 지배하는 땅이에요.
The ants built a ___.,개미들이 [[군집]]을 만들었어요.,colony,It is a group of living things that live together.,많은 생물이 함께 사는 집단이에요.
She will ____ her hair.,그녀는 머리카락을 [[염색]]해요.,color,You add dye to your hair for a new look.,머리카락에 염료를 넣어 새롭게 만들어요.
I like the ___ of my scarf.,난 내 스카프의 [[색]]을 좋아해요.,color,It is seen in a rainbow.,무지개에서 볼 수 있어요.
My favorite ___ is blue.,내가 가장 좋아하는 [[그림물감]]은 파란색이에요.,color,You use this to paint pictures.,그림을 그릴 때 이걸 사용해요.
This book has ___ pictures.,이 책에는 [[색이 있는]] 그림이 있어요.,colored,It means having many colors.,여러 가지 색을 가지고 있어요.
The organization helps ___ people.,그 단체는 [[유색 인종의]] 사람들을 도와요.,colored,It is used to talk about someone from a different racial background.,다른 인종 출신 사람을 말할 때 쓰여요.
The painting is ______.,그림이 [[화려한]]해요.,colorful,It means having many different colors.,여러 가지 색이 있다는 뜻이에요.
The building has a tall ___.,건물에 큰 [[기둥]] 있어요.,column,It holds up a building.,건물을 받쳐줘요.
I read a ___ in a newspaper.,나는 신문에서 [[세로줄]]을 읽었어요.,column,It is the part that goes up and down in a table.,표에서 위아래로 나열된 부분이에요.
Mix red and blue in ___.,빨강과 파랑을 [[조합]]해요.,combination,It is when you mix two or more things.,두 개 이상의 것을 섞을 때 쓰는 말이에요.
They ___ to school.,그들은 학교에 [[오다]]요.,come,It means to arrive at a place.,어떤 장소에 도착하는 것을 말해요.
I ___ an old friend today.,나는 오늘 [[우연히 만나다]] 오래된 친구를 만났어요.,come across,You meet someone by chance.,우연히 사람을 만나는 것을 뜻해요.
I ___ a book at the park.,나는 공원에서 [[우연히 발견]]한 책을 봤어요.,come across,You find something unexpectedly.,계획 없이 어떤 것을 발견하는 것을 말해요.
He can ___ to our home.,그는 우리 집에 [[돌아오다]].,come back,You do this when you return to a place.,어디에 다시 가면 하는 행동이에요.
He will ___ when competing in the race.,그는 경주에서 [[1등을 차지하다]].,come in first place,It means to win a race.,경주에서 우승하는 것을 말해요.
Good ideas ___ when you relax.,좋은 생각들이 갑자기 [[떠오르]]어요.,come to mind,It is used when an idea suddenly appears in your thoughts.,갑자기 무언가를 생각할 때 쓰는 표현이에요.
Ideas ___ when you listen.,아이디어가 당신이 잘 들을 때 [[떠오르]]어요.,come to one's mind,It describes the moment an idea appears in your head.,머릿속에 아이디어가 생길 때 쓰여요.
My dream will _____ soon.,내 꿈이 [[실현]]될 거예요.,come true,It means when something you wish happens.,원하는 일이 이루어질 때 예요.
Our topic ___ in the meeting.,회의 중에 [[언급]]되었어요.,come up,It means to be mentioned in conversation.,대화 중에 언급되는 것을 말해요.
Problems ___ in class.,수업 중에 문제가 [[나타]]어요.,come up,When something happens unexpectedly.,예기치 않게 어떤 일이 생기는 것을 말해요.
A question will ___ in class.,수업 중에 질문이 [[나오]]어요.,come up,Think of something that appears suddenly.,무언가 갑자기 나타나는 것을 생각해보세요.
Good ideas ___ each moment.,좋은 생각들이 매 순간 [[떠오르]]어요.,come up,It means to appear in your thoughts.,머릿속에 나타나는 것을 말해요.
New topics ___ in our lesson.,우리 수업에서 새로운 주제가 [[발생하다]]요.,come up,It means something appears or happens unexpectedly.,예기치 않게 어떤 일이 생기는 것을 말해요.
The meeting will ___ soon.,회의가 곧 [[다가오]]어요.,come up,It describes something approaching or happening soon.,무엇이 곧 일어날 때 쓰는 표현이에요.
I need to ______ a plan.,나는 계획을 [[제안]]했어요.,come up with,"When you think of a new idea, you do this.","새로운 아이디어를 생각할 때, 이렇게 해요."
She ___ a plan.,그녀는 계획을 [[생각해내다]].,come up with,How do you think of a plan?,어떻게 계획을 생각해내는지 생각해보세요!
They ___ a new idea.,그들은 새로운 [[찾아내다]]를 생각했어요.,come up with,It means to think of a new idea.,새로운 아이디어를 생각하는 거예요.
She sat ___ on the sofa.,그녀는 소파에 [[편안히]] 앉았어요.,comfortably,It means doing something in a relaxed way without stress.,어떤 행동을 긴장 없이 여유롭게 한다는 뜻이에요.
I bought a ____ yesterday.,나는 어제 [[만화책]]을 샀어요.,comic book,It is a book with pictures that tell a fun story.,이것은 그림과 함께 재미있는 이야기를 보여주는 책이에요.
I ______ my friends.,나는 친구들과 [[의사 소통]]해요.,communicate with,It means to talk to someone.,누군가와 이야기하는 것을 뜻해요.
She practices ___ every day.,그녀는 매일 [[의사소통 기술]]을 연습해요.,communication skill,It is the ability to share ideas well.,다른 사람과 생각을 잘 나누는 능력이에요.
She visits the ______ every Saturday.,그녀는 매주 토요일에 [[지역 주민 회관]]에 가요.,community center,It is a building for local events.,주민들이 모이는 건물이예요.
I work in a ______.,나는 [[회사]]에서 일해요.,company,It is a place where people work and meet.,이 단어는 사람들이 일하고 모이는 곳을 말해요.
I love ___ with my family.,나는 가족과 [[함께 있음]]을 좋아해요.,company,It means being with others.,다른 사람들과 함께 있는 것을 말해요.
I enjoy ____ with friends.,나는 친구와 함께하는 [[동료]]를 좋아해요.,company,It means someone who works with you.,같이 일하는 사람을 말해요.
Athletes ___ to win races.,운동선수들은 경주에서 서로 [[경쟁]]해요.,compete,You try to win against others in a contest.,대회에서 다른 사람과 이기려고 해요.
The race had intense ___.,경주에서는 [[경쟁]]이 치열해요.,competition,It is when people try to win against each other.,사람들이 서로 이기려고 하는 상황이에요.
They joined the ____ last week.,그들은 지난주에 [[대회]]에 참여했어요.,competition,It is an event where people try to win.,사람들이 이기려고 모이는 행사예요.
The ___ joined the contest.,그녀는 [[경쟁자]]와 경기했어요.,competitor,This person tries to win against others.,이 사람은 다른 사람과 이기려고 노력해요.
I ___ understand the plan.,나는 그 계획을 [[완전히]] 이해해요.,completely,It means doing something fully without any part missing.,아무것도 빠지지 않고 전부하는 것을 뜻해요.
This math problem is ___.,이 문제는 [[복잡한]]예요.,complicated,It means something that is not simple.,간단하지 않은 것을 뜻해요.
She gave a ___ at lunch.,그녀는 점심에 [[인사말]] 했어요.,compliment,You say something nice to make someone happy.,누군가를 기분 좋게 하는 다정한 말을 해요.
A famous ___ created the opera.,유명한 [[작곡가]]가 오페라를 만들었어요.,composer,They create music for concerts.,이 사람은 콘서트에 쓰일 음악을 만들어요.
I use a ______ daily.,나는 매일 [[컴퓨터]]를 사용해요.,computer,This machine helps you work and play.,이 기계는 일이나 놀이를 도와줘요.
She felt ______ about the news.,그녀는 뉴스에 대해 [[걱정스러운]] 느낌이었어요.,concerned,You feel this way when something makes you worried.,무언가 신경 쓰일 때 이렇게 느껴요.
Tom is ___ about work.,톰은 일에 대해 [[의식 있는]].,concerned,You feel this when you worry for someone.,누군가를 걱정할 때 느끼는 감정이에요.
They listened to a ___ last night.,그들은 어젯밤에 [[협주곡]]을 들었어요.,concerto,It is a piece of music with a solo instrument and an orchestra.,한 악기를 중심으로 여러 악기가 함께 연주하는 음악이에요.
The story ends with its ______.,이야기는 [[결론]]으로 끝나요.,conclusion,It shows the final part of something.,어떤 이야기나 글의 마지막 부분을 말해요.
The car's _____ was very good.,자동차의 [[상태]]는 아주 좋아요.,condition,It tells you how something is.,어떤 것이 어떤 상태인지 말해줘요.
Keep your phone in good ___.,휴대폰은 좋은 [[조건]]을 유지해요.,condition,It is something needed for things to work well.,물건이 잘 작동하도록 필요한 것이에요.
Review the ___ before you sign.,"서명하기 전에 [[형세,사정]]을 확인하세요.",conditions,It shows the rules or the state of something.,어떤 것의 규칙이나 상태를 나타내요.
They will ___ the tour today.,그들은 오늘 [[안내]]해요.,conduct,You do this when you lead a group.,사람들을 인도할 때 하는 행동이에요.
The teacher will ___ the task.,선생님이 과제를 [[수행]]해요.,conduct,It means to carry out a work process.,업무를 진행할 때 쓰는 표현이에요.
Scientists ___ an experiment.,과학자들이 실험을 [[하다]]했어요.,conduct,It means to organize and run something.,무언가를 직접 진행하는 것을 말해요.
She ___ the orchestra tonight.,그녀는 오늘 밤 오케스트라를 [[지휘]]했어요.,conduct,You lead a musical group.,오케스트라를 이끄는 것을 뜻해요.
They ___ electricity through wires.,그들은 전기를 [[전도]]해요.,conduct,It is used when heat or electricity moves in a material.,열이나 전기가 물질을 통해 이동할 때 써요.
Good ___ brings respect.,좋은 [[행동]]은 존경을 가져와요.,conduct,It shows how someone behaves.,누군가가 어떻게 행동하는지 보여줘요.
The ____ helps the passengers.,그 [[안내자]]가 승객들을 도와요.,conductor,They work on trains to assist travelers.,기차에서 여행객들을 도와주는 사람이에요.
The ___ led the orchestra.,오케스트라를 이끈 [[지휘자]]예요.,conductor,He leads musicians in an orchestra.,오케스트라에서 음악가들을 이끄는 사람이에요.
This ice cream ___ is delicious.,이 아이스크림은 [[원뿔]] 모양이예요.,cone,It is a shape with a round bottom and a pointy top.,"아래는 동그란 모양이고, 위는 뾰족해요."
He ___ his mistake.,그는 그의 [[고백]]을 했어요.,confess,You admit a secret.,비밀을 털어놓는 거예요.
She is ___ during the day.,그녀는 낮에 [[자신 있는]] 모습이에요.,confident,It means you believe in your own skills.,자신의 능력을 믿는 것을 뜻해요.
She spoke ______ in the meeting.,그녀는 [[자신 있게]] 회의에서 말했다.,confidently,It means doing something in a sure way.,확신을 가지고 행동하는 것을 말해요.
He felt ___ during the test.,그는 시험 중에 [[혼란스러운]] 표정을 지었어요.,confused,You feel like everything is mixed up and unsure.,모든 것이 섞여서 확실하지 않을 때의 기분이에요.
The teacher said the lesson is ___.,선생님이 그 수업은 [[혼란시키는]] 이라고 말했어요.,confusing,"When things are hard to understand, they show this state.","어떤 것이 이해하기 어려울 때, 그런 상태를 말해요."
There is ___ in my mind.,내 마음에 [[혼동]] 있어요.,confusion,It is the feeling when you do not know what is going on.,일이 어떻게 되는지 모를 때의 느낌이에요.
They ___ him for his win.,그들은 그의 승리를 [[축하]]했어요.,congratulate,You say this when you are happy for someone's success.,누군가의 성공에 기뻐할 때 쓰는 말이에요.
I sent a ___ to my friend.,나는 친구에게 [[축하]] 보냈어요.,congratulation,You say this when someone achieves something great.,누군가 큰 일을 이루었을 때 쓰는 말이에요.
___ on your exam results!,시험 결과에 [[축하]]해요!,congratulations,You say this to celebrate success.,누군가 잘했을 때 이렇게 말해요.
Our ___ makes the laws.,우리 [[국회]]가 법을 만들어요.,congress,It is a group that makes laws for a country.,나라의 법을 만드는 사람들의 모임이에요.
The ___ debates key issues.,우리나라 대표들이 모여 [[회의]]해요.,congress,Leaders gather to make decisions.,국가 대표들이 모여 결정을 내려요.
Our phones need a ___.,우리 전화는 [[연결]]이 필요해요.,connection,It is when things join together.,두 가지 이상의 것이 함께 이어지는 상태예요.
The phone lost its ______.,핸드폰에 [[관련성]]이 없어요.,connection,It shows how two things link together.,두 가지가 서로 이어져 있는 방법이에요.
We keep toys in a ______.,우리는 장난감을 [[컨테이너]]에 보관해요.,container,It is a big box for holding stuff.,물건을 담는 큰 상자예요.
This ___ is useful for storage.,이 [[용기]]는 저장에 좋아요.,container,It is used to store things.,물건을 담는 데 사용해요.
This box holds ______.,이 상자는 [[내용물]]를 담고 있어요.,contents,Rearrange these letters!: T O N S C T E N,다음 글자들을 재배열 해보세요!: T O N S C T E N
Asia is a ___.,아시아는 [[대륙]]이에요.,continent,It is a very big area of land.,매우 큰 땅의 영역이에요.
Exercise can ___ good health.,운동은 [[원인]] 좋은 건강에 도움 줘요.,contribute to,It means to help make something happen.,어떤 결과를 만드는데 도움을 주는 거예요.
They ___ local charity events.,그들은 지역 자선 행사에 [[기여하다]].,contribute to,It means you help a group or cause succeed.,어떤 집단이나 일에 도움을 주는 것을 말해요.
They ___ the school event.,그들은 학교 행사에 [[기여]]해요.,contribute to,How do you help a group or cause?,어떻게 어떤 집단이나 목적을 도와주나요?
They ______ the lights at home.,그들은 집에서 [[제어]]해요.,control,It means to manage and operate machines.,기계를 다루고 조정하는 것을 말해요.
He can ___ the TV.,그는 텔레비전을 [[조절]]해요.,control,You use this to manage how a machine works.,이것은 기계를 어떻게 작동할지 관리할 때 사용해요.
She lost _____ of the situation.,그녀는 상황에 대한 [[조절]]을 잃었어요.,control,It is having the power to manage things.,일들을 관리할 수 있는 힘을 의미해요.
The driver lost ___ of the car.,운전자는 자동차의 [[지배]]를 잃었어요.,control,It means having power over something.,무엇을 지배할 수 있는 힘을 말해요.
The store offers ___.,이 가게는 [[편리함]]을 제공해요.,convenience,It means something that makes life easier.,삶을 더 쉽게 해주는 것을 말해요.
This app is ___ for users.,그 앱은 사용자에게 [[편리]]해요.,convenient,It is easy to use.,사용하기 쉬워요.
The chef likes to ___ food.,셰프는 음식을 [[요리]]해요.,cook,It starts with 'c'!,c로 시작하는 단어예요!
The ___ makes delicious food.,그 [[요리사]]는 맛있는 음식을 만들어요.,cook,This person works in the kitchen to make meals.,이 사람은 부엌에서 음식을 만들어요.
I love a warm ___.,나는 따뜻한 [[쿠키]]를 좋아해요.,cookie,It is a small sweet snack you often eat with milk.,우유와 같이 먹는 작은 달콤한 간식이에요.
My hobby is ___.,내 취미는 [[요리]]예요.,cooking,You do this when you make meals in your kitchen.,부엌에서 식사를 만들 때 하는 행동이에요.
We went to a ___ class.,우리는 [[요리를 하는]] 수업에 갔어요.,cooking,It describes preparing meals.,식사를 준비하는 과정을 말해요.
Please ___ the tea before drinking.,차를 마시기 전에 [[식히]] 주세요.,cool,What do you do to make something not hot?,무언가를 뜨겁지 않게 하려면 어떻게 해요?
Her jacket is ___.,그녀의 재킷은 [[훌륭]]해요.,cool,It describes something very nice and stylish.,아주 멋지고 인상 깊은 것을 말해요.
The water is ___.,물이 [[시원한]]이에요.,cool,It means not warm.,따뜻하지 않은 것을 말해요.
The car is ___.,자동차는 [[멋진]]이에요.,cool,It is used for something fashionable and nice.,멋있고 좋은 것을 말할 때 쓰는 단어예요.
She is ___ during the exam.,그녀는 시험 동안 [[침착]]해요.,cool,"When things are tough, you stay calm.","어려울 때, 침착하게 있어요."
People need to ___ after exercise.,사람들은 운동 후에 [[진정]]해요.,cool down,It means to become calm after physical activity.,운동 후에 마음이 차분해지는 것을 말해요.
I must ______ after running.,운동 후에 몸이 [[시원해지다]].,cool down,You relax to become less hot.,덜 뜨겁게 하기 위해 쉬는 거예요.
I eat ___ every day.,나는 매일 [[곡물]]을 먹어요.,corn,It is a yellow grain used for food.,음식으로 쓰는 노란 곡물이에요.
The farmer grows ___ in fields.,농부는 밭에서 [[옥수수]]을 재배해요.,corn,It is a yellow grain grown on farms.,농장에서 자라는 노란 곡식이에요.
She bought a ___ at lunch.,그녀는 점심에 [[옥수수 속대]] 샀어요.,corn cob,You hold it when eating sweet corn.,달콤한 옥수수를 먹을 때 잡아요.
I ate a ___.,나는 [[콘도그]] 먹었어요.,corn dog,It is a snack: a sausage with a crispy corn coating.,핫도그에 옥수수 반죽을 입혀 튀긴 간식이에요.
The cat hid at the ___.,고양이는 [[구석]]에서 숨어 있었어요.,corner,It is where two walls meet.,두 벽이 만나는 곳이에요.
I sat in the ___ of the room.,나는 방의 [[구석]]에 앉았어요.,corner,It is the place where two walls meet.,두 벽이 만나는 곳이에요.
This book ___ ten dollars.,이 책은 [[값]]이 열 달러예요.,cost,It tells you the price.,물건의 가격을 알려줘요.
The ___ for the toy is $5.,장난감의 [[비용]]은 5달러예요.,cost,How much money must you pay for something?,무엇을 사기 위해 얼마의 돈을 내야 하는지 생각해 보세요.
I eat ___ at the fair.,나는 박람회에서 [[솜사탕]] 먹었어요.,cotton candy,"It is a sweet, fluffy treat at a fair.",박람회에서 맛있는 달콤하고 폭신한 간식이에요.
She sits on the ___.,그녀는 [[소파]]에 앉아요.,couch,It is a comfy seat in a living room.,거실에 있는 편안한 앉는 곳이에요.
She ___ ride a bicycle.,그녀는 자전거를 [[할 수 있었다]].,could,It shows ability in the past.,과거에 무언가를 할 수 있었음을 나타내요.
They ___ before making decisions.,그들은 [[상담]] 후 결정해요.,counsel,You talk with someone for advice.,조언을 받기 위해 누군가와 대화해요.
She sought ______ for her problem.,그녀는 문제에 대해 [[조언]]을 구했어요.,counsel,You receive it when you need help with a decision.,결정을 도울 때 받는 의견이에요.
The therapist offers ___ to help.,치료사는 어려울 때 [[상담]]을 받아요.,counseling,You talk with a trained person to get advice.,도움을 위해 전문가와 이야기해요.
The school ___ helped many students.,학교에 있는 [[상담가]]가 학생들을 도왔어요.,counselor,This person listens and gives advice on problems.,문제를 상담하고 조언을 해주는 사람이에요.
There are ___ stars tonight.,오늘 밤 하늘에 [[무수히 많은]] 별이 있어요.,countless,It describes a quantity too great to count.,매우 많아서 셀 수 없음을 말해요.
I live in a ___.,나는 [[나라]]에 살아요.,country,It is a place where people have their own government.,사람들이 자신의 정부로 다스리는 땅이에요.
I live in a quiet ___.,나는 조용한 [[시골]]에 살아요.,country,It is an area outside a city.,"도시가 아닌, 조용한 자연이 있는 곳이에요."
A __ holds hands.,"한 [[두 사람,연인]]이 손을 잡아요.",couple,It means two people who are together.,함께 있는 두 사람을 말해요.
She uses a ___ at checkout.,그녀는 계산대에서 [[쿠폰]] 사용해요.,coupon,You use this to save money when shopping.,쇼핑할 때 돈을 절약할 수 있어요.
He showed _____ in battle.,그는 전투에서 [[용기]]를 보였어요.,courage,It is strength to face fear.,두려움에 맞서는 힘이에요.
My ___ came home for lunch.,내 [[사촌]]이 점심에 집에 왔어요.,cousin,They are your aunt or uncle's child.,이모나 삼촌의 아이예요.
I will ___ the cake.,나는 케이크를 [[덮]]어요.,cover,It means to put something on top to protect it.,어떤 것 위에 다른 것을 올려서 지키는 것을 말해요.
The newspaper will ___ the event.,신문이 [[취재]]했어요.,cover,A journalist does this when they write about an event.,기자들이 어떤 사건을 기사로 쓸 때 사용하는 단어예요.
The exam ___ chapters one to five.,시험은 1부터 5까지 [[포함]]해요.,cover,It means to include things.,여러 내용을 함께 넣는 거예요.
I will ___ for my actions.,나는 내 행동에 대해 [[떠맡]]을게요.,cover,You take responsibility when something goes wrong.,문제가 생길 때 책임을 지는 것을 뜻해요.
This article will ___ sports.,이 기사는 스포츠를 [[다루]]어요.,cover,It has 5 letters!,5글자예요!
Place the ___ on the book.,책 위에 [[커버]]가 있어요.,cover,It is something placed on a book for protection.,책을 보호하기 위해 사용하는 물건이에요.
He put the ___ on the pot.,그는 냄비 위에 [[덮개]]를 올렸어요.,cover,It is something that you put on something to protect it.,어떤 물건 위에 올려놓아 보호하는 물건이에요.
The ___ of the book is red.,책의 [[표지]]는 빨개요.,cover,It is the part of the book you see first.,책에서 가장 먼저 보이는 부분이에요.
The book is ___ with cloth.,책은 천으로 [[덮개]]되었어요.,covered,It means an object has been given a cover.,물건에 덮개가 씌워진 상태를 말해요.
The sofa is ___ in blankets.,소파는 부드러운 담요로 [[덮여]] 있어요.,covered,It means something is put on top of something else.,어떤 것이 다른 것 위에 놓였다는 뜻이에요.
The man ___ his opponent today.,남자는 오늘 [[겁을 주]]었어요.,cow,It means to make someone feel afraid.,누군가를 무섭게 만들어요.
The farmer has a ___.,농부는 [[암소]]를 가지고 있어요.,cow,It is a farm animal that gives milk.,우유를 주는 농장 동물이에요.
The room is ___.,방은 [[아늑]]해요.,cozy,It is used to describe a room that feels warm and safe.,따뜻하고 안전한 방을 묘사할 때 쓰여요.
The chef cooked a ___ today.,요리사는 오늘 [[게]]를 요리했어요.,crab,It is a sea animal with a hard shell and claws.,딱딱한 껍데기와 발톱이 있는 바다 동물이에요.
They ___ a paper boat.,그들은 [[정성 들여 만들]] 종이배를 만들었어요.,craft,You create something with care by hand.,손으로 정성 들여 만드는 것을 말해요.
They learn ___ in art class.,그들은 미술 수업에서 [[기술]]을 배워요.,craft,It is a skill for making things.,물건을 만들 때 필요한 재주에요.
She makes ___ with wood.,그녀는 나무로 [[공예]]를 만듭니다.,craft,It is making things with your hands.,손으로 물건을 만드는 것을 뜻해요.
The ___ sails on water.,그 [[보트]]는 물 위에 떠있어요.,craft,It helps people travel on water.,사람들이 물에서 이동할 때 사용해요.
The ___ lifts heavy loads.,그 [[기중기]]는 무거운 물건을 들어요.,crane,It has 5 letters!,5글자예요!
The ___ stands in the water.,물가에 있는 [[학]]을 봐요.,crane,It is a bird with long legs.,긴 다리를 가진 새예요.
The ___ stands by the lake.,호수 옆에 있는 [[학]]이 있어요.,crane,It is a tall bird seen by water.,물가에서 볼 수 있는 키 큰 새예요.
He is ___ in his behavior.,그는 행동이 [[미친]]해요.,crazy,It means acting in wild and unexpected ways.,매우 거칠고 뜻밖인 행동을 나타내요.
That idea is ______.,그 생각은 [[말도 안 되는]] 거예요.,crazy,It is used when something is very strange or wild.,아주 이상하거나 무질서할 때 쓰는 단어예요.
